INSTRUMENT,SYMBOL,EXPIRY_DT,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
FUTSTK,DIVISLAB,25-Jul-24,4483.0,4577.85,4455.85,4534.45,4532.75,4515.85,4534.8,4534.45,1920200,-551400,5450,4949495850.0,4809
FUTSTK,DIVISLAB,29-Aug-24,4480.05,4577.0,4457.65,4532.55,4520.3,4516.9,4534.8,4532.55,781000,561400,3966,3602947840.0,3641
FUTSTK,DIVISLAB,26-Sep-24,4506.35,4598.0,4506.35,4547.5,4547.5,4559.75,4534.8,4547.5,17800,2400,22,20079310.0,18
FUTSTK,DIXON,25-Jul-24,11300.0,11482.4,10950.1,11361.25,11385.0,11293.6,11353.5,11361.25,1239900,-568300,14601,16408503740.0,12739
FUTSTK,DIXON,29-Aug-24,11267.4,11555.0,11025.0,11436.2,11454.6,11367.4,11353.5,11436.2,797000,497300,9926,11246934385.0,8723
FUTSTK,DIXON,26-Sep-24,11238.7,11600.0,11105.0,11508.4,11519.55,11431.5,11353.5,11508.4,29600,2400,154,175282305.0,139
FUTSTK,DLF,25-Jul-24,812.3,835.0,806.5,831.35,831.7,815.25,831.9,831.35,26922225,-8864625,17416,11914471181.25,12619
FUTSTK,DLF,29-Aug-24,807.45,835.6,807.45,831.95,831.9,816.0,831.9,831.95,13850925,7518225,13891,9516037946.25,10213
FUTSTK,DLF,26-Sep-24,815.75,840.0,815.75,837.4,837.5,821.1,831.9,837.4,141075,-14850,96,66101475.0,83
FUTSTK,DRREDDY,25-Jul-24,6589.9,6768.6,6583.0,6752.4,6744.1,6621.45,6770.85,6752.4,2031125,-778250,10531,8855235025.0,9893
FUTSTK,DRREDDY,29-Aug-24,6592.85,6762.25,6585.05,6747.25,6735.05,6617.65,6770.85,6747.25,1249500,712250,8622,7241627206.25,8102
FUTSTK,DRREDDY,26-Sep-24,6664.45,6764.0,6664.45,6752.0,6750.0,6631.45,6770.85,6752.0,21250,1125,32,26943450.0,27
FUTSTK,EICHERMOT,25-Jul-24,4782.15,4872.1,4767.15,4859.85,4863.0,4830.15,4857.3,4859.85,2129050,-1186675,10166,8600809061.25,8685
FUTSTK,EICHERMOT,29-Aug-24,4816.4,4844.9,4737.55,4831.6,4839.2,4803.15,4857.3,4831.6,1457575,1068375,8502,7150739251.25,7235
FUTSTK,EICHERMOT,26-Sep-24,4781.1,4860.45,4781.1,4860.45,4860.45,4828.25,4857.3,4860.45,11025,175,6,5079996.25,6
FUTSTK,ESCORTS,25-Jul-24,3932.7,4033.0,3850.55,4026.3,4023.25,3923.35,4014.95,4026.3,1153350,-175725,3162,3461226560.0,2835
FUTSTK,ESCORTS,29-Aug-24,3928.75,4043.15,3876.5,4037.55,4038.4,3942.8,4014.95,4037.55,351725,148225,1684,1854276957.5,1547
FUTSTK,ESCORTS,26-Sep-24,4051.0,4065.0,4040.0,4060.45,4055.9,3985.0,4014.95,4060.45,9350,0,11,12268891.25,11
FUTSTK,EXIDEIND,25-Jul-24,533.1,550.9,528.75,547.5,547.15,539.15,546.9,547.5,17762400,-5679000,6371,6254490420.0,5413
FUTSTK,EXIDEIND,29-Aug-24,538.1,554.15,532.8,551.05,550.45,542.9,546.9,551.05,8998200,4374000,4527,4476435570.0,3722
FUTSTK,EXIDEIND,26-Sep-24,541.35,557.35,538.95,555.15,553.7,545.2,546.9,555.15,284400,12600,52,51728220.0,48
FUTSTK,FEDERALBNK,25-Jul-24,190.64,194.98,190.4,193.0,193.21,191.93,192.93,193.0,77790000,-6210000,9725,9405478700.0,8923
FUTSTK,FEDERALBNK,29-Aug-24,191.01,194.99,190.94,193.13,193.43,192.13,192.93,193.13,19590000,8970000,3855,3733182300.0,3574
FUTSTK,FEDERALBNK,26-Sep-24,193.5,196.0,193.5,193.97,194.1,193.41,192.93,193.97,810000,10000,55,53558550.0,55
FUTSTK,GAIL,25-Jul-24,217.5,226.16,215.9,223.05,223.04,219.57,222.87,223.05,89784375,-17563425,9917,10124808426.0,8572
FUTSTK,GAIL,29-Aug-24,220.06,227.7,217.43,224.58,224.22,221.21,222.87,224.58,33502725,12837450,7415,7627927832.25,6480
FUTSTK,GAIL,26-Sep-24,222.0,229.0,218.67,226.1,225.85,222.78,222.87,226.1,2415600,1198650,486,502965984.0,355
FUTSTK,GLENMARK,25-Jul-24,1386.6,1435.0,1386.6,1427.75,1427.4,1412.5,1429.65,1427.75,3013100,-1679825,4233,4358677851.25,3643
FUTSTK,GLENMARK,29-Aug-24,1402.95,1444.6,1399.9,1437.7,1437.1,1419.65,1429.65,1437.7,2228650,2035075,3713,3850476921.25,3241
FUTSTK,GLENMARK,26-Sep-24,1415.35,1444.0,1415.35,1443.4,1442.75,1430.0,1429.65,1443.4,30450,2900,17,17654547.5,17
FUTSTK,GMRINFRA,25-Jul-24,92.89,94.69,90.33,94.35,94.45,91.99,94.0,94.35,184398750,-8527500,1326,1387723050.0,1223
FUTSTK,GMRINFRA,29-Aug-24,92.34,95.23,91.73,94.97,95.12,92.79,94.0,94.97,20542500,-360000,45,47542162.5,43
FUTSTK,GMRINFRA,26-Sep-24,92.87,92.87,92.87,92.87,92.87,94.75,94.0,95.25,1608750,-11250,1,1044787.5,1
FUTSTK,GNFC,25-Jul-24,662.7,698.45,653.4,684.7,683.25,663.85,684.05,684.7,4378400,-1575600,4896,4336161115.0,4224
FUTSTK,GNFC,29-Aug-24,666.6,703.05,657.05,689.4,690.0,670.1,684.05,689.4,3474900,2509000,4593,4101235450.0,3974
FUTSTK,GNFC,26-Sep-24,670.1,705.2,670.1,694.2,694.2,678.0,684.05,694.2,70200,16900,30,26978705.0,28
FUTSTK,GODREJCP,25-Jul-24,1442.0,1472.0,1437.65,1458.6,1454.35,1448.8,1470.15,1458.6,3537500,-1843000,7166,5218718000.0,6170
FUTSTK,GODREJCP,29-Aug-24,1439.95,1477.0,1439.95,1464.1,1460.8,1456.9,1470.15,1464.1,2731000,2312500,6574,4804949325.0,5783
FUTSTK,GODREJCP,26-Sep-24,1472.55,1482.45,1461.85,1478.0,1478.0,1460.05,1470.15,1478.0,13500,5500,18,13259300.0,17
FUTSTK,GODREJPROP,25-Jul-24,3249.9,3321.25,3175.9,3247.5,3258.0,3252.15,3242.1,3247.5,2311425,-967050,12257,9002112918.75,11031
FUTSTK,GODREJPROP,29-Aug-24,3271.0,3339.5,3193.75,3264.9,3274.95,3270.5,3242.1,3264.9,1351350,946575,8603,6360819255.0,7873
FUTSTK,GODREJPROP,26-Sep-24,3229.35,3347.0,3221.65,3288.45,3278.3,3291.35,3242.1,3288.45,24525,675,46,34050341.25,41
FUTSTK,GRANULES,25-Jul-24,498.55,519.35,496.95,517.2,516.7,502.85,517.75,517.2,7516000,-2132000,2557,2632255200.0,2291
FUTSTK,GRANULES,29-Aug-24,499.35,521.5,498.25,519.25,518.85,504.9,517.75,519.25,2674000,1902000,1913,1978856600.0,1664
FUTSTK,GRANULES,26-Sep-24,508.75,524.0,508.75,523.0,522.0,509.7,517.75,523.0,72000,-10000,23,23966200.0,21
FUTSTK,GRASIM,25-Jul-24,2726.1,2826.8,2703.6,2817.9,2818.8,2748.45,2811.55,2817.9,6790250,-1755000,13159,9201585075.0,9207
FUTSTK,GRASIM,29-Aug-24,2742.9,2829.0,2720.9,2821.35,2823.05,2750.8,2811.55,2821.35,3513000,1949250,10906,7640774437.5,7446
FUTSTK,GRASIM,26-Sep-24,2818.35,2839.0,2800.0,2836.0,2835.0,2769.55,2811.55,2836.0,7500,-750,12,8482462.5,12
FUTSTK,GUJGASLTD,25-Jul-24,619.9,646.65,613.1,643.6,643.5,620.1,643.5,643.6,4752500,-2940000,6391,5062398125.0,5873
FUTSTK,GUJGASLTD,29-Aug-24,601.1,630.0,599.9,628.7,628.8,606.25,643.5,628.7,4816250,1708750,4210,3258586062.5,3985
FUTSTK,GUJGASLTD,26-Sep-24,613.6,617.25,607.2,617.2,617.2,596.0,643.5,617.2,177500,10000,17,13009000.0,17
FUTSTK,HAL,25-Jul-24,4683.5,5066.15,4654.25,4995.9,4975.3,4795.2,4997.25,4995.9,8930700,-1123200,3898,5758251555.0,3657
FUTSTK,HAL,29-Aug-24,4700.0,5080.0,4675.0,5003.8,5010.0,4805.65,4997.25,5003.8,3939300,-195000,693,1023422745.0,633
FUTSTK,HAL,26-Sep-24,4770.05,5052.65,4749.55,5052.65,5052.65,4851.0,4997.25,5052.65,351600,-7200,24,35130495.0,24
FUTSTK,HAVELLS,25-Jul-24,1749.85,1788.1,1740.6,1771.3,1772.15,1770.25,1768.7,1771.3,4399000,-2585000,8331,7369460975.0,7300
FUTSTK,HAVELLS,29-Aug-24,1782.25,1799.0,1753.7,1783.35,1782.05,1782.35,1768.7,1783.35,4437500,2700500,7650,6814234275.0,6676
FUTSTK,HAVELLS,26-Sep-24,1788.5,1800.55,1783.25,1790.5,1790.5,1795.0,1768.7,1792.2,24000,3500,27,24174325.0,23
FUTSTK,HCLTECH,25-Jul-24,1565.25,1582.25,1559.25,1566.35,1561.4,1581.35,1577.15,1566.35,12427800,-3954300,17613,9679750062.5,15303
FUTSTK,HCLTECH,29-Aug-24,1581.55,1592.7,1570.9,1577.6,1572.5,1591.55,1577.15,1577.6,5457550,3774400,13455,7443265392.5,11913
FUTSTK,HCLTECH,26-Sep-24,1594.0,1602.35,1585.5,1587.2,1587.5,1602.65,1577.15,1587.2,56000,0,49,27293525.0,48
FUTSTK,HDFCAMC,25-Jul-24,4012.95,4143.9,3978.35,4069.7,4051.55,4059.35,4054.5,4069.7,2073900,-586800,16432,10071585592.5,15270
FUTSTK,HDFCAMC,29-Aug-24,4062.7,4169.0,4008.8,4091.3,4073.9,4087.1,4054.5,4091.3,1190250,675600,9949,6137462767.5,9475
FUTSTK,HDFCAMC,26-Sep-24,4067.0,4186.0,4065.0,4105.85,4096.65,4098.05,4054.5,4105.85,15150,2250,51,31576357.5,47
FUTSTK,HDFCBANK,25-Jul-24,1620.0,1652.5,1617.4,1643.15,1643.5,1608.7,1642.25,1643.15,104958150,-47276900,160391,144756511047.5,92095
FUTSTK,HDFCBANK,29-Aug-24,1626.1,1663.6,1625.95,1653.95,1654.0,1619.3,1642.25,1653.95,67662100,46211000,122030,110884981790.0,61076
FUTSTK,HDFCBANK,26-Sep-24,1639.8,1670.4,1635.55,1663.7,1663.5,1627.55,1642.25,1663.7,2251700,58300,1077,982668280.0,927
FUTSTK,HDFCLIFE,25-Jul-24,634.45,640.85,629.5,637.25,637.6,637.0,637.4,637.25,20251000,-6318400,9305,6520343665.0,7726
FUTSTK,HDFCLIFE,29-Aug-24,638.7,645.35,633.9,641.65,642.75,641.4,637.4,641.65,9431400,6532900,8015,5655716495.0,6665
FUTSTK,HDFCLIFE,26-Sep-24,640.0,647.95,639.45,646.35,646.5,645.75,637.4,646.35,185900,12100,29,20567910.0,25
FUTSTK,HEROMOTOCO,25-Jul-24,5406.65,5494.45,5392.8,5467.25,5462.05,5427.75,5463.15,5467.25,2601300,-1137000,12032,9859383765.0,10146
FUTSTK,HEROMOTOCO,29-Aug-24,5407.3,5491.65,5390.3,5463.75,5456.5,5424.9,5463.15,5463.75,1750650,1237200,10909,8933443177.5,9377
FUTSTK,HEROMOTOCO,26-Sep-24,5469.0,5525.0,5469.0,5512.0,5512.0,5469.0,5463.15,5512.0,31500,150,28,23105850.0,26
FUTSTK,HINDALCO,25-Jul-24,659.1,674.2,650.05,671.5,671.6,662.3,672.3,671.5,25558400,-12457200,12882,12044547550.0,9310
FUTSTK,HINDALCO,29-Aug-24,655.6,675.1,651.95,672.35,672.2,663.3,672.3,672.35,16251200,11694200,10874,10184390930.0,7932
FUTSTK,HINDALCO,26-Sep-24,665.35,678.75,659.95,677.6,676.65,667.85,672.3,677.6,141400,-4200,39,36614690.0,34
FUTSTK,HINDCOPPER,25-Jul-24,305.1,325.7,300.2,323.6,323.5,307.6,322.35,323.6,29263950,-2260450,1260,1066632685.0,1169
FUTSTK,HINDCOPPER,29-Aug-24,312.35,327.6,312.3,325.95,326.0,309.1,322.35,325.95,5716050,-63600,42,36024895.0,36
FUTSTK,HINDCOPPER,26-Sep-24,0.0,0.0,0.0,314.8,314.8,314.8,322.35,326.65,392200,0,0,0.0,0
FUTSTK,HINDPETRO,25-Jul-24,342.5,354.75,338.2,347.5,347.05,342.15,346.7,347.5,35968050,-8324775,15456,10892399973.75,13483
FUTSTK,HINDPETRO,29-Aug-24,344.75,357.15,340.4,349.65,349.7,344.4,346.7,349.65,17275275,8806725,9131,6479696047.5,8280
FUTSTK,HINDPETRO,26-Sep-24,346.5,359.0,344.95,352.1,352.3,346.5,346.7,352.1,245025,-22275,60,42822472.5,57
FUTSTK,HINDUNILVR,25-Jul-24,2736.0,2745.75,2710.8,2731.55,2733.9,2724.75,2735.3,2731.55,12338400,-3649200,20898,17109392220.0,14789
FUTSTK,HINDUNILVR,29-Aug-24,2732.05,2764.95,2728.85,2751.0,2752.75,2744.1,2735.3,2751.0,5312100,3799500,17477,14403110805.0,12276
FUTSTK,HINDUNILVR,26-Sep-24,2775.0,2780.0,2751.6,2767.9,2770.45,2762.15,2735.3,2767.9,39900,-2100,48,39863805.0,46
FUTSTK,ICICIBANK,25-Jul-24,1240.7,1246.45,1235.45,1243.0,1244.4,1249.1,1241.2,1243.0,45103100,-10535700,41873,36377245345.0,34908
FUTSTK,ICICIBANK,29-Aug-24,1241.55,1243.65,1232.75,1240.9,1242.35,1245.9,1241.2,1240.9,46246200,11419800,26433,22921559885.0,21969
FUTSTK,ICICIBANK,26-Sep-24,1247.5,1250.2,1241.25,1247.3,1247.3,1253.55,1241.2,1247.3,130900,11900,86,75016935.0,84
FUTSTK,ICICIGI,25-Jul-24,1883.1,1912.6,1860.1,1893.25,1891.4,1884.05,1896.3,1893.25,3153500,-1344500,6963,6597533625.0,6239
FUTSTK,ICICIGI,29-Aug-24,1898.7,1926.0,1876.15,1907.95,1905.45,1896.85,1896.3,1907.95,1777500,1362000,4896,4677906350.0,4484
FUTSTK,ICICIGI,26-Sep-24,1910.05,1925.4,1910.05,1924.1,1924.1,1907.0,1896.3,1921.5,6500,4000,9,8619300.0,6
FUTSTK,ICICIPRULI,25-Jul-24,641.35,645.2,633.15,634.7,633.7,643.95,633.8,634.7,6933000,-3529500,4156,3989627100.0,3834
FUTSTK,ICICIPRULI,29-Aug-24,645.05,649.3,636.5,638.1,636.5,647.8,633.8,638.1,4938000,3507000,3659,3530827875.0,3401
FUTSTK,ICICIPRULI,26-Sep-24,651.2,651.2,648.05,648.1,648.1,650.75,633.8,642.25,33000,4500,10,9725025.0,7
FUTSTK,IDEA,25-Jul-24,15.86,16.08,15.63,15.9,15.94,15.88,15.89,15.9,2115120000,-538600000,24144,15389850000.0,15927
FUTSTK,IDEA,29-Aug-24,15.86,16.21,15.78,16.02,16.03,16.01,15.89,16.02,2400960000,568200000,19110,12281618000.0,12179
FUTSTK,IDEA,26-Sep-24,16.05,16.32,16.05,16.13,16.19,16.12,15.89,16.13,63040000,3320000,221,142984400.0,208
FUTSTK,IDFC,25-Jul-24,113.41,116.3,112.0,115.67,115.49,113.41,115.87,115.67,68925000,-23105000,7495,4283053200.0,3642
FUTSTK,IDFC,29-Aug-24,113.55,117.12,112.86,116.48,116.31,114.23,115.87,116.48,47720000,22710000,6135,3530398100.0,2432
FUTSTK,IDFC,26-Sep-24,113.92,117.35,113.92,117.35,117.35,115.07,115.87,117.41,1950000,90000,49,28423850.0,40
FUTSTK,IDFCFIRSTB,25-Jul-24,75.78,78.24,74.84,77.8,77.81,75.98,77.59,77.8,269377500,-108217500,32323,18656785350.0,25386
FUTSTK,IDFCFIRSTB,29-Aug-24,76.05,77.8,75.27,77.11,77.12,76.3,77.59,77.11,186757500,98617500,25161,14521552050.0,18904
FUTSTK,IDFCFIRSTB,26-Sep-24,75.74,77.66,75.59,77.13,77.1,76.54,77.59,77.13,14700000,2985000,1080,624655500.0,749
FUTSTK,IEX,25-Jul-24,168.1,172.65,166.47,171.28,171.21,169.01,171.54,171.28,44538750,-14493750,7296,4661757600.0,6580
FUTSTK,IEX,29-Aug-24,168.61,173.8,167.7,172.37,172.45,170.21,171.54,172.37,24401250,9015000,5031,3240913575.0,4511
FUTSTK,IEX,26-Sep-24,169.55,174.7,169.55,173.75,173.79,171.73,171.54,173.75,1110000,116250,92,59553225.0,87
FUTSTK,IGL,25-Jul-24,527.5,547.4,524.0,543.95,543.75,528.45,544.55,543.95,8177125,-1658250,5003,3729297412.5,4581
FUTSTK,IGL,29-Aug-24,529.3,548.3,527.05,545.85,546.0,530.9,544.55,545.85,3137750,1707750,3950,2954420356.25,3637
FUTSTK,IGL,26-Sep-24,537.0,547.5,537.0,546.55,546.55,532.0,544.55,546.55,169125,-9625,34,25419487.5,31
FUTSTK,INDHOTEL,25-Jul-24,577.2,632.85,577.0,622.1,622.0,578.15,620.35,622.1,12099000,-7475000,37524,22947095150.0,31940
FUTSTK,INDHOTEL,29-Aug-24,578.5,635.35,578.5,625.1,625.5,582.2,620.35,625.1,8918000,5819000,16849,10355469850.0,14580
FUTSTK,INDHOTEL,26-Sep-24,589.0,638.2,589.0,627.95,628.7,585.4,620.35,627.95,119000,-39000,167,103113800.0,152
FUTSTK,INDIACEM,25-Jul-24,338.25,359.15,338.25,352.9,353.0,348.4,351.35,352.9,11817500,-1363000,489,500275810.0,422
FUTSTK,INDIACEM,29-Aug-24,348.6,360.7,347.8,356.0,356.0,349.65,351.35,356.0,15155400,-643800,222,229459455.0,193
FUTSTK,INDIAMART,25-Jul-24,2795.85,2875.45,2744.5,2863.7,2863.0,2802.35,2855.65,2863.7,917700,-611700,4075,3471955635.0,3574
FUTSTK,INDIAMART,29-Aug-24,2792.6,2861.5,2741.0,2853.75,2848.4,2796.85,2855.65,2853.75,663300,375900,2888,2454621105.0,2496
FUTSTK,INDIAMART,26-Sep-24,2800.0,2851.05,2800.0,2850.0,2850.0,2798.05,2855.65,2893.6,23700,2100,16,13665300.0,15
FUTSTK,INDIGO,25-Jul-24,4276.55,4360.0,4250.05,4341.3,4335.9,4284.85,4336.55,4341.3,5572800,-1393500,8739,11364369900.0,7133
FUTSTK,INDIGO,29-Aug-24,4336.6,4391.0,4280.05,4371.6,4367.4,4314.05,4336.55,4371.6,2439000,1623600,8107,10621303170.0,6704
FUTSTK,INDIGO,26-Sep-24,4330.0,4418.3,4320.0,4402.75,4401.0,4338.45,4336.55,4402.75,35400,0,41,53973570.0,41
FUTSTK,INDUSINDBK,25-Jul-24,1426.6,1431.3,1411.25,1423.9,1425.15,1433.0,1423.6,1423.9,20819000,-4312500,18514,13164632275.0,15796
FUTSTK,INDUSINDBK,29-Aug-24,1437.0,1441.0,1421.0,1432.6,1433.5,1442.95,1423.6,1432.6,8669500,4383500,14078,10074727625.0,11722
FUTSTK,INDUSINDBK,26-Sep-24,1434.0,1446.0,1432.05,1441.75,1444.5,1453.5,1423.6,1441.75,210000,31000,195,140303525.0,191
FUTSTK,INDUSTOWER,25-Jul-24,407.15,422.25,403.55,420.95,420.75,409.75,421.75,420.95,28621200,-6045200,6496,9210213590.0,5997
FUTSTK,INDUSTOWER,29-Aug-24,410.5,425.0,406.6,423.95,423.35,412.8,421.75,423.95,60210600,6466800,5370,7665892960.0,4936
FUTSTK,INDUSTOWER,26-Sep-24,416.25,428.0,416.25,427.4,428.0,416.0,421.75,427.4,1479000,13600,35,50385280.0,34
FUTSTK,INFY,25-Jul-24,1804.3,1824.35,1794.55,1811.3,1810.0,1795.65,1810.85,1811.3,33082000,-8634800,48877,35422504940.0,40114
FUTSTK,INFY,29-Aug-24,1809.1,1835.75,1804.35,1823.65,1822.0,1807.4,1810.85,1823.65,18792800,8166800,31263,22810299060.0,25848
FUTSTK,INFY,26-Sep-24,1818.45,1845.7,1818.45,1834.5,1833.2,1818.4,1810.85,1834.5,237200,11600,382,280645220.0,337
FUTSTK,IOC,25-Jul-24,163.0,168.9,162.99,168.17,168.1,165.63,168.19,168.17,102570000,-28153125,10542,8614919332.5,8707
FUTSTK,IOC,29-Aug-24,165.95,169.93,165.05,169.25,169.23,166.79,168.19,169.25,55336125,22532250,8378,6893759291.25,6703
FUTSTK,IOC,26-Sep-24,167.05,171.08,166.5,170.47,170.47,167.97,168.19,170.47,1735500,73125,137,113542113.75,131
FUTSTK,IPCALAB,25-Jul-24,1188.6,1220.0,1185.2,1216.05,1214.75,1194.85,1213.8,1216.05,1796600,-399750,2074,1632264530.0,2001
FUTSTK,IPCALAB,29-Aug-24,1191.0,1224.0,1179.2,1220.2,1217.6,1191.55,1213.8,1220.2,1065350,689650,1977,1558270122.5,1912
FUTSTK,IPCALAB,26-Sep-24,1200.0,1221.0,1200.0,1220.95,1220.0,1194.8,1213.8,1220.95,23400,0,6,4728945.0,6
FUTSTK,IRCTC,25-Jul-24,990.0,1012.8,970.2,1008.45,1011.0,988.1,1006.25,1008.45,15149750,-2840250,8670,7568845506.25,7769
FUTSTK,IRCTC,29-Aug-24,990.0,1015.4,974.25,1011.15,1014.35,991.75,1006.25,1011.15,6732250,2240000,7006,6139346062.5,6444
FUTSTK,IRCTC,26-Sep-24,992.15,1022.05,982.2,1019.0,1020.6,997.15,1006.25,1019.0,305375,49000,141,123864825.0,139
FUTSTK,ITC,25-Jul-24,475.0,479.75,466.5,467.1,466.75,475.25,466.55,467.1,113624000,-10990400,17397,13111317600.0,14559
FUTSTK,ITC,29-Aug-24,480.0,482.85,469.5,470.15,470.0,478.75,466.55,470.15,42763200,15464000,14796,11218430960.0,12915
FUTSTK,ITC,26-Sep-24,482.7,484.55,472.2,473.15,473.0,480.45,466.55,473.15,723200,33600,197,150214480.0,172
FUTSTK,JINDALSTEL,25-Jul-24,938.45,959.75,930.1,953.8,954.5,946.05,952.6,953.8,11189375,-4085625,11634,6913489125.0,7618
FUTSTK,JINDALSTEL,29-Aug-24,942.3,964.4,927.0,958.5,959.3,951.1,952.6,958.5,6540000,4319375,9825,5871550031.25,6254
FUTSTK,JINDALSTEL,26-Sep-24,945.45,968.0,945.0,964.15,964.5,957.95,952.6,964.15,63125,4375,22,13190531.25,21
FUTSTK,JKCEMENT,25-Jul-24,4275.7,4481.75,4244.45,4473.75,4477.5,4226.8,4472.2,4473.75,380125,-201250,6309,3488553100.0,5184
FUTSTK,JKCEMENT,29-Aug-24,4249.85,4469.75,4238.25,4457.35,4466.85,4210.2,4472.2,4457.35,279250,235500,4275,2340524950.0,3432
FUTSTK,JKCEMENT,26-Sep-24,4245.0,4489.9,4245.0,4489.9,4489.9,4225.65,4472.2,4489.9,3750,875,15,8199975.0,15
FUTSTK,JSWSTEEL,25-Jul-24,890.2,893.85,865.75,888.7,890.6,890.5,888.55,888.7,12702825,-3706425,12766,7628634877.5,10697
FUTSTK,JSWSTEEL,29-Aug-24,891.9,899.45,872.5,894.8,896.0,896.35,888.55,894.8,6000075,3561300,8994,5416196928.75,7448
FUTSTK,JSWSTEEL,26-Sep-24,898.95,905.2,886.9,901.8,902.3,903.8,888.55,901.8,85725,35775,108,65480130.0,77
FUTSTK,JUBLFOOD,25-Jul-24,559.7,577.15,550.1,571.0,571.95,561.45,569.3,571.0,11318750,-6797500,13648,9723531937.5,11848
FUTSTK,JUBLFOOD,29-Aug-24,547.5,563.6,538.1,558.3,559.25,551.0,569.3,558.3,10432500,4808750,10435,7273978375.0,9064
FUTSTK,JUBLFOOD,26-Sep-24,540.4,557.6,535.0,552.3,552.3,544.0,569.3,576.9,235000,37500,48,33090375.0,37
FUTSTK,KOTAKBANK,25-Jul-24,1822.3,1822.3,1747.6,1756.3,1758.1,1819.5,1757.5,1756.3,24344000,-9595600,59365,41899953640.0,43468
FUTSTK,KOTAKBANK,29-Aug-24,1820.55,1830.8,1759.45,1767.85,1770.95,1831.5,1757.5,1767.85,14806400,10115200,42062,29858225200.0,29004
FUTSTK,KOTAKBANK,26-Sep-24,1818.45,1818.45,1773.5,1782.05,1784.0,1842.6,1757.5,1782.05,264800,119600,517,369782500.0,449
FUTSTK,LALPATHLAB,25-Jul-24,2991.4,3087.3,2984.9,3057.05,3059.5,2986.95,3066.3,3057.05,636300,-240900,4223,3870583995.0,3996
FUTSTK,LALPATHLAB,29-Aug-24,2995.5,3072.95,2995.5,3064.8,3060.6,2984.2,3066.3,3064.8,369600,246000,2329,2131376700.0,2177
FUTSTK,LALPATHLAB,26-Sep-24,3048.9,3065.7,3044.0,3063.0,3063.0,2992.3,3066.3,3063.0,19200,13500,64,58666440.0,49
FUTSTK,LAURUSLABS,25-Jul-24,440.4,445.8,436.4,442.55,443.5,440.55,441.5,442.55,13377300,-3517300,3690,2776512930.0,3390
FUTSTK,LAURUSLABS,29-Aug-24,444.85,448.0,439.4,444.9,446.2,443.35,441.5,444.9,5545400,2920600,3504,2653411595.0,3199
FUTSTK,LAURUSLABS,26-Sep-24,448.85,449.75,444.85,448.05,448.15,445.55,441.5,448.05,256700,64600,51,38875770.0,44
FUTSTK,LICHSGFIN,25-Jul-24,771.75,798.65,760.8,793.25,795.0,771.75,793.85,793.25,18204000,-5531000,10502,8295461600.0,7110
FUTSTK,LICHSGFIN,29-Aug-24,764.05,795.5,758.0,789.6,789.6,768.35,793.85,789.6,8782000,5098000,8040,6328302250.0,5048
FUTSTK,LICHSGFIN,26-Sep-24,765.0,797.55,765.0,794.75,793.75,773.2,793.85,794.75,159000,-22000,78,61716300.0,66
FUTSTK,LT,25-Jul-24,3601.85,3658.05,3570.0,3646.9,3645.2,3617.0,3651.45,3646.9,9760950,-4219800,41740,22734846705.0,29125
FUTSTK,LT,29-Aug-24,3640.0,3683.7,3593.2,3671.8,3672.4,3640.7,3651.45,3671.8,6333600,4146750,34686,19029534787.5,23984
FUTSTK,LT,26-Sep-24,3654.0,3709.95,3623.4,3698.85,3699.0,3668.6,3651.45,3698.85,75900,8100,226,124735830.0,218
FUTSTK,LTF,25-Jul-24,174.0,175.9,170.08,173.91,174.2,175.7,173.73,173.91,41550144,-12426670,5771,4475659342.12,4546
FUTSTK,LTF,29-Aug-24,174.95,177.18,171.56,175.1,175.37,176.97,173.73,175.1,38083170,8285934,4762,3725074597.3,3875
FUTSTK,LTF,26-Sep-24,175.87,178.2,173.7,176.54,176.54,178.53,173.73,176.54,1450150,62468,63,49668351.42,62
FUTSTK,LTIM,25-Jul-24,5740.05,5790.0,5668.0,5724.55,5724.0,5772.45,5718.25,5724.55,2549100,-654000,8981,7715897190.0,7929
FUTSTK,LTIM,29-Aug-24,5766.65,5827.15,5710.0,5762.8,5764.2,5808.95,5718.25,5762.8,1194150,670200,8030,6942499417.5,7281
FUTSTK,LTIM,26-Sep-24,5800.05,5841.0,5723.05,5793.5,5793.45,5838.55,5718.25,5793.5,22800,7500,109,94717380.0,89
FUTSTK,LTTS,25-Jul-24,4785.6,5048.6,4785.6,5009.15,5003.0,4888.15,5001.25,5009.15,646700,-365500,9254,4621821350.0,8304
FUTSTK,LTTS,29-Aug-24,4786.5,4991.55,4737.2,4942.3,4930.0,4786.45,5001.25,4942.3,826100,228600,7937,3904990515.0,7214
FUTSTK,LTTS,26-Sep-24,4785.0,4950.0,4785.0,4922.35,4922.35,4749.75,5001.25,4922.35,41800,-3900,132,64606430.0,114
FUTSTK,LUPIN,25-Jul-24,1778.4,1843.15,1767.55,1809.15,1807.65,1785.4,1805.3,1809.15,8310025,-1430550,14427,11153965136.25,12533
FUTSTK,LUPIN,29-Aug-24,1783.75,1855.75,1780.65,1820.5,1819.85,1797.55,1805.3,1820.5,3628650,2498150,9647,7510193763.75,8208
