close,date,high,low,oi,open,symbol,time,volume
0.05,2020-02-20,0.1,0.05,1048125.0,0.05,NIFTY20FEB2012400CE,10:08:00,300
0.1,2020-02-20,0.1,0.05,1048125.0,0.05,NIFTY20FEB2012400CE,10:10:00,1500
0.1,2020-02-20,0.1,0.1,1046550.0,0.1,NIFTY20FEB2012400CE,10:11:00,14925
0.05,2020-02-20,0.1,0.05,1031625.0,0.05,NIFTY20FEB2012400CE,10:14:00,375
0.1,2020-02-20,0.1,0.05,1031625.0,0.05,NIFTY20FEB2012400CE,10:16:00,75
0.1,2020-02-20,0.1,0.05,1031550.0,0.1,NIFTY20FEB2012400CE,10:17:00,750
0.1,2020-02-20,0.1,0.05,1031550.0,0.05,NIFTY20FEB2012400CE,10:18:00,1575
0.1,2020-02-20,0.1,0.1,1030500.0,0.1,NIFTY20FEB2012400CE,10:21:00,900
0.05,2020-02-20,0.1,0.05,1030500.0,0.1,NIFTY20FEB2012400CE,10:22:00,2400
0.05,2020-02-20,0.1,0.05,1029975.0,0.05,NIFTY20FEB2012400CE,10:26:00,2625
0.05,2020-02-20,0.05,0.05,1029975.0,0.05,NIFTY20FEB2012400CE,10:27:00,150
0.1,2020-02-20,0.1,0.05,1029975.0,0.05,NIFTY20FEB2012400CE,10:29:00,300
0.1,2020-02-20,0.1,0.1,1029975.0,0.1,NIFTY20FEB2012400CE,10:30:00,3225
0.05,2020-02-20,0.1,0.05,1029975.0,0.1,NIFTY20FEB2012400CE,10:31:00,75
0.05,2020-02-20,0.1,0.05,1026825.0,0.05,NIFTY20FEB2012400CE,10:32:00,3750
0.05,2020-02-20,0.05,0.05,1026825.0,0.05,NIFTY20FEB2012400CE,10:33:00,525
0.1,2020-02-20,0.1,0.05,1026825.0,0.05,NIFTY20FEB2012400CE,10:34:00,600
0.1,2020-02-20,0.1,0.05,1026600.0,0.1,NIFTY20FEB2012400CE,10:36:00,1575
0.05,2020-02-20,0.05,0.05,1026600.0,0.05,NIFTY20FEB2012400CE,10:38:00,300
0.05,2020-02-20,0.05,0.05,1025100.0,0.05,NIFTY20FEB2012400CE,10:39:00,150
0.05,2020-02-20,0.05,0.05,1025100.0,0.05,NIFTY20FEB2012400CE,10:40:00,450
0.05,2020-02-20,0.05,0.05,1025100.0,0.05,NIFTY20FEB2012400CE,10:41:00,225
0.05,2020-02-20,0.05,0.05,1025100.0,0.05,NIFTY20FEB2012400CE,10:42:00,600
0.1,2020-02-20,0.1,0.05,1025100.0,0.05,NIFTY20FEB2012400CE,10:44:00,9375
0.05,2020-02-20,0.1,0.05,1015725.0,0.1,NIFTY20FEB2012400CE,10:45:00,225
0.05,2020-02-20,0.05,0.05,1015725.0,0.05,NIFTY20FEB2012400CE,10:46:00,7950
0.05,2020-02-20,0.05,0.05,1015725.0,0.05,NIFTY20FEB2012400CE,10:47:00,30075
0.1,2020-02-20,0.1,0.05,1015725.0,0.05,NIFTY20FEB2012400CE,10:48:00,675
0.05,2020-02-20,0.1,0.05,1015725.0,0.1,NIFTY20FEB2012400CE,10:49:00,600
0.1,2020-02-20,0.1,0.05,1011300.0,0.05,NIFTY20FEB2012400CE,10:50:00,150
0.05,2020-02-20,0.1,0.05,1011300.0,0.1,NIFTY20FEB2012400CE,10:51:00,150
0.1,2020-02-20,0.1,0.05,1011300.0,0.05,NIFTY20FEB2012400CE,10:52:00,5850
0.1,2020-02-20,0.1,0.1,1011300.0,0.1,NIFTY20FEB2012400CE,10:53:00,1875
0.05,2020-02-20,0.1,0.05,1009650.0,0.1,NIFTY20FEB2012400CE,10:54:00,3975
