INSTRUMENT,SYMBOL,EXPIRY_DT,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
FUTSTK,DALBHARAT,25-Jul-24,1770.35,1805.0,1769.45,1771.75,1771.2,1782.45,1771.5,1771.75,1038950,-746075,6249,3066288087.5,5552
FUTSTK,DALBHARAT,29-Aug-24,1774.0,1814.25,1771.75,1782.15,1782.85,1788.5,1771.5,1782.15,3273875,759825,6636,3270556905.0,5767
FUTSTK,DALBHARAT,26-Sep-24,1796.15,1823.0,1788.95,1793.95,1795.5,1799.45,1771.5,1793.95,52800,7700,50,24816536.25,48
FUTSTK,DEEPAKNTR,25-Jul-24,2837.7,2926.15,2833.65,2899.2,2904.95,2840.1,2899.6,2899.2,958200,-534900,4423,3839142840.0,3417
FUTSTK,DEEPAKNTR,29-Aug-24,2848.25,2925.55,2819.35,2902.55,2905.95,2830.15,2899.6,2902.55,1500000,329100,5205,4513275390.0,4087
FUTSTK,DEEPAKNTR,26-Sep-24,2855.25,2925.0,2848.25,2910.75,2913.85,2834.95,2899.6,2910.75,32100,5100,79,68491560.0,67
FUTSTK,DIVISLAB,25-Jul-24,4504.05,4579.75,4501.85,4544.9,4547.9,4513.75,4551.55,4544.9,418200,-650800,4966,4509439180.0,4688
FUTSTK,DIVISLAB,29-Aug-24,4547.65,4596.4,4503.5,4544.9,4549.0,4517.85,4551.55,4544.9,2121800,576000,5140,4667380520.0,4726
FUTSTK,DIVISLAB,26-Sep-24,4557.6,4598.1,4542.0,4563.55,4563.5,4550.3,4551.55,4563.55,21400,1800,37,33769460.0,34
FUTSTK,DIXON,25-Jul-24,11050.0,11105.9,10732.85,10994.75,10999.4,10952.7,10987.6,10994.75,350000,-437700,9382,10221069765.0,7699
FUTSTK,DIXON,29-Aug-24,11025.85,11185.0,10800.0,11069.35,11075.45,11027.55,10987.6,11069.35,1643300,436000,9983,10953486645.0,8121
FUTSTK,DIXON,26-Sep-24,11000.0,11225.0,10880.0,11142.55,11146.45,11096.4,10987.6,11142.55,38500,3300,144,159037220.0,136
FUTSTK,DLF,25-Jul-24,806.2,830.0,797.7,820.2,822.05,808.1,819.4,820.2,7600725,-9999825,21614,14552597812.5,15570
FUTSTK,DLF,29-Aug-24,803.45,830.7,798.0,820.6,823.0,808.2,819.4,820.6,35621025,10663950,27716,18677488871.25,21034
FUTSTK,DLF,26-Sep-24,807.0,836.65,804.6,825.2,828.0,816.45,819.4,825.2,243375,-4125,298,202390650.0,259
FUTSTK,DRREDDY,25-Jul-24,6888.2,6899.9,6772.0,6824.25,6813.05,6830.25,6820.1,6824.25,616375,-880750,11829,10109652687.5,10196
FUTSTK,DRREDDY,29-Aug-24,6879.95,6889.0,6765.55,6841.55,6835.5,6830.35,6820.1,6841.55,2474500,569875,13087,11195357393.75,11140
FUTSTK,DRREDDY,26-Sep-24,6824.5,6885.2,6798.8,6858.5,6861.1,6840.0,6820.1,6858.5,22875,1125,99,84676906.25,81
FUTSTK,EICHERMOT,25-Jul-24,4916.35,4950.0,4863.85,4895.9,4909.75,4896.45,4915.05,4895.9,494025,-920675,7659,6553617630.0,6413
FUTSTK,EICHERMOT,29-Aug-24,4851.9,4897.0,4836.6,4863.65,4873.1,4872.8,4915.05,4863.65,3124625,815675,8165,6944238621.25,6857
FUTSTK,EICHERMOT,26-Sep-24,4903.15,4920.0,4875.25,4898.1,4905.0,4903.85,4915.05,4898.1,15750,700,21,17968090.0,21
FUTSTK,ESCORTS,25-Jul-24,4085.0,4160.0,4067.8,4148.05,4130.2,4126.0,4145.65,4148.05,430650,-399575,2838,3216200941.25,2437
FUTSTK,ESCORTS,29-Aug-24,4164.9,4187.0,4090.1,4175.85,4158.55,4152.05,4145.65,4175.85,1147025,371800,4041,4610601325.0,3511
FUTSTK,ESCORTS,26-Sep-24,4166.45,4204.9,4139.15,4197.5,4197.0,4177.0,4145.65,4197.5,13750,550,36,41312356.25,35
FUTSTK,EXIDEIND,25-Jul-24,544.9,549.35,538.55,540.4,539.55,547.15,539.85,540.4,8416800,-5902200,5550,5420048670.0,4450
FUTSTK,EXIDEIND,29-Aug-24,551.0,553.25,542.0,544.0,543.6,550.85,539.85,544.0,18471600,4894200,5588,5493150810.0,4491
FUTSTK,EXIDEIND,26-Sep-24,554.2,554.55,546.75,548.05,547.05,553.35,539.85,548.05,322200,28800,42,41550210.0,39
FUTSTK,FEDERALBNK,25-Jul-24,197.71,203.35,193.6,200.58,202.06,198.15,201.24,200.58,21235000,-25695000,17627,17436555150.0,14654
FUTSTK,FEDERALBNK,29-Aug-24,198.14,204.0,193.9,201.44,202.8,198.43,201.24,201.44,79355000,31310000,25520,25339539250.0,21265
FUTSTK,FEDERALBNK,26-Sep-24,199.8,204.66,195.3,202.48,203.4,199.65,201.24,202.48,1030000,225000,393,392966500.0,374
FUTSTK,GAIL,25-Jul-24,218.0,223.89,218.0,223.11,223.35,220.15,223.66,223.11,30899550,-29129025,9156,9307389927.75,6575
FUTSTK,GAIL,29-Aug-24,221.24,225.25,220.07,224.53,225.13,221.61,223.66,224.53,86453775,28996350,11226,11487482241.0,8439
FUTSTK,GAIL,26-Sep-24,223.0,226.9,223.0,226.64,226.74,223.05,223.66,226.64,3618825,549000,210,216033009.75,174
FUTSTK,GLENMARK,25-Jul-24,1425.6,1446.9,1414.45,1428.6,1422.7,1425.4,1425.7,1428.6,989625,-1502200,3404,3541857906.25,2672
FUTSTK,GLENMARK,29-Aug-24,1436.0,1456.0,1423.0,1437.75,1434.0,1435.15,1425.7,1437.75,4105675,1346325,3471,3635280500.0,2793
FUTSTK,GLENMARK,26-Sep-24,1447.4,1459.0,1440.0,1442.65,1440.05,1440.5,1425.7,1442.65,54375,23200,68,71294615.0,63
FUTSTK,GMRINFRA,25-Jul-24,94.27,95.89,94.05,95.12,95.27,94.28,95.29,95.12,61998750,-59040000,7382,7888719262.5,5836
FUTSTK,GMRINFRA,29-Aug-24,94.91,96.5,94.59,95.75,95.88,94.89,95.29,95.75,127518750,49016250,7297,7849018575.0,5636
FUTSTK,GMRINFRA,26-Sep-24,95.6,96.9,95.6,96.52,96.63,95.67,95.29,96.52,4196250,393750,77,83502450.0,76
FUTSTK,GNFC,25-Jul-24,656.35,678.7,645.1,670.3,671.0,662.7,668.85,670.3,3355300,-321100,347,299522470.0,329
FUTSTK,GNFC,29-Aug-24,661.7,680.0,658.0,674.6,675.2,661.5,668.85,674.6,3122600,-46800,44,38432030.0,33
FUTSTK,GNFC,26-Sep-24,0.0,0.0,0.0,694.2,694.2,694.2,668.85,677.45,70200,0,0,0.0,0
FUTSTK,GODREJCP,25-Jul-24,1501.0,1506.45,1447.55,1457.25,1454.05,1512.6,1459.0,1457.25,916500,-1621500,6204,4548329125.0,5762
FUTSTK,GODREJCP,29-Aug-24,1500.0,1500.0,1456.15,1463.1,1460.0,1518.1,1459.0,1463.1,6308000,1548500,9135,6712448175.0,8604
FUTSTK,GODREJCP,26-Sep-24,1515.0,1515.0,1467.25,1469.6,1467.25,1530.15,1459.0,1469.6,41000,5000,44,32538950.0,43
FUTSTK,GODREJPROP,25-Jul-24,3126.1,3205.0,3081.35,3133.25,3139.95,3148.25,3124.65,3133.25,412875,-1082475,7682,5433579225.0,6283
FUTSTK,GODREJPROP,29-Aug-24,3120.25,3225.0,3100.0,3150.35,3154.55,3170.05,3124.65,3150.35,3445425,1013850,11219,7987465552.5,9464
FUTSTK,GODREJPROP,26-Sep-24,3160.0,3240.0,3127.0,3172.75,3180.45,3186.6,3124.65,3172.75,30150,3150,133,95269938.75,103
FUTSTK,GRANULES,25-Jul-24,526.15,542.9,523.75,537.15,534.9,526.15,537.95,537.15,2542000,-2820000,3003,3209387800.0,1945
FUTSTK,GRANULES,29-Aug-24,534.95,544.8,525.65,540.4,538.0,528.15,537.95,540.4,8046000,3206000,4018,4314162500.0,2974
FUTSTK,GRANULES,26-Sep-24,531.2,547.0,531.2,543.8,543.8,531.7,537.95,543.8,120000,14000,35,37794500.0,34
FUTSTK,GRASIM,25-Jul-24,2826.1,2846.9,2778.4,2813.4,2813.65,2829.0,2806.85,2813.4,3755250,-1499000,8434,5897863912.5,4908
FUTSTK,GRASIM,29-Aug-24,2810.0,2836.15,2785.15,2816.9,2824.0,2835.4,2806.85,2816.9,6216250,1334000,9160,6420236837.5,5318
FUTSTK,GRASIM,26-Sep-24,2816.5,2828.05,2800.7,2828.05,2828.05,2826.6,2806.85,2843.0,11250,1750,13,9138687.5,13
FUTSTK,GUJGASLTD,25-Jul-24,635.4,658.3,629.7,650.3,649.0,635.8,648.75,650.3,1890000,-1438750,3810,3082227812.5,3610
FUTSTK,GUJGASLTD,29-Aug-24,622.1,647.0,619.8,641.25,639.7,626.85,648.75,641.25,7311250,1363750,4161,3306409250.0,3905
FUTSTK,GUJGASLTD,26-Sep-24,625.0,635.0,621.6,630.8,630.8,614.1,648.75,630.8,171250,-7500,30,23605312.5,30
FUTSTK,HAL,25-Jul-24,4838.5,4966.4,4794.3,4856.05,4848.05,4855.05,4849.45,4856.05,3557700,-4389300,23866,35045202855.0,18390
FUTSTK,HAL,29-Aug-24,4865.95,4988.0,4814.9,4872.4,4866.0,4858.05,4849.45,4872.4,8427900,4697100,24938,36758664915.0,19441
FUTSTK,HAL,26-Sep-24,4905.0,5022.35,4860.0,4913.2,4907.65,4925.0,4849.45,4913.2,423300,78900,483,717482100.0,430
FUTSTK,HAVELLS,25-Jul-24,1747.55,1799.0,1747.55,1793.45,1796.0,1762.5,1791.75,1793.45,970500,-1562500,5053,4507210150.0,4010
FUTSTK,HAVELLS,29-Aug-24,1768.55,1809.5,1767.35,1805.0,1806.0,1774.4,1791.75,1805.0,7758500,1215500,5509,4944747450.0,4422
FUTSTK,HAVELLS,26-Sep-24,1792.5,1819.9,1788.0,1817.05,1816.7,1783.7,1791.75,1817.05,38000,5000,48,43380175.0,43
FUTSTK,HCLTECH,25-Jul-24,1578.7,1597.0,1574.1,1578.65,1579.5,1595.1,1583.7,1578.65,3612350,-4278050,19664,10897573137.5,15478
FUTSTK,HCLTECH,29-Aug-24,1590.05,1607.8,1570.0,1591.2,1590.3,1605.95,1583.7,1591.2,13616400,4305700,19738,11014488852.5,15685
FUTSTK,HCLTECH,26-Sep-24,1610.75,1612.8,1597.05,1603.75,1602.2,1616.75,1583.7,1603.75,65100,7350,82,46061977.5,76
FUTSTK,HDFCAMC,25-Jul-24,3955.45,4089.9,3931.45,4064.15,4061.25,3953.2,4059.85,4064.15,510450,-586500,6573,3971779635.0,5287
FUTSTK,HDFCAMC,29-Aug-24,3893.7,4117.95,3893.7,4092.05,4085.0,3977.85,4059.85,4092.05,2582700,422700,9912,6035957587.5,8264
FUTSTK,HDFCAMC,26-Sep-24,4040.0,4131.35,4029.0,4117.65,4125.55,4000.5,4059.85,4117.65,18750,2850,56,34269615.0,54
FUTSTK,HDFCBANK,25-Jul-24,1612.8,1623.4,1591.15,1605.75,1608.85,1620.5,1604.05,1605.75,32114500,-32501150,88182,77972069972.5,64503
FUTSTK,HDFCBANK,29-Aug-24,1624.75,1634.4,1602.0,1616.5,1620.0,1631.35,1604.05,1616.5,151215900,39375600,134153,119334668447.5,94904
FUTSTK,HDFCBANK,26-Sep-24,1633.05,1642.3,1611.25,1625.0,1629.0,1640.1,1604.05,1625.0,3147100,566500,2166,1937047090.0,2005
FUTSTK,HDFCLIFE,25-Jul-24,637.65,672.6,637.65,670.95,671.1,643.0,672.8,670.95,7973900,-4116200,14533,10594919390.0,12546
FUTSTK,HDFCLIFE,29-Aug-24,641.8,677.9,641.8,676.25,675.95,647.45,672.8,676.25,23761100,7760500,19283,14167080840.0,16906
FUTSTK,HDFCLIFE,26-Sep-24,647.8,681.8,647.8,680.7,681.5,651.6,672.8,680.7,293700,97900,314,231772035.0,267
FUTSTK,HEROMOTOCO,25-Jul-24,5501.95,5507.0,5403.7,5417.15,5431.45,5519.85,5417.15,5417.15,475050,-744000,9222,7534696500.0,7255
FUTSTK,HEROMOTOCO,29-Aug-24,5493.9,5504.2,5400.15,5413.8,5430.2,5516.1,5417.15,5413.8,3819600,616950,9759,7964654505.0,7808
FUTSTK,HEROMOTOCO,26-Sep-24,5530.45,5530.45,5440.0,5450.65,5473.5,5549.3,5417.15,5450.65,38400,5250,83,68118960.0,78
FUTSTK,HINDALCO,25-Jul-24,652.0,656.35,643.9,651.95,649.9,652.45,651.6,651.95,9238600,-8428000,8769,7997718960.0,7215
FUTSTK,HINDALCO,29-Aug-24,654.5,657.25,645.05,653.0,651.85,653.55,651.6,653.0,32275600,7709800,11005,10050845770.0,9283
FUTSTK,HINDALCO,26-Sep-24,653.65,661.0,650.0,657.75,658.65,658.1,651.6,657.75,222600,32200,75,68961830.0,71
FUTSTK,HINDCOPPER,25-Jul-24,309.7,315.6,308.9,310.95,311.0,313.05,310.85,310.95,10435700,-5936000,4311,3560385637.5,3557
FUTSTK,HINDCOPPER,29-Aug-24,310.65,317.7,310.55,312.9,312.85,315.1,310.85,312.9,23235200,6415650,5202,4319966135.0,4368
FUTSTK,HINDCOPPER,26-Sep-24,314.0,319.5,312.5,315.05,314.9,316.2,310.85,315.05,810900,166950,148,123450250.0,145
FUTSTK,HINDPETRO,25-Jul-24,343.9,356.55,343.2,353.9,353.15,345.7,353.85,353.9,14075775,-13180725,11193,7978004887.5,7707
FUTSTK,HINDPETRO,29-Aug-24,348.3,359.1,346.8,356.6,356.0,348.05,353.85,356.6,43426125,17878725,14885,10688275923.75,10776
FUTSTK,HINDPETRO,26-Sep-24,349.25,361.5,349.25,359.1,359.15,350.45,353.85,359.1,364500,72900,109,78919211.25,80
FUTSTK,HINDUNILVR,25-Jul-24,2735.45,2758.35,2677.35,2718.3,2723.45,2765.8,2717.05,2718.3,5635200,-3169800,19760,16107631320.0,16671
FUTSTK,HINDUNILVR,29-Aug-24,2765.05,2778.0,2694.65,2736.45,2738.55,2783.9,2717.05,2736.45,12673200,3003000,29226,23989527195.0,25464
FUTSTK,HINDUNILVR,26-Sep-24,2776.2,2795.0,2718.0,2756.3,2758.9,2808.95,2717.05,2756.3,76800,21600,252,208083435.0,234
FUTSTK,ICICIBANK,25-Jul-24,1230.55,1233.9,1203.1,1220.9,1224.75,1227.05,1223.0,1220.9,11778900,-14308700,50535,43055005035.0,45081
FUTSTK,ICICIBANK,29-Aug-24,1225.05,1231.0,1201.5,1218.5,1221.7,1225.5,1223.0,1218.5,77424200,15612800,73218,62228107515.0,59674
FUTSTK,ICICIBANK,26-Sep-24,1229.0,1236.0,1210.0,1226.4,1229.8,1232.15,1223.0,1226.4,245700,78400,386,330117830.0,338
FUTSTK,ICICIGI,25-Jul-24,1864.4,1916.15,1864.4,1905.9,1902.4,1878.8,1909.6,1905.9,1809000,-383000,3645,3468125800.0,3101
FUTSTK,ICICIGI,29-Aug-24,1875.4,1931.5,1875.4,1921.15,1918.0,1893.25,1909.6,1921.15,3648500,892500,4555,4367974625.0,3955
FUTSTK,ICICIGI,26-Sep-24,1927.2,1937.2,1923.8,1933.65,1931.85,1901.0,1909.6,1933.65,16500,5000,11,10606800.0,11
FUTSTK,ICICIPRULI,25-Jul-24,641.85,696.05,637.5,693.35,695.0,637.3,694.25,693.35,2835000,-2091000,5935,6073501050.0,5512
FUTSTK,ICICIPRULI,29-Aug-24,648.0,699.8,644.75,697.5,698.8,640.95,694.25,697.5,9454500,2217000,9594,9893173425.0,8717
FUTSTK,ICICIPRULI,26-Sep-24,679.5,701.45,679.5,697.95,701.45,643.35,694.25,697.95,135000,94500,126,131501400.0,97
FUTSTK,IDEA,25-Jul-24,15.28,15.7,15.25,15.62,15.69,15.31,15.58,15.62,786480000,-905600000,32207,20014590000.0,18507
FUTSTK,IDEA,29-Aug-24,15.37,15.82,15.37,15.74,15.81,15.43,15.58,15.74,3961440000,982720000,33642,21073074000.0,19304
FUTSTK,IDEA,26-Sep-24,15.56,15.94,15.56,15.85,15.9,15.57,15.58,15.85,89960000,14760000,595,375196800.0,532
FUTSTK,IDFC,25-Jul-24,113.99,114.8,111.71,112.78,113.0,113.85,112.72,112.78,28775000,-21690000,5853,3310922300.0,3600
FUTSTK,IDFC,29-Aug-24,114.6,115.64,112.45,113.54,113.84,114.63,112.72,113.54,84075000,19660000,6804,3873929850.0,4046
FUTSTK,IDFC,26-Sep-24,115.31,116.17,113.12,114.06,114.06,115.31,112.72,114.17,2275000,105000,32,18318600.0,29
FUTSTK,IDFCFIRSTB,25-Jul-24,76.32,77.0,74.95,75.59,75.52,76.66,75.66,75.59,89467500,-100095000,27009,15354748875.0,22530
FUTSTK,IDFCFIRSTB,29-Aug-24,76.15,76.69,74.57,75.47,75.63,76.21,75.66,75.47,359280000,77310000,30777,17424331425.0,25665
FUTSTK,IDFCFIRSTB,26-Sep-24,76.0,76.8,74.74,75.6,75.8,76.35,75.66,75.6,22072500,4057500,1356,768587175.0,1149
FUTSTK,IEX,25-Jul-24,169.06,175.0,167.9,174.13,175.0,168.46,174.43,174.13,19773750,-15296250,7778,5044779487.5,6507
FUTSTK,IEX,29-Aug-24,169.57,176.29,169.0,175.29,176.29,169.61,174.43,175.29,48498750,13743750,8476,5535357075.0,6983
FUTSTK,IEX,26-Sep-24,170.85,177.32,170.81,176.79,177.3,170.82,174.43,176.79,1533750,217500,170,111728325.0,158
FUTSTK,IGL,25-Jul-24,537.65,554.05,533.1,548.1,545.7,535.1,548.8,548.1,4136000,-2954875,8178,6129461043.75,5716
FUTSTK,IGL,29-Aug-24,539.8,557.4,534.8,551.4,549.05,536.8,548.8,551.4,10949125,5346000,11017,8306222718.75,7958
FUTSTK,IGL,26-Sep-24,537.0,553.3,537.0,551.65,552.5,537.55,548.8,551.65,185625,6875,54,40617018.75,53
FUTSTK,INDHOTEL,25-Jul-24,623.15,638.5,621.3,633.5,634.75,624.45,633.4,633.5,3348000,-4652000,7786,4902972450.0,5604
FUTSTK,INDHOTEL,29-Aug-24,626.5,643.0,625.15,637.75,638.1,628.45,633.4,637.75,14613000,3569000,9931,6295529050.0,7634
FUTSTK,INDHOTEL,26-Sep-24,637.0,645.4,630.0,642.55,642.4,632.0,633.4,642.55,151000,29000,112,71672150.0,101
FUTSTK,INDIACEM,25-Jul-24,357.95,360.0,333.0,351.5,353.75,352.7,349.7,351.5,8262100,-2340300,1369,1371145810.0,1311
FUTSTK,INDIACEM,29-Aug-24,357.45,361.45,337.1,354.65,355.0,354.0,349.7,354.65,13357400,-1563100,594,601123890.0,527
FUTSTK,INDIAMART,25-Jul-24,2894.4,3026.7,2894.4,3015.85,3012.6,2895.5,3007.45,3015.85,391500,-195300,4144,3703167900.0,3767
FUTSTK,INDIAMART,29-Aug-24,2893.1,3036.7,2888.35,3029.0,3025.0,2883.65,3007.45,3029.0,1318200,250500,5839,5223634305.0,5288
FUTSTK,INDIAMART,26-Sep-24,2910.0,3030.2,2910.0,3022.15,3020.0,2876.85,3007.45,3022.15,20400,-2100,76,68037225.0,71
FUTSTK,INDIGO,25-Jul-24,4296.2,4387.0,4292.1,4371.4,4381.35,4319.8,4375.8,4371.4,1819500,-2438400,10549,13780934820.0,7783
FUTSTK,INDIGO,29-Aug-24,4326.15,4418.2,4319.95,4401.35,4407.9,4348.2,4375.8,4401.35,5851500,2319600,12395,16299786225.0,9203
FUTSTK,INDIGO,26-Sep-24,4396.55,4447.65,4385.2,4436.35,4444.1,4377.1,4375.8,4436.35,42900,300,83,110067900.0,75
FUTSTK,INDUSINDBK,25-Jul-24,1403.75,1413.0,1384.3,1395.15,1398.95,1413.35,1396.65,1395.15,8134500,-7259000,23464,16403747300.0,20594
FUTSTK,INDUSINDBK,29-Aug-24,1413.3,1422.15,1392.5,1403.6,1407.45,1421.7,1396.65,1403.6,21696500,8040000,33721,23701966725.0,28547
FUTSTK,INDUSINDBK,26-Sep-24,1429.9,1431.95,1403.0,1415.9,1417.8,1433.4,1396.65,1415.9,323000,93000,474,336038700.0,418
FUTSTK,INDUSTOWER,25-Jul-24,436.55,439.3,419.3,424.8,422.6,433.35,426.15,424.8,10560400,-12382800,8658,12597340000.0,6191
FUTSTK,INDUSTOWER,29-Aug-24,438.95,442.05,422.25,427.9,425.0,436.1,426.15,427.9,77027000,14130400,17608,25782270550.0,14454
FUTSTK,INDUSTOWER,26-Sep-24,442.0,444.0,425.7,430.85,430.7,440.3,426.15,430.85,1628600,125800,85,125262800.0,74
FUTSTK,INFY,25-Jul-24,1837.0,1839.55,1815.75,1830.15,1830.0,1834.2,1833.7,1830.15,10235600,-8973200,37178,27175631620.0,25135
FUTSTK,INFY,29-Aug-24,1849.2,1851.55,1829.4,1844.2,1843.9,1846.4,1833.7,1844.2,42258400,10365200,39907,29371964840.0,27322
FUTSTK,INFY,26-Sep-24,1859.0,1859.9,1842.0,1856.6,1856.4,1857.75,1833.7,1856.6,301600,22400,336,248922960.0,320
FUTSTK,IOC,25-Jul-24,166.75,169.4,166.31,168.92,168.86,166.22,168.79,168.92,32545500,-40121250,12787,10475129827.5,8581
FUTSTK,IOC,29-Aug-24,168.09,170.56,167.24,170.06,169.95,167.31,168.79,170.06,127505625,41842125,14834,12235231953.75,10336
FUTSTK,IOC,26-Sep-24,168.78,171.5,168.67,171.31,171.29,168.5,168.79,171.31,2218125,165750,152,126216723.75,148
FUTSTK,IPCALAB,25-Jul-24,1237.45,1246.6,1222.3,1236.2,1232.55,1237.45,1236.95,1236.2,759200,-711750,2170,1744584497.5,2014
FUTSTK,IPCALAB,29-Aug-24,1243.75,1251.45,1225.1,1241.0,1242.0,1242.1,1236.95,1241.0,1894750,458250,2517,2028605637.5,2360
FUTSTK,IPCALAB,26-Sep-24,1240.0,1249.65,1229.0,1244.8,1244.8,1240.0,1236.95,1252.9,22750,1950,21,16960645.0,21
FUTSTK,IRCTC,25-Jul-24,978.5,986.35,967.25,972.6,974.0,972.0,974.2,972.6,6431250,-5233375,9933,8470613200.0,8195
FUTSTK,IRCTC,29-Aug-24,982.25,989.45,970.5,975.9,976.5,975.55,974.2,975.9,14765625,4423125,9709,8307867312.5,7808
FUTSTK,IRCTC,26-Sep-24,984.4,995.0,977.95,982.8,984.0,982.65,974.2,982.8,505750,113750,212,182708662.5,201
FUTSTK,ITC,25-Jul-24,495.6,509.5,490.1,493.15,492.5,493.5,494.05,493.15,77435200,-17404800,30666,24444857120.0,25444
FUTSTK,ITC,29-Aug-24,499.5,512.8,493.3,496.5,496.1,496.95,494.05,496.5,90969600,18003200,39028,31319160000.0,32192
FUTSTK,ITC,26-Sep-24,504.0,515.5,497.0,500.0,499.05,500.3,494.05,500.0,1497600,411200,851,688155200.0,743
FUTSTK,JINDALSTEL,25-Jul-24,951.4,974.75,941.0,970.45,969.8,952.75,972.45,970.45,3486875,-4976250,14474,8717586156.25,10082
FUTSTK,JINDALSTEL,29-Aug-24,956.0,979.4,947.6,974.6,972.7,957.65,972.45,974.6,13836875,4748750,17487,10585747875.0,11634
FUTSTK,JINDALSTEL,26-Sep-24,961.3,985.0,959.15,979.85,979.45,963.8,972.45,979.85,91250,16875,78,47495625.0,75
FUTSTK,JKCEMENT,25-Jul-24,4572.8,4572.8,4406.1,4461.05,4474.0,4467.5,4461.1,4461.05,61250,-135750,2384,1325102525.0,1998
FUTSTK,JKCEMENT,29-Aug-24,4488.5,4488.5,4373.15,4435.45,4442.85,4424.0,4461.1,4435.45,540250,107500,2620,1444029618.75,2176
FUTSTK,JKCEMENT,26-Sep-24,4430.0,4430.0,4366.9,4366.9,4366.9,4400.35,4461.1,4518.5,5000,-125,2,1099612.5,2
FUTSTK,JSWSTEEL,25-Jul-24,887.9,891.15,879.6,880.95,882.1,892.2,881.35,880.95,4062150,-3510675,8432,5030952153.75,6415
FUTSTK,JSWSTEEL,29-Aug-24,897.15,897.15,885.7,887.15,888.35,898.15,881.35,887.15,15351525,4141800,11449,6876306776.25,8778
FUTSTK,JSWSTEEL,26-Sep-24,898.0,901.65,892.75,893.8,894.0,905.1,881.35,893.8,105975,14850,51,30851853.75,50
FUTSTK,JUBLFOOD,25-Jul-24,564.25,583.8,559.3,582.15,581.6,563.05,582.25,582.15,2551250,-5401250,8245,5851712750.0,6811
FUTSTK,JUBLFOOD,29-Aug-24,567.25,580.9,553.0,578.65,577.95,557.0,582.25,578.65,17693750,3521250,9127,6453120125.0,7567
FUTSTK,JUBLFOOD,26-Sep-24,553.7,573.9,553.7,572.35,571.6,550.5,582.25,572.35,243750,-2500,323,229056437.5,221
FUTSTK,KOTAKBANK,25-Jul-24,1761.2,1777.4,1730.45,1744.3,1746.5,1765.95,1746.2,1744.3,7059600,-9159200,35539,24928935040.0,27631
FUTSTK,KOTAKBANK,29-Aug-24,1773.4,1788.7,1742.25,1756.1,1756.85,1777.85,1746.2,1756.1,30543600,9692800,49039,34585386100.0,37874
FUTSTK,KOTAKBANK,26-Sep-24,1778.7,1800.0,1756.0,1769.3,1772.9,1789.8,1746.2,1769.3,342400,70000,333,236653880.0,318
FUTSTK,LALPATHLAB,25-Jul-24,3034.9,3063.3,2985.0,3038.4,3037.6,3030.2,3031.3,3038.4,191100,-211200,2238,2037044550.0,1997
FUTSTK,LALPATHLAB,29-Aug-24,3023.05,3059.15,2970.95,3040.95,3047.15,3027.25,3031.3,3040.95,881700,334500,2579,2343873630.0,2307
FUTSTK,LALPATHLAB,26-Sep-24,3047.6,3047.6,3042.0,3042.0,3042.0,3039.25,3031.3,3070.3,20100,600,2,1826880.0,2
FUTSTK,LAURUSLABS,25-Jul-24,431.35,439.8,430.1,435.5,437.0,430.8,434.55,435.5,7748600,-3349000,3526,2619275170.0,3199
FUTSTK,LAURUSLABS,29-Aug-24,434.35,442.95,432.7,438.2,439.5,433.85,434.55,438.2,13821000,4403000,5772,4314160210.0,5227
FUTSTK,LAURUSLABS,26-Sep-24,436.6,445.5,436.6,438.6,438.6,436.95,434.55,438.6,353600,45900,44,33068485.0,42
FUTSTK,LICHSGFIN,25-Jul-24,768.85,790.45,765.0,780.7,781.25,769.15,782.05,780.7,5596000,-6465000,11153,8715277750.0,8408
FUTSTK,LICHSGFIN,29-Aug-24,769.0,787.25,761.25,777.3,778.95,765.7,782.05,777.3,22391000,6823000,13049,10155793650.0,9873
FUTSTK,LICHSGFIN,26-Sep-24,768.0,792.0,768.0,783.0,782.55,772.5,782.05,783.0,207000,24000,60,47102550.0,58
FUTSTK,LT,25-Jul-24,3538.05,3548.9,3490.05,3512.6,3512.35,3533.05,3519.45,3512.6,2383500,-3050550,30589,16126383450.0,22770
FUTSTK,LT,29-Aug-24,3569.5,3575.0,3516.85,3536.65,3538.75,3557.1,3519.45,3536.65,14593500,3380400,44271,23496890227.5,33602
FUTSTK,LT,26-Sep-24,3585.0,3599.0,3543.7,3564.2,3568.5,3584.5,3519.45,3564.2,206700,45150,592,316729320.0,541
FUTSTK,LTF,25-Jul-24,174.65,177.47,173.63,174.65,174.81,174.67,174.75,174.65,14947700,-14385488,4725,3700180786.96,3896
FUTSTK,LTF,29-Aug-24,176.63,178.67,174.81,175.78,176.1,175.8,174.75,175.78,58394194,10820350,5713,4501345425.18,4694
FUTSTK,LTF,26-Sep-24,177.1,179.84,176.62,177.09,177.27,177.1,174.75,177.09,1775876,89240,38,30129967.34,35
FUTSTK,LTIM,25-Jul-24,5709.4,5735.3,5655.75,5672.35,5672.75,5692.8,5665.15,5672.35,585150,-930750,8495,7236966277.5,6075
FUTSTK,LTIM,29-Aug-24,5733.6,5750.6,5692.0,5710.25,5711.6,5730.65,5665.15,5710.25,2908350,844050,9532,8173799557.5,7067
