Time,CE_OI,CE_CHNG_IN_OI,CE_Volume,CE_IV,CE_LTP,CE_CHNG,CE_BID_QTY,CE_BID_PRICE,CE_ASK_PRICE,CE_ASK_QTY,strikePrice,PE_CHNG_IN_OI,PE_Volume,PE_IV,PE_LTP,PE_CHNG,PE_BID_QTY,PE_BID_PRICE,PE_ASK_PRICE,PE_ASK_QTY,PE_OI,Nifty Current Price,COI_by_Volume_Call,COI_by_Volume_Put
10:53:33 AM,167,0,11,26.53,1400.25,-29.34999999999991,150,1369.0,1386.45,1200,18050,1108,7334,25.43,2.2,-0.5999999999999996,5000,2.2,2.25,14400,2678,19427.05,0.0,7.553858740114536
10:53:33 AM,333,0,10,0.0,1325.0,-53.700000000000045,4500,1316.8,1326.8,450,18100,-83,54379,24.68,2.25,-0.6499999999999999,45600,2.25,2.3,36000,33205,19427.05,0.0,-0.0763162250133323
10:53:33 AM,75,0,2,26.04,1301.65,-23.34999999999991,400,1265.95,1292.85,100,18150,4152,16440,23.85,2.25,-0.6499999999999999,16100,2.25,2.3,5100,6347,19427.05,0.0,12.627737226277372
10:53:33 AM,162,0,7,23.81,1250.35,-27.65000000000009,4100,1219.5,1241.9,800,18200,2894,47661,23.08,2.3,-0.5500000000000003,34950,2.3,2.35,34350,20539,19427.05,0.0,3.036025261744403
10:53:33 AM,109,0,0,0.0,0.0,0.0,1700,1169.15,1195.25,100,18250,1164,10162,22.31,2.4,-0.5,14300,2.4,2.45,9900,2681,19427.05,,5.727219051367841
10:53:33 AM,355,4,40,36.99,1126.2,-52.5,300,1122.15,1124.4,300,18300,2451,34695,21.54,2.4,-0.6499999999999999,58950,2.35,2.4,39750,23246,19427.05,5.0,3.53220925205361
10:53:33 AM,93,1,18,0.0,1078.8,-50.850000000000136,1850,1068.65,1078.4,150,18350,2868,12667,20.7,2.35,-0.6499999999999999,14850,2.35,2.4,11100,4915,19427.05,2.7777777777777777,11.320754716981131
10:53:33 AM,499,-24,68,0.0,1043.6,-37.15000000000009,350,1024.2,1026.3,350,18400,3470,45978,19.97,2.5,-0.6499999999999999,71550,2.45,2.5,10700,17500,19427.05,-17.647058823529413,3.773543868806821
10:53:33 AM,96,3,9,33.4,1040.3,14.950000000000044,250,969.55,992.35,50,18450,1754,22758,19.23,2.6,-0.6000000000000001,30550,2.55,2.6,5300,3358,19427.05,16.666666666666668,3.853589946392477
10:53:33 AM,3345,-18,202,0.0,928.85,-52.5,100,923.55,925.5,400,18500,21179,189977,18.47,2.75,-0.6499999999999999,53700,2.75,2.8,64900,97805,19427.05,-4.455445544554456,5.574095811598246
10:53:33 AM,90,-4,13,31.14,941.65,6.2999999999999545,100,873.65,878.6,150,18550,5074,28846,17.84,3.0,-0.5499999999999998,7600,3.0,3.05,36150,7889,19427.05,-15.384615384615383,8.794980239894613
10:53:33 AM,1370,-4,45,0.0,835.0,-50.200000000000045,50,824.35,826.0,700,18600,24242,108319,17.26,3.35,-0.4499999999999997,24600,3.35,3.4,64800,50353,19427.05,-4.444444444444445,11.190095920383312
10:53:33 AM,286,39,302,21.18,789.45,-40.54999999999996,250,776.1,777.65,100,18650,1490,29363,16.56,3.6,-0.5500000000000003,17150,3.6,3.65,21550,5418,19427.05,6.456953642384106,2.537206688689848
10:53:33 AM,1717,22,482,0.0,735.5,-46.950000000000045,550,726.2,727.7,500,18700,-5401,183112,15.9,3.95,-0.75,22300,3.95,4.0,45800,63205,19427.05,2.282157676348548,-1.474780462230766
10:53:33 AM,368,21,54,0.0,681.0,-55.85000000000002,550,677.35,678.75,550,18750,174,43663,15.33,4.35,-0.5500000000000007,16850,4.35,4.4,25350,13517,19427.05,19.444444444444443,0.1992533724205849
10:53:33 AM,3131,-27,344,0.0,635.0,-49.79999999999996,50,626.95,628.25,700,18800,41370,190203,14.69,5.05,-0.2999999999999998,24500,5.05,5.1,32350,78644,19427.05,-3.924418604651162,10.875222788284097
10:53:33 AM,495,19,69,15.58,608.0,-26.75,600,578.4,579.85,100,18850,17136,100161,14.1,5.65,-0.2999999999999998,19100,5.65,5.7,11500,26802,19427.05,13.768115942028986,8.554227693413605
10:53:33 AM,3667,-91,706,0.0,533.0,-54.79999999999996,50,530.0,530.7,200,18900,22584,205956,13.48,6.65,-0.1999999999999993,36750,6.6,6.65,21550,75574,19427.05,-6.444759206798867,5.482724465419799
10:53:33 AM,754,5,106,6.86,492.9,-46.55000000000007,50,481.0,482.2,700,18950,9664,133053,13.04,8.15,0.1500000000000003,11050,8.15,8.2,9100,25632,19427.05,2.358490566037736,3.631635513667486
10:53:33 AM,11428,-181,6933,0.0,434.65,-55.85000000000002,550,433.4,434.3,700,19000,30959,301528,12.73,10.55,0.5,12400,10.5,10.55,4950,98098,19427.05,-1.3053512188085965,5.133685760526386
10:53:33 AM,772,60,588,0.0,389.9,-53.60000000000002,200,386.3,387.35,750,19050,7243,173849,12.34,13.25,0.8499999999999996,9250,13.2,13.25,6000,26900,19427.05,5.1020408163265305,2.083129612479796
10:53:33 AM,6775,569,6493,0.0,341.1,-55.64999999999998,450,340.65,341.45,700,19100,18360,323077,12.07,17.45,1.9499999999999995,6450,17.4,17.45,3500,67581,19427.05,4.381641768057909,2.8414278948981204
10:53:33 AM,1271,-74,1693,0.0,296.05,-54.94999999999999,300,296.1,296.85,700,19150,19552,221921,11.78,22.6,2.8000000000000007,1850,22.55,22.6,7200,39414,19427.05,-2.1854695806261075,4.405171209574578
10:53:33 AM,10525,182,37280,5.76,255.0,-51.75,250,253.95,254.45,700,19200,40637,500563,11.62,30.0,4.550000000000001,8550,29.9,30.0,4850,96866,19427.05,0.2440987124463519,4.0591294202727735
10:53:33 AM,10336,925,21461,7.26,214.3,-48.94999999999999,250,213.7,214.15,100,19250,-3298,350290,11.46,40.0,7.299999999999997,3800,39.95,40.0,4500,55782,19427.05,2.155071991053539,-0.4707528048188644
10:53:33 AM,26188,6808,147220,7.97,177.55,-48.35,1100,177.2,177.55,50,19300,59696,662471,11.43,53.0,9.75,3450,52.95,53.0,900,135190,19427.05,2.312185844314631,4.505555714891671
10:53:33 AM,16869,9970,114135,8.31,144.0,-43.650000000000006,500,143.6,143.85,700,19350,29021,426962,11.44,68.1,11.999999999999991,2350,67.95,68.15,2600,62519,19427.05,4.367634818416788,3.39854600643617
10:53:33 AM,91220,43433,672821,8.53,114.75,-40.400000000000006,300,114.65,114.85,1250,19400,62124,1185672,11.5,90.2,17.900000000000006,3800,90.15,90.35,1650,166170,19427.05,3.2276786842265626,2.6197801752929983
10:53:33 AM,91400,59203,808872,8.69,88.1,-37.400000000000006,29550,88.0,88.1,1600,19450,41552,874712,11.57,114.25,22.0,1050,114.2,114.4,750,77100,19427.05,3.659602508184237,2.375181774115366
10:53:33 AM,240228,138239,1842318,8.82,67.2,-30.950000000000003,2400,67.1,67.25,2750,19500,68194,1306236,11.76,140.55,25.60000000000001,250,140.6,140.7,50,155075,19427.05,3.7517681529464513,2.610324627402705
10:53:33 AM,118906,94414,817672,8.89,49.15,-25.7,1600,48.95,49.05,2450,19550,10025,233460,12.04,173.1,31.5,50,173.5,173.75,350,16399,19427.05,5.773341877916818,2.147048744967018
10:53:33 AM,135322,78103,901375,9.02,35.15,-20.5,50,35.1,35.15,3400,19600,10969,212854,12.41,210.3,38.05000000000001,200,210.4,210.65,200,21215,19427.05,4.332436555262793,2.576648782733705
10:53:33 AM,55270,-14416,491993,9.18,25.15,-14.6,1500,25.15,25.2,2100,19650,3338,35359,12.93,251.0,43.80000000000001,50,250.7,250.95,700,7166,19427.05,-1.4650614947773648,4.720156113012246
10:53:33 AM,85621,33241,637010,9.37,17.85,-10.9,4250,17.8,17.85,4700,19700,4471,43887,13.54,293.55,48.35000000000002,550,292.9,293.5,50,10960,19427.05,2.609142713615171,5.093763529063276
10:53:33 AM,51236,28029,389620,9.56,12.5,-7.5,4950,12.45,12.5,6650,19750,791,3936,14.37,338.85,53.650000000000034,800,336.9,337.75,350,1174,19427.05,3.596966274831888,10.048272357723578
10:53:33 AM,79220,31555,570622,9.81,8.9,-4.799999999999999,22850,8.85,8.95,24450,19800,1053,10215,15.18,382.4,52.14999999999998,1100,384.15,384.95,100,3192,19427.05,2.764965248448185,5.154185022026431
10:53:33 AM,72639,35143,350863,10.11,6.45,-2.8500000000000005,8450,6.45,6.5,15500,19850,47,296,16.87,422.4,46.29999999999996,100,430.5,431.7,450,157,19427.05,5.008080076839108,7.939189189189189
10:53:33 AM,150694,92119,579740,10.6,5.15,-1.1999999999999993,40150,5.1,5.15,16600,19900,309,1456,17.25,479.85,57.35000000000002,100,480.05,481.4,500,614,19427.05,7.944854589988616,10.611263736263735
10:53:33 AM,27685,17169,216893,11.03,4.15,-0.3499999999999996,43850,4.1,4.15,19650,19950,56,159,0.0,523.2,51.450000000000045,100,528.75,530.05,700,103,19427.05,3.9579423955591007,17.61006289308176
10:53:33 AM,148732,65807,474062,11.64,3.45,-0.0999999999999996,105650,3.45,3.5,43000,20000,4394,7990,19.59,575.25,57.10000000000002,250,576.4,578.1,550,5524,19427.05,6.940758803700782,27.49687108886108
10:53:33 AM,29504,16790,93154,12.18,3.0,0.25,45400,3.0,3.05,56550,20050,19,53,17.87,619.35,-46.54999999999996,600,628.25,629.75,50,27,19427.05,9.011958692058313,17.92452830188679
10:53:33 AM,56826,19687,251129,12.64,2.45,0.2000000000000001,110650,2.4,2.45,318050,20100,286,345,19.07,667.75,47.04999999999996,100,676.45,678.6,550,314,19427.05,3.919698640937526,41.44927536231884
10:53:33 AM,23959,15009,81055,13.27,2.3,0.3499999999999998,71850,2.25,2.3,25650,20150,0,0,0.0,0.0,0.0,450,711.85,743.05,300,14,19427.05,9.258528159891432,
10:53:33 AM,55312,28691,157566,13.82,2.05,0.4499999999999997,182300,2.0,2.05,27550,20200,109,117,0.0,696.1,-24.399999999999977,100,776.05,779.55,100,124,19427.05,9.104438774862595,46.58119658119658
10:53:33 AM,10445,7599,28049,14.59,2.0,0.5,36100,1.95,2.0,7150,20250,0,0,0.0,0.0,0.0,1500,803.7,842.85,6000,1,19427.05,13.545937466576348,
10:53:33 AM,25714,10324,99562,15.02,1.7,0.3499999999999998,154350,1.7,1.75,138450,20300,0,0,0.0,0.0,0.0,7400,862.5,891.55,900,0,19427.05,5.18470902553183,
10:53:33 AM,5371,3119,23355,15.7,1.65,0.3499999999999998,52000,1.65,1.7,16250,20350,0,0,0.0,0.0,0.0,1500,906.1,934.8,5050,2,19427.05,6.677371012631128,
10:53:33 AM,27495,8502,49602,16.3,1.5,0.1999999999999999,117550,1.5,1.55,102400,20400,5,10,0.0,929.85,29.850000000000023,50,974.25,987.1,400,6,19427.05,8.570218942784566,25.0
10:53:33 AM,5914,4182,23811,16.89,1.45,0.25,35700,1.4,1.45,8150,20450,0,0,0.0,0.0,0.0,200,1023.35,1034.2,150,4,19427.05,8.781655537356684,
10:53:33 AM,48707,12429,161594,17.52,1.4,0.1499999999999999,580450,1.4,1.45,183000,20500,69,71,0.0,1028.35,17.34999999999991,2100,1072.55,1078.3,100,92,19427.05,3.8457492233622537,48.59154929577465
10:53:33 AM,2104,995,11860,18.23,1.45,0.25,26300,1.4,1.45,16600,20550,0,0,0.0,0.0,0.0,150,1107.4,1134.05,1650,2,19427.05,4.194772344013491,
10:53:33 AM,11830,3657,37516,18.93,1.3,0.1500000000000001,33350,1.3,1.35,69450,20600,0,1,0.0,1118.9,-70.34999999999991,1500,1152.5,1184.5,300,2,19427.05,4.873920460603476,0.0
10:53:33 AM,2307,1590,10714,19.54,1.35,0.25,27150,1.3,1.35,43150,20650,0,0,0.0,0.0,0.0,1500,1202.35,1234.45,300,0,19427.05,7.420197871943252,
10:53:33 AM,13922,7941,43495,19.95,1.2,0.05,58300,1.15,1.2,8450,20700,0,0,0.0,0.0,0.0,150,1255.35,1284.4,300,0,19427.05,9.128635475341992,
10:53:33 AM,2483,1956,14004,20.53,1.2,0.1999999999999999,41100,1.15,1.2,2450,20750,0,0,0.0,0.0,0.0,150,1307.1,1334.35,1250,0,19427.05,6.983718937446444,
10:53:33 AM,13309,8204,55051,21.1,1.1,0.1,68900,1.05,1.1,63650,20800,0,0,0.0,0.0,0.0,450,1355.95,1384.3,1800,0,19427.05,7.451272456449474,
10:53:33 AM,5172,4538,21733,21.65,1.1,0.1500000000000001,43450,1.05,1.1,32250,20850,0,0,0.0,0.0,0.0,150,1406.5,1434.3,1050,0,19427.05,10.44034417705793,
10:53:33 AM,27418,18214,62378,22.31,1.05,0.1,118350,1.0,1.05,35800,20900,0,0,0.0,0.0,0.0,150,1456.8,1484.2,300,0,19427.05,14.59969861169002,
10:53:33 AM,2951,0,12817,22.84,1.0,-6.55,49900,0.95,1.0,1350,20950,0,0,0.0,0.0,0.0,150,1504.6,1548.3,150,0,19427.05,0.0,
10:53:33 AM,21204,0,52133,23.49,1.0,-5.7,74850,0.95,1.0,60400,21000,0,0,0.0,0.0,0.0,1500,1545.9,1585.2,150,0,19427.05,0.0,
10:58:34 AM,30,0,0,0.0,0.0,0.0,650,2346.3,2413.65,1500,17050,9544,27192,40.25,1.55,-0.5999999999999999,40650,1.55,1.6,26500,22865,19411.7,,17.549279199764637
10:58:34 AM,12,0,1,63.68,2382.0,27.94999999999981,400,2283.85,2402.25,1500,17100,16922,61814,39.16,1.5,-0.7000000000000002,33050,1.5,1.55,43750,56969,19411.7,0.0,13.687837706668391
10:58:34 AM,0,0,2,49.41,2305.8,685.3500000000001,400,2221.0,2273.7,400,17150,1561,4821,38.64,1.6,-0.75,5350,1.6,1.65,11050,1846,19411.7,0.0,16.189587222567933
10:58:34 AM,30,0,0,0.0,0.0,0.0,850,2176.7,2308.35,1500,17200,-1368,13532,38.1,1.65,-0.6000000000000001,12650,1.6,1.65,6150,10068,19411.7,,-5.054685190659178
10:58:34 AM,20,0,0,0.0,0.0,0.0,400,2128.95,2242.45,1500,17250,1525,2953,37.29,1.7,-0.6500000000000001,6950,1.65,1.75,5050,1639,19411.7,,25.82119878090078
10:58:34 AM,38,0,0,0.0,0.0,0.0,400,2093.5,2202.25,1500,17300,1244,11379,36.61,1.75,-0.5499999999999998,10950,1.7,1.75,10550,18288,19411.7,,5.466209684506547
10:58:34 AM,31,0,0,0.0,0.0,0.0,400,2036.8,2151.6,1500,17350,2523,8718,35.81,1.75,-0.7000000000000002,10050,1.7,1.8,3600,2985,19411.7,,14.470061940812112
10:58:34 AM,4,0,0,0.0,0.0,0.0,400,1984.9,2108.4,1500,17400,2632,15784,35.12,1.8,-0.7,16850,1.75,1.8,7050,19850,19411.7,,8.337557019766853
10:58:34 AM,4,0,0,0.0,0.0,0.0,400,1941.15,2032.95,1500,17450,989,3130,34.42,1.85,-0.6000000000000001,4150,1.8,1.85,150,1137,19411.7,,15.798722044728434
10:58:34 AM,141,-13,72,46.87,1963.75,-14.849999999999907,200,1912.45,1920.95,100,17500,-4923,112481,33.72,1.9,-0.6000000000000001,66300,1.85,1.9,37700,94171,19411.7,-9.02777777777778,-2.188369591308754
10:58:34 AM,10,0,3,0.0,1894.25,-0.75,1100,1830.0,1889.6,1750,17550,660,3051,33.01,1.95,-0.6500000000000001,4450,1.9,2.0,7650,921,19411.7,0.0,10.816125860373647
10:58:34 AM,13,0,0,0.0,0.0,0.0,300,1802.45,1853.75,1500,17600,7011,48431,32.0,1.85,-0.6000000000000001,9150,1.85,1.9,31950,20479,19411.7,,7.238132601020007
10:58:34 AM,50,0,10,47.45,1822.85,2.849999999999909,300,1752.85,1803.6,1500,17650,458,3468,31.39,1.85,-0.6999999999999997,5300,1.85,1.9,4250,1298,19411.7,0.0,6.60322952710496
10:58:34 AM,72,0,0,0.0,0.0,0.0,150,1703.35,1736.9,150,17700,2667,16549,30.48,1.9,-0.7000000000000002,6550,1.9,1.95,12750,9116,19411.7,,8.057888694180917
10:58:34 AM,13,0,0,0.0,0.0,0.0,500,1653.1,1700.6,1500,17750,809,4124,29.77,1.9,-0.7000000000000002,6500,1.9,1.95,5450,1323,19411.7,,9.808438409311348
10:58:34 AM,297,5,38,0.0,1609.55,-70.29999999999995,200,1613.35,1617.6,200,17800,694,11318,29.05,1.95,-0.6500000000000001,1800,1.95,2.0,15250,20315,19411.7,6.578947368421052,3.065912705424987
10:58:34 AM,41,0,1,43.14,1623.55,-22.700000000000045,300,1553.15,1593.0,1650,17850,386,4442,28.32,1.95,-0.7,5300,1.95,2.0,4100,1170,19411.7,0.0,4.344889689329131
10:58:34 AM,57,0,0,0.0,0.0,0.0,300,1485.75,1548.35,1500,17900,3416,17164,27.59,2.0,-0.6499999999999999,30200,2.0,2.05,13850,14902,19411.7,,9.9510603588907
10:58:34 AM,89,0,0,0.0,0.0,0.0,300,1449.35,1471.3,150,17950,654,8257,26.85,2.05,-0.75,16600,2.05,2.1,6500,2681,19411.7,,3.9602761293447983
10:58:34 AM,1022,16,64,0.0,1414.3,-63.75,250,1413.2,1416.2,250,18000,5183,106038,26.03,2.05,-0.7000000000000002,87150,2.05,2.1,56400,47288,19411.7,12.5,2.443935193044003
10:58:34 AM,167,0,11,26.53,1400.25,-29.34999999999991,400,1346.45,1373.9,150,18050,1032,8311,25.43,2.1,-0.6999999999999997,13400,2.1,2.15,9650,2602,19411.7,0.0,6.208639152929852
10:58:34 AM,333,0,10,0.0,1325.0,-53.700000000000045,150,1308.2,1316.7,450,18100,-97,56997,24.68,2.2,-0.6999999999999997,59850,2.2,2.25,29000,33191,19411.7,0.0,-0.0850921978349737
10:58:34 AM,75,0,2,26.04,1301.65,-23.34999999999991,250,1254.2,1281.05,100,18150,4054,16681,23.85,2.25,-0.6499999999999999,11200,2.25,2.3,7500,6249,19411.7,0.0,12.151549667286131
10:58:34 AM,162,0,8,23.81,1210.0,-68.0,200,1202.65,1221.05,50,18200,2598,48937,23.08,2.3,-0.5500000000000003,13250,2.3,2.35,49050,20243,19411.7,0.0,2.6544332509144413
10:58:34 AM,109,0,0,0.0,0.0,0.0,200,1153.0,1174.15,200,18250,1236,10947,22.31,2.35,-0.5499999999999998,7550,2.35,2.4,27600,2753,19411.7,,5.645382296519594
10:58:34 AM,355,4,40,36.99,1126.2,-52.5,200,1106.8,1118.2,150,18300,2453,36451,21.54,2.35,-0.6999999999999997,43250,2.35,2.4,32400,23248,19411.7,5.0,3.3647910894076984
10:58:34 AM,93,1,19,0.0,1073.7,-55.950000000000045,250,1053.25,1071.15,150,18350,2958,14166,20.7,2.4,-0.6000000000000001,1100,2.4,2.45,20650,5005,19411.7,2.631578947368421,10.440491317238456
10:58:34 AM,499,-24,69,0.0,1015.0,-65.75,350,1014.6,1017.15,350,18400,3243,47268,19.97,2.5,-0.6499999999999999,72700,2.45,2.5,2700,17273,19411.7,-17.391304347826086,3.4304391977659305
10:58:34 AM,96,3,9,33.4,1040.3,14.950000000000044,200,963.85,970.4,50,18450,1828,23325,19.23,2.55,-0.6500000000000004,30850,2.55,2.6,15150,3432,19411.7,16.666666666666668,3.918542336548767
10:58:34 AM,3342,-21,215,0.0,917.8,-63.55000000000007,400,916.65,918.4,250,18500,20416,194619,18.47,2.7,-0.6999999999999997,138850,2.7,2.75,45800,97042,19411.7,-4.883720930232558,5.245119952317092
10:58:34 AM,90,-4,13,31.14,941.65,6.2999999999999545,150,864.2,871.25,150,18550,4903,30075,17.84,2.95,-0.5999999999999996,17650,2.9,2.95,36300,7718,19411.7,-15.384615384615383,8.151288445552785
10:58:34 AM,1368,-6,47,0.0,813.15,-72.05000000000007,450,817.45,819.05,700,18600,23635,113626,17.26,3.25,-0.5499999999999998,62500,3.25,3.3,27550,49746,19411.7,-6.382978723404255,10.400348511784276
10:58:34 AM,282,35,308,21.18,766.7,-63.29999999999996,450,769.0,771.05,50,18650,1188,30755,16.56,3.55,-0.6000000000000005,22500,3.5,3.55,14800,5116,19411.7,5.681818181818182,1.931393269387092
10:58:34 AM,1731,36,527,0.0,720.0,-62.450000000000045,500,719.1,720.55,50,18700,-5815,190307,15.9,3.85,-0.8500000000000001,52850,3.85,3.9,2300,62791,19411.7,3.415559772296015,-1.5277945635210477
10:58:34 AM,368,21,54,0.0,681.0,-55.85000000000002,550,670.55,672.0,50,18750,-88,46596,15.33,4.35,-0.5500000000000007,850,4.35,4.4,35650,13255,19411.7,19.444444444444443,-0.0944287063267233
10:58:34 AM,3131,-27,347,0.0,620.65,-64.14999999999998,600,619.9,621.15,800,18800,41404,196649,14.69,4.95,-0.3999999999999994,14850,4.95,5.0,43500,78678,19411.7,-3.890489913544669,10.527386358435589
10:58:34 AM,490,14,71,15.58,565.3,-69.45000000000005,650,571.75,572.95,150,18850,17298,107323,14.1,5.65,-0.2999999999999998,7300,5.65,5.7,35650,26964,19411.7,9.859154929577464,8.058850386217307
10:58:34 AM,3654,-104,980,0.0,517.8,-70.0,700,522.35,523.45,700,18900,22858,221805,13.48,6.55,-0.2999999999999998,31650,6.5,6.55,3950,75848,19411.7,-5.306122448979592,5.15272423976015
10:58:34 AM,752,3,110,6.86,466.65,-72.80000000000007,700,474.25,475.3,50,18950,9411,144369,13.04,8.0,0.0,6800,7.95,8.0,7750,25379,19411.7,1.3636363636363635,3.259356232986306
10:58:34 AM,11488,-121,7772,0.0,426.1,-64.39999999999998,1150,426.2,426.9,50,19000,30627,328099,12.73,10.45,0.3999999999999986,13900,10.4,10.45,7250,97766,19411.7,-0.7784354091610911,4.667341259802681
10:58:34 AM,768,56,615,0.0,374.05,-69.44999999999999,700,379.4,380.2,50,19050,6852,190820,12.34,13.35,0.9499999999999992,4400,13.3,13.35,5400,26509,19411.7,4.5528455284552845,1.79540928623834
10:58:34 AM,6738,532,6976,0.0,334.65,-62.10000000000002,900,333.65,334.35,50,19100,19657,356911,12.07,17.45,1.9499999999999995,4400,17.4,17.45,300,68878,19411.7,3.813073394495413,2.7537677460207166
10:58:34 AM,1360,15,1955,0.0,282.2,-68.80000000000001,1250,289.35,289.75,50,19150,19334,246727,11.78,22.95,3.1499999999999986,7400,22.9,23.0,7650,39196,19411.7,0.3836317135549872,3.9180957090225226
10:58:34 AM,10576,233,40035,5.76,247.8,-58.94999999999999,850,247.3,247.75,50,19200,40004,555093,11.62,30.65,5.199999999999999,5100,30.6,30.7,5200,96233,19411.7,0.290995379043337,3.603360157667274
10:58:34 AM,10498,1087,23282,7.26,207.9,-55.35,800,207.2,207.6,100,19250,-3415,383978,11.46,40.2,7.5,50,40.25,40.35,2800,55665,19411.7,2.33442144145692,-0.4446869351889952
10:58:34 AM,27259,7879,158104,7.97,171.3,-54.6,350,171.5,171.8,300,19300,69655,737931,11.43,53.9,10.65,50,53.8,53.9,9450,145149,19411.7,2.491714314628346,4.719614706524052
10:58:34 AM,17689,10790,123771,8.31,138.1,-49.55000000000001,200,138.05,138.3,100,19350,27864,482430,11.44,71.35,15.249999999999991,1650,71.15,71.3,50,61362,19411.7,4.358856274894765,2.8878801069585225
10:58:34 AM,95954,48167,733688,8.53,108.75,-46.400000000000006,150,108.7,108.85,100,19400,60518,1320808,11.5,92.15,19.85000000000001,300,92.15,92.3,100,164564,19411.7,3.282526087383193,2.290946148115396
10:58:34 AM,93548,61351,857044,8.69,83.95,-41.55,1150,83.75,83.9,600,19450,35958,941913,11.57,117.0,24.75,1650,116.85,117.05,500,71506,19411.7,3.579221136837782,1.9087750142529083
10:58:34 AM,239314,137325,1942533,8.82,62.65,-35.50000000000001,1800,62.7,62.8,400,19500,57766,1380349,11.76,145.5,30.55,200,145.5,145.65,50,144647,19411.7,3.5346889859786166,2.092441838984199
10:58:34 AM,120712,96220,854512,8.89,45.7,-29.14999999999999,4650,45.55,45.65,50,19550,9322,245408,12.04,178.95,37.35,100,178.4,178.55,300,15696,19411.7,5.630114029996068,1.8992860868431347
10:58:34 AM,137254,80035,945369,9.02,32.8,-22.85,2250,32.75,32.8,3850,19600,10492,223444,12.41,216.0,43.75,50,215.7,215.95,100,20738,19411.7,4.233003197693176,2.3477918404611446
10:58:34 AM,54468,-15218,515511,9.18,23.4,-16.35,3950,23.35,23.4,1100,19650,3140,36964,12.93,257.35,50.150000000000034,100,256.25,256.7,200,6968,19411.7,-1.4760111811387149,4.247375825127151
10:58:34 AM,86904,34524,689875,9.37,16.45,-12.3,4650,16.4,16.45,1750,19700,4309,46036,13.54,300.0,54.80000000000001,100,299.35,299.9,750,10798,19411.7,2.5021924261641604,4.68003301763837
10:58:34 AM,53163,29956,416377,9.56,11.55,-8.45,11700,11.55,11.6,5400,19750,682,4078,14.37,345.95,60.75,50,344.45,345.25,700,1065,19411.7,3.597220787891742,8.36194212849436
10:58:34 AM,81372,33707,603591,9.81,8.35,-5.35,12200,8.3,8.35,6200,19800,963,11273,15.18,389.15,58.89999999999998,100,391.0,391.8,100,3102,19411.7,2.792205317839398,4.27126763062184
10:58:34 AM,72589,35093,366685,10.11,6.15,-3.1500000000000004,16950,6.1,6.15,5650,19850,47,323,16.87,442.55,66.44999999999999,150,439.95,440.95,700,157,19411.7,4.78516983241747,7.275541795665634
10:58:34 AM,153723,95148,601794,10.6,4.95,-1.3999999999999997,23150,4.95,5.0,39450,19900,495,1519,17.25,492.0,69.5,50,487.2,488.2,700,800,19411.7,7.905362964735441,16.2936142198815
10:58:34 AM,29531,19015,227446,11.03,4.05,-0.4500000000000002,29750,4.0,4.05,34900,19950,68,163,0.0,532.7,60.950000000000045,100,535.1,536.4,650,115,19411.7,4.180113081786446,20.85889570552148
10:58:34 AM,146863,63938,517418,11.64,3.55,0.0,95800,3.5,3.55,56750,20000,4458,8250,19.59,585.95,67.80000000000007,600,585.8,587.0,700,5588,19411.7,6.178563559829771,27.01818181818182
10:58:34 AM,34997,22283,109268,12.18,3.05,0.2999999999999998,57050,3.05,3.1,35100,20050,19,55,17.87,632.2,-33.69999999999993,550,635.55,636.9,550,27,19411.7,10.196489365596516,17.272727272727273
10:58:34 AM,62207,25068,261949,12.64,2.45,0.2000000000000001,507500,2.4,2.45,159050,20100,276,349,19.07,683.85,63.14999999999998,50,684.9,686.3,550,304,19411.7,4.784900877651757,39.54154727793696
10:58:34 AM,24570,15620,85299,13.27,2.25,0.3,104200,2.2,2.25,9600,20150,0,1,0.0,741.75,72.5,450,728.05,736.65,50,14,19411.7,9.156027620487931,0.0
10:58:34 AM,55519,28898,161592,13.82,2.05,0.4499999999999997,195200,2.0,2.05,64950,20200,109,123,0.0,795.85,75.35000000000002,100,784.15,785.7,50,124,19411.7,8.94165552750136,44.3089430894309
10:58:34 AM,10691,7845,29537,14.59,1.95,0.4499999999999999,37300,1.95,2.0,23600,20250,0,0,0.0,0.0,0.0,5650,823.6,852.0,300,1,19411.7,13.279953956055117,
10:58:34 AM,26445,11055,105040,15.02,1.7,0.3499999999999998,116150,1.7,1.75,106350,20300,0,0,0.0,0.0,0.0,6200,882.25,898.1,400,0,19411.7,5.262281035795887,
10:58:34 AM,5574,3322,24298,15.7,1.75,0.4499999999999999,23550,1.7,1.75,28550,20350,0,0,0.0,0.0,0.0,1500,914.2,954.05,300,2,19411.7,6.835953576426044,
10:58:34 AM,28236,9243,53057,16.3,1.55,0.25,119900,1.5,1.55,99700,20400,5,10,0.0,929.85,29.850000000000023,50,981.75,987.65,150,6,19411.7,8.710443485308254,25.0
10:58:34 AM,6630,4898,25198,16.89,1.45,0.25,33450,1.4,1.45,21050,20450,0,0,0.0,0.0,0.0,100,1029.1,1036.45,250,4,19411.7,9.719025319469798,
10:58:34 AM,49470,13192,168723,17.52,1.4,0.1499999999999999,477350,1.4,1.45,276800,20500,69,71,0.0,1028.35,17.34999999999991,250,1072.85,1086.3,100,92,19411.7,3.909366239339035,48.59154929577465
10:58:34 AM,2127,1018,12261,18.23,1.45,0.25,17550,1.4,1.45,30300,20550,0,0,0.0,0.0,0.0,1650,1120.15,1153.9,300,2,19411.7,4.151374276160182,
