Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
05-01: 11:17,57.45,650.0,43500.0,1750,-3.25,SB,372.0,0.0,3750.0,0.0,0.0,0,-1750.0,0.0,-1750.0,-18050,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,19900,1850
05-01: 11:18,57.9,900.0,43500.0,0,0.4499999999999957,0,387.0,100.0,3800.0,50.0,15.0,LB,0.0,0.0,0.0,-18050,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,19900,1850
05-01: 11:20,59.7,200.0,43300.0,-200,1.8000000000000045,SC,390.0,0.0,3800.0,0.0,3.0,0,200.0,0.0,200.0,-17850,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,-200.0,0.0,19700,1850
05-01: 11:23,60.3,1400.0,41600.0,-1700,0.5999999999999943,SC,390.0,0.0,3800.0,0.0,0.0,0,1700.0,0.0,1700.0,-16150,0.0,0.0,0.0,-1700.0,0.0,0.0,0.0,0.0,-1700.0,0.0,18000,1850
05-01: 11:25,61.05,2000.0,41600.0,0,0.75,0,384.5,250.0,3650.0,-150.0,-5.5,LC,0.0,-0.0,0.0,-16150,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,18000,1850
05-01: 11:26,60.3,50.0,42450.0,850,-0.75,SB,384.5,0.0,3650.0,0.0,0.0,0,-850.0,0.0,-850.0,-17000,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,18850,1850
05-01: 11:30,60.45,450.0,42500.0,50,0.1500000000000056,LB,384.5,0.0,3650.0,0.0,0.0,0,0.0,0.0,0.0,-17000,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18850,1850
05-01: 11:33,61.5,50.0,43100.0,600,1.0499999999999972,LB,384.5,0.0,3650.0,0.0,0.0,0,0.0,0.0,0.0,-17000,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18850,1850
05-01: 11:36,58.45,50.0,43350.0,250,-3.049999999999997,SB,384.5,0.0,3650.0,0.0,0.0,0,-250.0,0.0,-250.0,-17250,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,19100,1850
05-01: 11:41,55.95,450.0,43650.0,300,-2.5,SB,384.5,0.0,3650.0,0.0,0.0,0,-300.0,0.0,-300.0,-17550,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,19400,1850
05-01: 11:45,57.4,2300.0,44600.0,950,1.4499999999999955,LB,384.5,0.0,3650.0,0.0,0.0,0,0.0,0.0,0.0,-17550,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,1850
05-01: 11:47,53.55,2100.0,44050.0,-550,-3.8500000000000014,LC,384.5,0.0,3650.0,0.0,0.0,0,-0.0,0.0,0.0,-17550,0.0,0.0,-550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,1850
05-01: 11:50,57.2,450.0,45600.0,1550,3.6500000000000057,LB,384.5,0.0,3650.0,0.0,0.0,0,0.0,0.0,0.0,-17550,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,1850
05-01: 11:56,57.3,950.0,46150.0,550,0.0999999999999943,LB,384.5,0.0,3650.0,0.0,0.0,0,0.0,0.0,0.0,-17550,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,1850
05-01: 11:58,58.1,50.0,46150.0,0,0.8000000000000043,0,383.65,100.0,3900.0,250.0,-0.8500000000000227,SB,0.0,250.0,250.0,-17300,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,19400,2100
05-01: 11:59,58.6,150.0,46450.0,300,0.5,LB,383.65,0.0,3900.0,0.0,0.0,0,0.0,0.0,0.0,-17300,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,2100
05-01: 12:02,59.15,0.0,46450.0,0,0.5499999999999972,0,381.3,100.0,4000.0,100.0,-2.349999999999966,SB,0.0,100.0,100.0,-17200,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19400,2200
05-01: 12:03,57.85,1150.0,46400.0,-50,-1.2999999999999972,LC,381.3,0.0,4000.0,0.0,0.0,0,-0.0,0.0,0.0,-17200,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400,2200
05-01: 12:05,60.05,1000.0,45950.0,-450,2.199999999999996,SC,381.3,0.0,4000.0,0.0,0.0,0,450.0,0.0,450.0,-16750,0.0,0.0,0.0,-450.0,0.0,0.0,0.0,0.0,-450.0,0.0,18950,2200
05-01: 12:11,61.3,250.0,44850.0,-1100,1.25,SC,381.3,0.0,4000.0,0.0,0.0,0,1100.0,0.0,1100.0,-15650,0.0,0.0,0.0,-1100.0,0.0,0.0,0.0,0.0,-1100.0,0.0,17850,2200
05-01: 12:18,63.6,350.0,45000.0,150,2.3000000000000043,LB,381.3,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,-15650,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17850,2200
05-01: 12:20,63.55,650.0,45000.0,0,-0.0500000000000042,0,359.0,50.0,3900.0,-100.0,-22.30000000000001,LC,0.0,-0.0,0.0,-15650,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,17850,2200
05-01: 12:21,64.05,400.0,44350.0,-650,0.5,SC,359.0,0.0,3900.0,0.0,0.0,0,650.0,0.0,650.0,-15000,0.0,0.0,0.0,-650.0,0.0,0.0,0.0,0.0,-650.0,0.0,17200,2200
05-01: 12:23,65.35,750.0,44550.0,200,1.2999999999999972,LB,354.45,100.0,3900.0,0.0,-4.550000000000011,0,0.0,0.0,0.0,-15000,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200,2200
05-01: 12:26,65.0,800.0,44500.0,-50,-0.3499999999999943,LC,354.45,0.0,3900.0,0.0,0.0,0,-0.0,0.0,0.0,-15000,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17200,2200
05-01: 12:29,63.6,300.0,44800.0,300,-1.3999999999999986,SB,361.9,400.0,3800.0,-100.0,7.449999999999989,SC,-300.0,-100.0,-400.0,-15400,0.0,300.0,0.0,0.0,0.0,0.0,0.0,-100.0,300.0,-100.0,17500,2100
05-01: 12:32,63.4,2050.0,43650.0,-1150,-0.2000000000000028,LC,361.9,0.0,3800.0,0.0,0.0,0,-0.0,0.0,0.0,-15400,0.0,0.0,-1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500,2100
05-01: 12:36,61.4,400.0,44450.0,800,-2.0,SB,361.9,0.0,3800.0,0.0,0.0,0,-800.0,0.0,-800.0,-16200,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,18300,2100
05-01: 12:38,62.5,300.0,44550.0,100,1.1000000000000014,LB,361.9,0.0,3800.0,0.0,0.0,0,0.0,0.0,0.0,-16200,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18300,2100
05-01: 12:41,61.75,50.0,44450.0,-100,-0.75,LC,361.9,0.0,3800.0,0.0,0.0,0,-0.0,0.0,0.0,-16200,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18300,2100
05-01: 12:47,59.7,300.0,46200.0,1750,-2.049999999999997,SB,374.8,0.0,3800.0,0.0,12.900000000000034,0,-1750.0,0.0,-1750.0,-17950,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,20050,2100
05-01: 12:52,60.3,950.0,46500.0,300,0.5999999999999943,LB,374.8,0.0,3800.0,0.0,0.0,0,0.0,0.0,0.0,-17950,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20050,2100
05-01: 12:54,59.8,100.0,48000.0,1500,-0.5,SB,374.8,0.0,3800.0,0.0,0.0,0,-1500.0,0.0,-1500.0,-19450,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,21550,2100
05-01: 12:57,59.55,50.0,48300.0,300,-0.25,SB,374.8,0.0,3800.0,0.0,0.0,0,-300.0,0.0,-300.0,-19750,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,21850,2100
05-01: 12:59,57.5,700.0,48650.0,350,-2.049999999999997,SB,374.8,0.0,3800.0,0.0,0.0,0,-350.0,0.0,-350.0,-20100,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,22200,2100
05-01: 13:02,60.0,250.0,48650.0,0,2.5,0,370.6,50.0,4100.0,300.0,-4.199999999999989,SB,0.0,300.0,300.0,-19800,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,22200,2400
05-01: 13:03,60.35,1250.0,48350.0,-300,0.3500000000000014,SC,370.6,0.0,4100.0,0.0,0.0,0,300.0,0.0,300.0,-19500,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,0.0,-300.0,0.0,21900,2400
05-01: 13:06,58.95,600.0,49000.0,650,-1.3999999999999986,SB,370.6,0.0,4100.0,0.0,0.0,0,-650.0,0.0,-650.0,-20150,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,22550,2400
05-01: 13:09,60.5,100.0,49100.0,100,1.5499999999999972,LB,370.6,0.0,4100.0,0.0,0.0,0,0.0,0.0,0.0,-20150,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2400
05-01: 13:12,60.8,1050.0,50000.0,900,0.2999999999999971,LB,370.6,0.0,4100.0,0.0,0.0,0,0.0,0.0,0.0,-20150,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2400
05-01: 13:14,60.6,1500.0,49800.0,-200,-0.1999999999999957,LC,370.6,0.0,4100.0,0.0,0.0,0,-0.0,0.0,0.0,-20150,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2400
05-01: 13:18,59.55,0.0,49800.0,0,-1.0500000000000045,0,370.6,50.0,4150.0,50.0,0.0,0,0.0,0.0,0.0,-20150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2400
05-01: 13:19,60.4,350.0,51350.0,1550,0.8500000000000014,LB,370.6,0.0,4150.0,0.0,0.0,0,0.0,0.0,0.0,-20150,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2400
05-01: 13:21,60.65,50.0,51550.0,200,0.25,LB,367.9,0.0,4200.0,50.0,-2.700000000000045,SB,0.0,50.0,50.0,-20100,200.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,22550,2450
05-01: 13:23,61.75,950.0,51600.0,50,1.1000000000000014,LB,367.9,0.0,4200.0,0.0,0.0,0,0.0,0.0,0.0,-20100,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2450
05-01: 13:26,59.05,400.0,51500.0,-100,-2.700000000000003,LC,367.9,0.0,4200.0,0.0,0.0,0,-0.0,0.0,0.0,-20100,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550,2450
05-01: 13:32,58.3,1700.0,52400.0,900,-0.75,SB,367.9,0.0,4200.0,0.0,0.0,0,-900.0,0.0,-900.0,-21000,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,23450,2450
05-01: 13:36,57.6,200.0,52400.0,0,-0.6999999999999957,0,378.3,50.0,4250.0,50.0,10.400000000000034,LB,0.0,0.0,0.0,-21000,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,23450,2450
05-01: 13:39,56.7,500.0,52150.0,-250,-0.8999999999999986,LC,382.9,50.0,4200.0,-50.0,4.599999999999966,SC,-0.0,-50.0,-50.0,-21050,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,23450,2400
05-01: 13:42,53.45,200.0,53750.0,1600,-3.25,SB,389.35,0.0,4200.0,0.0,6.4500000000000455,0,-1600.0,0.0,-1600.0,-22650,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,25050,2400
05-01: 13:45,56.1,1550.0,52950.0,-800,2.6499999999999986,SC,389.35,0.0,4200.0,0.0,0.0,0,800.0,0.0,800.0,-21850,0.0,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,-800.0,0.0,24250,2400
05-01: 13:48,57.2,1600.0,53500.0,550,1.1000000000000014,LB,389.35,0.0,4200.0,0.0,0.0,0,0.0,0.0,0.0,-21850,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24250,2400
05-01: 13:52,56.7,250.0,52700.0,-800,-0.5,LC,389.35,0.0,4200.0,0.0,0.0,0,-0.0,0.0,0.0,-21850,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24250,2400
05-01: 13:54,57.0,2000.0,52550.0,-150,0.2999999999999971,SC,389.35,0.0,4200.0,0.0,0.0,0,150.0,0.0,150.0,-21700,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,24100,2400
05-01: 13:57,56.7,1800.0,52700.0,150,-0.2999999999999971,SB,389.35,0.0,4200.0,0.0,0.0,0,-150.0,0.0,-150.0,-21850,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,24250,2400
05-01: 13:58,58.95,1200.0,52700.0,0,2.25,0,377.45,50.0,4550.0,350.0,-11.900000000000034,SB,0.0,350.0,350.0,-21500,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,24250,2750
05-01: 14:00,55.65,50.0,52300.0,-400,-3.3000000000000043,LC,377.45,0.0,4550.0,0.0,0.0,0,-0.0,0.0,0.0,-21500,0.0,0.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24250,2750
05-01: 14:03,53.1,50.0,52800.0,500,-2.549999999999997,SB,396.4,50.0,4600.0,50.0,18.94999999999999,LB,-500.0,0.0,-500.0,-22000,0.0,500.0,0.0,0.0,50.0,0.0,0.0,0.0,500.0,0.0,24750,2750
05-01: 14:08,51.9,1600.0,53300.0,500,-1.2000000000000028,SB,398.5,0.0,4600.0,0.0,2.1000000000000227,0,-500.0,0.0,-500.0,-22500,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,25250,2750
05-01: 14:12,49.7,2350.0,55700.0,2400,-2.199999999999996,SB,398.5,0.0,4600.0,0.0,0.0,0,-2400.0,0.0,-2400.0,-24900,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,27650,2750
05-01: 14:15,48.85,5200.0,54700.0,-1000,-0.8500000000000014,LC,398.5,0.0,4600.0,0.0,0.0,0,-0.0,0.0,0.0,-24900,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27650,2750
05-01: 14:17,45.15,3950.0,55100.0,400,-3.700000000000003,SB,398.5,0.0,4600.0,0.0,0.0,0,-400.0,0.0,-400.0,-25300,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,28050,2750
05-01: 14:18,43.95,2250.0,55100.0,0,-1.1999999999999955,0,424.3,50.0,4500.0,-100.0,25.80000000000001,SC,0.0,-100.0,-100.0,-25400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,28050,2650
05-01: 14:21,43.25,1950.0,57050.0,1950,-0.7000000000000028,SB,434.5,0.0,4500.0,0.0,10.199999999999989,0,-1950.0,0.0,-1950.0,-27350,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,30000,2650
05-01: 14:24,45.3,450.0,58200.0,1150,2.049999999999997,LB,434.5,0.0,4500.0,0.0,0.0,0,0.0,0.0,0.0,-27350,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000,2650
05-01: 14:27,44.8,800.0,59200.0,1000,-0.5,SB,434.5,0.0,4500.0,0.0,0.0,0,-1000.0,0.0,-1000.0,-28350,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,31000,2650
05-01: 14:30,45.9,200.0,60150.0,950,1.1000000000000014,LB,434.5,0.0,4500.0,0.0,0.0,0,0.0,0.0,0.0,-28350,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000,2650
