Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
29-01: 09:44,117.0,2100,341100,2250,-1.75,SB,467.05,1350.0,75700.0,550,7.300000000000011,LB,-2250.0,0.0,-2250.0,-1100,0.0,2250.0,0.0,0.0,550.0,0.0,0.0,0.0,2250.0,0.0,2350,1250
29-01: 09:47,114.45,7800,342400,1300,-2.549999999999997,SB,466.0,250.0,75850.0,150,-1.0500000000000114,SB,-1300.0,150.0,-1150.0,-2250,0.0,1300.0,0.0,0.0,0.0,150.0,0.0,0.0,1300.0,150.0,3650,1400
29-01: 09:50,116.5,1950,336750,-5650,2.049999999999997,SC,464.8,100.0,76250.0,400,-1.1999999999999886,SB,5650.0,400.0,6050.0,3800,0.0,0.0,0.0,-5650.0,0.0,400.0,0.0,0.0,-5650.0,400.0,-2000,1800
29-01: 09:53,112.25,6450,332500,-4250,-4.25,LC,462.85,300.0,76850.0,600,-1.9499999999999889,SB,-0.0,600.0,600.0,4400,0.0,0.0,-4250.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,-2000,2400
29-01: 09:56,116.25,4200,341800,9300,4.0,LB,459.45,150.0,76400.0,-450,-3.400000000000034,LC,0.0,-0.0,0.0,4400,9300.0,0.0,0.0,0.0,0.0,0.0,-450.0,0.0,0.0,0.0,-2000,2400
29-01: 09:59,130.25,20550,326750,-15050,14.0,SC,420.55,1900.0,76350.0,-50,-38.89999999999998,LC,15050.0,-0.0,15050.0,19450,0.0,0.0,0.0,-15050.0,0.0,0.0,-50.0,0.0,-15050.0,0.0,-17050,2400
29-01: 10:02,130.6,9500,316200,-10550,0.3499999999999943,SC,422.3,1600.0,76850.0,500,1.75,LB,10550.0,0.0,10550.0,30000,0.0,0.0,0.0,-10550.0,500.0,0.0,0.0,0.0,-10550.0,0.0,-27600,2400
29-01: 10:05,122.85,3600,317700,1500,-7.75,SB,430.1,1450.0,77050.0,200,7.800000000000011,LB,-1500.0,0.0,-1500.0,28500,0.0,1500.0,0.0,0.0,200.0,0.0,0.0,0.0,1500.0,0.0,-26100,2400
29-01: 10:08,126.4,3600,317600,-100,3.550000000000012,SC,430.0,300.0,76950.0,-100,-0.1000000000000227,LC,100.0,-0.0,100.0,28600,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-26200,2400
29-01: 10:11,124.4,2900,317500,-100,-2.0,LC,436.45,550.0,76600.0,-350,6.449999999999989,SC,-0.0,-350.0,-350.0,28250,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-350.0,0.0,-350.0,-26200,2050
29-01: 10:14,128.05,3900,321750,4250,3.6500000000000057,LB,434.55,0.0,76600.0,0,-1.8999999999999773,0,0.0,0.0,0.0,28250,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26200,2050
29-01: 10:15,127.9,6250,321750,0,-0.1500000000000056,0,429.1,1650.0,76300.0,-300,-5.449999999999989,LC,0.0,-0.0,0.0,28250,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-26200,2050
29-01: 10:17,129.45,4750,324150,2400,1.549999999999983,LB,423.85,2300.0,77050.0,750,-5.25,SB,0.0,750.0,750.0,29000,2400.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,-26200,2800
29-01: 10:20,130.0,4800,322800,-1350,0.5500000000000114,SC,428.25,150.0,77200.0,150,4.399999999999977,LB,1350.0,0.0,1350.0,30350,0.0,0.0,0.0,-1350.0,150.0,0.0,0.0,0.0,-1350.0,0.0,-27550,2800
29-01: 10:23,129.75,2800,322750,-50,-0.25,LC,424.6,350.0,77150.0,-50,-3.649999999999977,LC,-0.0,-0.0,-0.0,30350,0.0,0.0,-50.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-27550,2800
29-01: 10:26,130.0,4300,325250,2500,0.25,LB,425.3,0.0,77150.0,0,0.6999999999999886,0,0.0,0.0,0.0,30350,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27550,2800
29-01: 10:27,127.4,3850,325250,0,-2.5999999999999943,0,430.0,50.0,76900.0,-250,4.699999999999989,SC,0.0,-250.0,-250.0,30100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0.0,-250.0,-27550,2550
29-01: 10:29,129.0,4900,326850,1600,1.5999999999999943,LB,429.5,300.0,76900.0,0,-0.5,0,0.0,0.0,0.0,30100,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27550,2550
29-01: 10:32,125.35,3050,328550,1700,-3.6500000000000057,SB,433.4,950.0,76900.0,0,3.899999999999977,0,-1700.0,0.0,-1700.0,28400,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,-25850,2550
29-01: 10:35,128.8,1750,329600,1050,3.450000000000017,LB,424.4,900.0,78100.0,1200,-9.0,SB,0.0,1200.0,1200.0,29600,1050.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1200.0,-25850,3750
29-01: 10:38,129.7,3700,330450,850,0.8999999999999773,LB,422.6,450.0,78400.0,300,-1.7999999999999543,SB,0.0,300.0,300.0,29900,850.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,-25850,4050
29-01: 10:41,133.4,2350,334200,3750,3.700000000000017,LB,420.0,0.0,78400.0,0,-2.6000000000000227,0,0.0,0.0,0.0,29900,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25850,4050
29-01: 10:42,130.0,2650,334200,0,-3.4000000000000057,0,426.0,450.0,78550.0,150,6.0,LB,0.0,0.0,0.0,29900,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-25850,4050
29-01: 10:44,129.3,2950,334450,250,-0.6999999999999886,SB,429.0,1600.0,78600.0,50,3.0,LB,-250.0,0.0,-250.0,29650,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,250.0,0.0,-25600,4050
29-01: 10:47,129.9,1150,339400,4950,0.5999999999999943,LB,425.0,0.0,78600.0,0,-4.0,0,0.0,0.0,0.0,29650,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25600,4050
29-01: 10:48,130.0,450,339400,0,0.0999999999999943,0,426.7,150.0,79900.0,1300,1.6999999999999886,LB,0.0,0.0,0.0,29650,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,-25600,4050
29-01: 10:50,129.35,1650,339800,400,-0.6500000000000057,SB,425.0,150.0,80100.0,200,-1.6999999999999886,SB,-400.0,200.0,-200.0,29450,0.0,400.0,0.0,0.0,0.0,200.0,0.0,0.0,400.0,200.0,-25200,4250
29-01: 10:53,130.25,6450,340150,350,0.9000000000000057,LB,424.35,0.0,80100.0,0,-0.6499999999999773,0,0.0,0.0,0.0,29450,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25200,4250
29-01: 10:54,129.45,750,340150,0,-0.8000000000000114,0,425.3,300.0,80500.0,400,0.9499999999999886,LB,0.0,0.0,0.0,29450,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,-25200,4250
29-01: 10:56,131.0,1900,341800,1650,1.5500000000000114,LB,419.7,450.0,80650.0,150,-5.600000000000023,SB,0.0,150.0,150.0,29600,1650.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,-25200,4400
29-01: 10:59,135.55,6000,344750,2950,4.550000000000011,LB,414.65,250.0,81600.0,950,-5.050000000000011,SB,0.0,950.0,950.0,30550,2950.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,950.0,-25200,5350
29-01: 11:02,134.25,250,343600,-1150,-1.3000000000000114,LC,416.0,50.0,82550.0,950,1.3500000000000227,LB,-0.0,0.0,0.0,30550,0.0,0.0,-1150.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,-25200,5350
29-01: 11:05,134.65,4750,343650,50,0.4000000000000057,LB,414.2,150.0,82750.0,200,-1.8000000000000114,SB,0.0,200.0,200.0,30750,50.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,-25200,5550
29-01: 11:08,136.45,2050,344150,500,1.799999999999983,LB,411.6,50.0,82750.0,0,-2.599999999999966,0,0.0,0.0,0.0,30750,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25200,5550
29-01: 11:10,136.4,4250,344150,0,-0.0499999999999829,0,413.0,150.0,83000.0,250,1.3999999999999773,LB,0.0,0.0,0.0,30750,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-25200,5550
29-01: 11:11,136.4,1900,344300,150,0.0,0,413.0,0.0,83000.0,0,0.0,0,0.0,0.0,0.0,30750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25200,5550
29-01: 11:13,133.15,1750,344300,0,-3.25,0,413.15,50.0,83050.0,50,0.1499999999999772,LB,0.0,0.0,0.0,30750,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-25200,5550
29-01: 11:14,135.0,2200,345250,950,1.8499999999999943,LB,416.0,350.0,83050.0,0,2.8500000000000227,0,0.0,0.0,0.0,30750,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25200,5550
29-01: 11:17,134.8,2750,347100,1850,-0.1999999999999886,SB,415.45,0.0,83050.0,0,-0.5500000000000114,0,-1850.0,0.0,-1850.0,28900,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,-23350,5550
29-01: 11:20,128.1,11000,349500,2400,-6.700000000000017,SB,424.55,850.0,83850.0,800,9.100000000000025,LB,-2400.0,0.0,-2400.0,26500,0.0,2400.0,0.0,0.0,800.0,0.0,0.0,0.0,2400.0,0.0,-20950,5550
29-01: 11:23,113.7,7650,350850,1350,-14.399999999999991,SB,439.6,650.0,84050.0,200,15.050000000000011,LB,-1350.0,0.0,-1350.0,25150,0.0,1350.0,0.0,0.0,200.0,0.0,0.0,0.0,1350.0,0.0,-19600,5550
29-01: 11:26,119.15,4700,354050,3200,5.450000000000003,LB,430.0,500.0,84050.0,0,-9.600000000000025,0,0.0,0.0,0.0,25150,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19600,5550
29-01: 11:27,119.5,2950,354050,0,0.3499999999999943,0,432.0,150.0,83150.0,-900,2.0,SC,0.0,-900.0,-900.0,24250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900.0,0.0,-900.0,-19600,4650
29-01: 11:29,127.8,4000,354700,650,8.299999999999997,LB,413.0,300.0,83200.0,50,-19.0,SB,0.0,50.0,50.0,24300,650.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-19600,4700
29-01: 11:32,125.1,2550,352350,-2350,-2.700000000000003,LC,418.25,1000.0,83200.0,0,5.25,0,-0.0,0.0,0.0,24300,0.0,0.0,-2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19600,4700
29-01: 11:33,122.05,5600,352350,0,-3.049999999999997,0,425.1,650.0,83450.0,250,6.850000000000023,LB,0.0,0.0,0.0,24300,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-19600,4700
29-01: 11:35,124.95,3550,353300,950,2.9000000000000057,LB,424.0,200.0,83550.0,100,-1.1000000000000227,SB,0.0,100.0,100.0,24400,950.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-19600,4800
29-01: 11:38,127.3,2100,355600,2300,2.3499999999999943,LB,411.95,50.0,83550.0,0,-12.050000000000011,0,0.0,0.0,0.0,24400,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19600,4800
29-01: 11:41,129.75,1750,355650,50,2.450000000000003,LB,415.75,50.0,83650.0,100,3.8000000000000114,LB,0.0,0.0,0.0,24400,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-19600,4800
29-01: 11:44,130.5,750,358550,2900,0.75,LB,415.75,0.0,83650.0,0,0.0,0,0.0,0.0,0.0,24400,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19600,4800
29-01: 11:45,132.8,2550,358550,0,2.300000000000012,0,412.05,300.0,83700.0,50,-3.6999999999999886,SB,0.0,50.0,50.0,24450,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-19600,4850
29-01: 11:47,131.75,2400,360150,1600,-1.0500000000000114,SB,414.8,100.0,83950.0,250,2.75,LB,-1600.0,0.0,-1600.0,22850,0.0,1600.0,0.0,0.0,250.0,0.0,0.0,0.0,1600.0,0.0,-18000,4850
29-01: 11:50,133.1,2750,359950,-200,1.3499999999999943,SC,414.8,0.0,83950.0,0,0.0,0,200.0,0.0,200.0,23050,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,-200.0,0.0,-18200,4850
29-01: 11:51,134.7,300,359950,0,1.5999999999999943,0,409.15,50.0,83900.0,-50,-5.650000000000034,LC,0.0,-0.0,0.0,23050,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-18200,4850
29-01: 11:53,136.1,2300,358700,-1250,1.4000000000000057,SC,404.0,300.0,83950.0,50,-5.149999999999977,SB,1250.0,50.0,1300.0,24350,0.0,0.0,0.0,-1250.0,0.0,50.0,0.0,0.0,-1250.0,50.0,-19450,4900
29-01: 11:56,132.05,5350,356600,-2100,-4.049999999999983,LC,402.25,0.0,83950.0,0,-1.75,0,-0.0,0.0,0.0,24350,0.0,0.0,-2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19450,4900
29-01: 11:57,136.75,3700,356600,0,4.699999999999989,0,401.05,250.0,84800.0,850,-1.1999999999999886,SB,0.0,850.0,850.0,25200,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,850.0,-19450,5750
29-01: 11:59,135.0,7350,355050,-1550,-1.75,LC,406.3,100.0,85650.0,850,5.25,LB,-0.0,0.0,0.0,25200,0.0,0.0,-1550.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,-19450,5750
29-01: 12:02,134.45,7000,356400,1350,-0.5500000000000114,SB,409.0,550.0,87250.0,1600,2.6999999999999886,LB,-1350.0,0.0,-1350.0,23850,0.0,1350.0,0.0,0.0,1600.0,0.0,0.0,0.0,1350.0,0.0,-18100,5750
29-01: 12:05,138.6,2800,355650,-750,4.150000000000006,SC,406.25,150.0,87100.0,-150,-2.75,LC,750.0,-0.0,750.0,24600,0.0,0.0,0.0,-750.0,0.0,0.0,-150.0,0.0,-750.0,0.0,-18850,5750
29-01: 12:08,136.9,2750,355500,-150,-1.6999999999999886,LC,403.75,50.0,87100.0,0,-2.5,0,-0.0,0.0,0.0,24600,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18850,5750
29-01: 12:09,138.05,1900,355500,0,1.1500000000000057,0,403.85,250.0,87150.0,50,0.1000000000000227,LB,0.0,0.0,0.0,24600,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-18850,5750
29-01: 12:11,139.0,5700,360700,5200,0.9499999999999886,LB,404.3,100.0,87150.0,0,0.4499999999999886,0,0.0,0.0,0.0,24600,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18850,5750
29-01: 12:12,136.9,1950,360700,0,-2.0999999999999943,0,401.55,100.0,87900.0,750,-2.75,SB,0.0,750.0,750.0,25350,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,-18850,6500
29-01: 12:14,137.9,850,359600,-1100,1.0,SC,403.55,250.0,87950.0,50,2.0,LB,1100.0,0.0,1100.0,26450,0.0,0.0,0.0,-1100.0,50.0,0.0,0.0,0.0,-1100.0,0.0,-19950,6500
29-01: 12:17,137.0,5750,361450,1850,-0.9000000000000057,SB,406.6,250.0,87950.0,0,3.050000000000012,0,-1850.0,0.0,-1850.0,24600,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,-18100,6500
29-01: 12:19,138.8,350,361450,0,1.8000000000000114,0,402.0,50.0,88500.0,550,-4.600000000000023,SB,0.0,550.0,550.0,25150,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,550.0,-18100,7050
29-01: 12:20,137.5,2350,364500,3050,-1.3000000000000114,SB,400.75,450.0,88500.0,0,-1.25,0,-3050.0,0.0,-3050.0,22100,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,0.0,-15050,7050
29-01: 12:23,143.9,6150,366550,2050,6.400000000000006,LB,399.25,100.0,88500.0,0,-1.5,0,0.0,0.0,0.0,22100,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050,7050
29-01: 12:24,142.8,5450,366550,0,-1.0999999999999943,0,399.2,200.0,89150.0,650,-0.0500000000000113,SB,0.0,650.0,650.0,22750,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,-15050,7700
29-01: 12:26,134.8,5150,365000,-1550,-8.0,LC,412.55,800.0,89400.0,250,13.350000000000025,LB,-0.0,0.0,0.0,22750,0.0,0.0,-1550.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-15050,7700
29-01: 12:29,136.45,2450,365800,800,1.6499999999999773,LB,406.35,250.0,89750.0,350,-6.199999999999989,SB,0.0,350.0,350.0,23100,800.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,-15050,8050
29-01: 12:32,139.55,300,366200,400,3.1000000000000227,LB,406.35,0.0,89750.0,0,0.0,0,0.0,0.0,0.0,23100,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050,8050
29-01: 12:33,141.0,4150,366200,0,1.4499999999999886,0,398.7,600.0,89500.0,-250,-7.650000000000034,LC,0.0,-0.0,0.0,23100,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,-15050,8050
29-01: 12:38,144.8,3200,367600,1400,3.8000000000000114,LB,397.25,0.0,89500.0,0,-1.4499999999999886,0,0.0,0.0,0.0,23100,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050,8050
29-01: 12:39,144.15,4400,367600,0,-0.6500000000000057,0,391.35,1200.0,89800.0,300,-5.899999999999977,SB,0.0,300.0,300.0,23400,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,-15050,8350
29-01: 12:41,142.0,2100,371600,4000,-2.1500000000000057,SB,391.4,1000.0,91050.0,1250,0.0499999999999545,LB,-4000.0,0.0,-4000.0,19400,0.0,4000.0,0.0,0.0,1250.0,0.0,0.0,0.0,4000.0,0.0,-11050,8350
29-01: 12:44,145.7,2100,372550,950,3.6999999999999886,LB,391.2,0.0,91050.0,0,-0.1999999999999886,0,0.0,0.0,0.0,19400,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11050,8350
29-01: 12:45,149.8,6150,372550,0,4.100000000000023,0,385.2,1200.0,91650.0,600,-6.0,SB,0.0,600.0,600.0,20000,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,600.0,-11050,8950
29-01: 12:47,150.4,1950,373700,1150,0.5999999999999943,LB,387.0,50.0,91650.0,0,1.8000000000000114,0,0.0,0.0,0.0,20000,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11050,8950
29-01: 12:49,147.65,5700,373700,0,-2.75,0,388.95,150.0,91250.0,-400,1.9499999999999889,SC,0.0,-400.0,-400.0,19600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,-400.0,-11050,8550
29-01: 12:50,149.1,2450,375000,1300,1.4499999999999886,LB,386.0,300.0,91250.0,0,-2.9499999999999886,0,0.0,0.0,0.0,19600,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11050,8550
29-01: 12:53,150.0,3050,373150,-1850,0.9000000000000057,SC,387.85,300.0,91800.0,550,1.8500000000000227,LB,1850.0,0.0,1850.0,21450,0.0,0.0,0.0,-1850.0,550.0,0.0,0.0,0.0,-1850.0,0.0,-12900,8550
29-01: 12:56,151.95,1100,373950,800,1.9499999999999889,LB,387.95,700.0,91750.0,-50,0.0999999999999659,SC,0.0,-50.0,-50.0,21400,800.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-12900,8500
29-01: 12:59,158.9,18500,381650,7700,6.950000000000017,LB,383.4,150.0,92300.0,550,-4.550000000000011,SB,0.0,550.0,550.0,21950,7700.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,550.0,-12900,9050
29-01: 13:02,160.95,12600,379700,-1950,2.049999999999983,SC,383.3,550.0,94200.0,1900,-0.0999999999999659,SB,1950.0,1900.0,3850.0,25800,0.0,0.0,0.0,-1950.0,0.0,1900.0,0.0,0.0,-1950.0,1900.0,-14850,10950
29-01: 13:05,162.85,6250,382850,3150,1.9000000000000057,LB,383.0,1400.0,95150.0,950,-0.3000000000000113,SB,0.0,950.0,950.0,26750,3150.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,950.0,-14850,11900
29-01: 13:08,153.2,9300,376150,-6700,-9.650000000000006,LC,396.3,750.0,95100.0,-50,13.300000000000011,SC,-0.0,-50.0,-50.0,26700,0.0,0.0,-6700.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-14850,11850
29-01: 13:11,159.3,12800,386250,10100,6.100000000000023,LB,392.5,150.0,95100.0,0,-3.8000000000000114,0,0.0,0.0,0.0,26700,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14850,11850
29-01: 13:12,161.55,13150,386250,0,2.25,0,391.0,300.0,95300.0,200,-1.5,SB,0.0,200.0,200.0,26900,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,-14850,12050
29-01: 13:14,162.2,3900,393800,7550,0.6499999999999773,LB,384.95,250.0,93600.0,-1700,-6.050000000000011,LC,0.0,-0.0,0.0,26900,7550.0,0.0,0.0,0.0,0.0,0.0,-1700.0,0.0,0.0,0.0,-14850,12050
29-01: 13:17,158.2,3450,394750,950,-4.0,SB,393.25,450.0,93500.0,-100,8.300000000000011,SC,-950.0,-100.0,-1050.0,25850,0.0,950.0,0.0,0.0,0.0,0.0,0.0,-100.0,950.0,-100.0,-13900,11950
29-01: 13:20,156.65,10200,386700,-8050,-1.549999999999983,LC,397.15,700.0,93850.0,350,3.899999999999977,LB,-0.0,0.0,0.0,25850,0.0,0.0,-8050.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-13900,11950
29-01: 13:23,152.0,5200,387050,350,-4.650000000000006,SB,396.2,1100.0,93850.0,0,-0.9499999999999886,0,-350.0,0.0,-350.0,25500,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,-13550,11950
29-01: 13:24,155.9,10500,387050,0,3.9000000000000057,0,401.25,200.0,92300.0,-1550,5.050000000000011,SC,0.0,-1550.0,-1550.0,23950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1550.0,0.0,-1550.0,-13550,10400
29-01: 13:26,158.0,2700,387850,800,2.0999999999999943,LB,393.4,50.0,92300.0,0,-7.850000000000023,0,0.0,0.0,0.0,23950,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13550,10400
29-01: 13:27,155.75,1950,387850,0,-2.25,0,394.2,200.0,92250.0,-50,0.8000000000000114,SC,0.0,-50.0,-50.0,23900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-13550,10350
29-01: 13:29,153.0,2800,387900,50,-2.75,SB,397.65,600.0,92350.0,100,3.4499999999999886,LB,-50.0,0.0,-50.0,23850,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,-13500,10350
29-01: 13:32,153.8,2600,393850,5950,0.8000000000000114,LB,398.8,50.0,92200.0,-150,1.150000000000034,SC,0.0,-150.0,-150.0,23700,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,-150.0,-13500,10200
29-01: 13:35,157.2,3350,396850,3000,3.3999999999999773,LB,394.95,0.0,92200.0,0,-3.850000000000023,0,0.0,0.0,0.0,23700,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13500,10200
