Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
02-02: 09:44,424.0,3050.0,190600.0,2200,9.949999999999989,LB,118.5,1950.0,185950.0,50,-1.0,SB,0.0,50.0,50.0,40000,2200.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-10550,29450
02-02: 09:47,422.25,500.0,191450.0,850,-1.75,SB,118.2,1900.0,187250.0,1300,-0.2999999999999971,SB,-850.0,1300.0,450.0,40450,0.0,850.0,0.0,0.0,0.0,1300.0,0.0,0.0,850.0,1300.0,-9700,30750
02-02: 09:50,422.9,950.0,192050.0,600,0.6499999999999773,LB,116.35,2000.0,187100.0,-150,-1.8500000000000083,LC,0.0,-0.0,0.0,40450,600.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-9700,30750
02-02: 09:53,433.0,3050.0,191150.0,-900,10.100000000000025,SC,113.9,3950.0,187950.0,850,-2.4499999999999886,SB,900.0,850.0,1750.0,42200,0.0,0.0,0.0,-900.0,0.0,850.0,0.0,0.0,-900.0,850.0,-10600,31600
02-02: 09:56,426.9,800.0,193150.0,2000,-6.100000000000023,SB,115.05,1300.0,190050.0,2100,1.1499999999999917,LB,-2000.0,0.0,-2000.0,40200,0.0,2000.0,0.0,0.0,2100.0,0.0,0.0,0.0,2000.0,0.0,-8600,31600
02-02: 09:59,422.3,600.0,195700.0,2550,-4.599999999999966,SB,115.8,4100.0,190300.0,250,0.75,LB,-2550.0,0.0,-2550.0,37650,0.0,2550.0,0.0,0.0,250.0,0.0,0.0,0.0,2550.0,0.0,-6050,31600
02-02: 10:02,433.2,200.0,194450.0,-1250,10.899999999999975,SC,110.4,1000.0,190400.0,100,-5.399999999999992,SB,1250.0,100.0,1350.0,39000,0.0,0.0,0.0,-1250.0,0.0,100.0,0.0,0.0,-1250.0,100.0,-7300,31700
02-02: 10:05,440.1,1200.0,194150.0,-300,6.900000000000034,SC,108.75,1950.0,190600.0,200,-1.6500000000000057,SB,300.0,200.0,500.0,39500,0.0,0.0,0.0,-300.0,0.0,200.0,0.0,0.0,-300.0,200.0,-7600,31900
02-02: 10:08,433.95,1100.0,193850.0,-300,-6.150000000000034,LC,111.0,1450.0,190750.0,150,2.25,LB,-0.0,0.0,0.0,39500,0.0,0.0,-300.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-7600,31900
02-02: 10:11,440.55,0.0,193850.0,0,6.600000000000023,0,110.5,2450.0,189500.0,-1250,-0.5,LC,0.0,-0.0,0.0,39500,0.0,0.0,0.0,0.0,0.0,0.0,-1250.0,0.0,0.0,0.0,-7600,31900
02-02: 10:12,439.7,550.0,193900.0,50,-0.8500000000000227,SB,110.05,1650.0,189500.0,0,-0.4500000000000028,0,-50.0,0.0,-50.0,39450,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-7550,31900
02-02: 10:14,434.5,800.0,193900.0,0,-5.199999999999989,0,112.15,2350.0,188550.0,-950,2.1000000000000085,SC,0.0,-950.0,-950.0,38500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950.0,0.0,-950.0,-7550,30950
02-02: 10:17,433.85,200.0,193800.0,-100,-0.6499999999999773,LC,112.9,1400.0,188350.0,-200,0.75,SC,-0.0,-200.0,-200.0,38300,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-200.0,0.0,-200.0,-7550,30750
02-02: 10:20,428.05,0.0,193800.0,0,-5.800000000000011,0,115.65,2800.0,187950.0,-400,2.75,SC,0.0,-400.0,-400.0,37900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,-400.0,-7550,30350
02-02: 10:21,428.3,750.0,193750.0,-50,0.25,SC,115.1,500.0,187950.0,0,-0.5500000000000114,0,50.0,0.0,50.0,37950,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-7600,30350
02-02: 10:23,431.05,950.0,193650.0,-100,2.75,SC,113.5,1150.0,186500.0,-1450,-1.5999999999999943,LC,100.0,-0.0,100.0,38050,0.0,0.0,0.0,-100.0,0.0,0.0,-1450.0,0.0,-100.0,0.0,-7700,30350
02-02: 10:26,437.15,300.0,193550.0,-100,6.099999999999966,SC,110.5,1000.0,186600.0,100,-3.0,SB,100.0,100.0,200.0,38250,0.0,0.0,0.0,-100.0,0.0,100.0,0.0,0.0,-100.0,100.0,-7800,30450
02-02: 10:29,439.6,450.0,194900.0,1350,2.450000000000045,LB,110.7,2050.0,186500.0,-100,0.2000000000000028,SC,0.0,-100.0,-100.0,38150,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,-7800,30350
02-02: 10:33,434.85,100.0,195250.0,350,-4.75,SB,112.65,350.0,186900.0,400,1.9500000000000028,LB,-350.0,0.0,-350.0,37800,0.0,350.0,0.0,0.0,400.0,0.0,0.0,0.0,350.0,0.0,-7450,30350
02-02: 10:35,429.5,300.0,195350.0,100,-5.350000000000023,SB,112.65,450.0,186700.0,-200,0.0,0,-100.0,0.0,-100.0,37700,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-7350,30350
02-02: 10:38,425.0,750.0,195350.0,0,-4.5,0,114.95,2650.0,187100.0,400,2.299999999999997,LB,0.0,0.0,0.0,37700,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,-7350,30350
02-02: 10:41,419.75,400.0,194950.0,-400,-5.25,LC,116.3,3250.0,188200.0,1100,1.3499999999999943,LB,-0.0,0.0,0.0,37700,0.0,0.0,-400.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,-7350,30350
02-02: 10:44,421.15,100.0,195000.0,50,1.3999999999999773,LB,115.25,550.0,187600.0,-600,-1.0499999999999972,LC,0.0,-0.0,0.0,37700,50.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,-7350,30350
02-02: 10:47,421.15,0.0,195000.0,0,0.0,0,114.85,1100.0,187300.0,-300,-0.4000000000000057,LC,0.0,-0.0,0.0,37700,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,-7350,30350
02-02: 10:48,421.7,700.0,195100.0,100,0.5500000000000114,LB,115.25,450.0,187300.0,0,0.4000000000000057,0,0.0,0.0,0.0,37700,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7350,30350
02-02: 10:50,420.2,200.0,194850.0,-250,-1.5,LC,115.8,0.0,187300.0,0,0.5499999999999972,0,-0.0,0.0,0.0,37700,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7350,30350
02-02: 10:51,420.2,0.0,194850.0,0,0.0,0,113.8,100.0,187400.0,100,-2.0,SB,0.0,100.0,100.0,37800,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-7350,30450
02-02: 10:53,420.2,0.0,194850.0,0,0.0,0,113.8,2000.0,188350.0,950,0.0,0,0.0,0.0,0.0,37800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7350,30450
02-02: 10:54,425.25,200.0,194600.0,-250,5.050000000000011,SC,112.05,500.0,188350.0,0,-1.75,0,250.0,0.0,250.0,38050,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,-250.0,0.0,-7600,30450
02-02: 10:56,430.0,100.0,194600.0,0,4.75,0,111.5,1250.0,190250.0,1900,-0.5499999999999972,SB,0.0,1900.0,1900.0,39950,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,1900.0,-7600,32350
02-02: 10:57,432.55,2050.0,194400.0,-200,2.550000000000012,SC,110.0,4600.0,190250.0,0,-1.5,0,200.0,0.0,200.0,40150,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,-200.0,0.0,-7800,32350
02-02: 10:59,437.55,350.0,193600.0,-800,5.0,SC,109.05,2550.0,190900.0,650,-0.9500000000000028,SB,800.0,650.0,1450.0,41600,0.0,0.0,0.0,-800.0,0.0,650.0,0.0,0.0,-800.0,650.0,-8600,33000
02-02: 11:02,440.3,1150.0,193950.0,350,2.75,LB,109.0,350.0,191100.0,200,-0.0499999999999971,SB,0.0,200.0,200.0,41800,350.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,-8600,33200
02-02: 11:05,445.7,1600.0,195900.0,1950,5.399999999999977,LB,107.55,1350.0,190950.0,-150,-1.4500000000000028,LC,0.0,-0.0,0.0,41800,1950.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-8600,33200
02-02: 11:08,444.7,150.0,198050.0,2150,-1.0,SB,108.15,250.0,190500.0,-450,0.6000000000000085,SC,-2150.0,-450.0,-2600.0,39200,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,-450.0,2150.0,-450.0,-6450,32750
02-02: 11:11,443.8,1000.0,197200.0,-850,-0.8999999999999773,LC,108.0,200.0,190650.0,150,-0.1500000000000056,SB,-0.0,150.0,150.0,39350,0.0,0.0,-850.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,-6450,32900
02-02: 11:14,467.8,6550.0,197450.0,250,24.0,LB,102.85,13200.0,188750.0,-1900,-5.150000000000006,LC,0.0,-0.0,0.0,39350,250.0,0.0,0.0,0.0,0.0,0.0,-1900.0,0.0,0.0,0.0,-6450,32900
02-02: 11:17,500.8,1400.0,197000.0,-450,33.0,SC,99.0,8450.0,192750.0,4000,-3.8499999999999934,SB,450.0,4000.0,4450.0,43800,0.0,0.0,0.0,-450.0,0.0,4000.0,0.0,0.0,-450.0,4000.0,-6900,36900
02-02: 11:20,501.35,550.0,197000.0,0,0.5500000000000114,0,98.8,3300.0,198550.0,5800,-0.2000000000000028,SB,0.0,5800.0,5800.0,49600,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,5800.0,-6900,42700
02-02: 11:21,506.65,1550.0,197950.0,950,5.2999999999999545,LB,98.65,5850.0,198550.0,0,-0.1499999999999914,0,0.0,0.0,0.0,49600,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6900,42700
02-02: 11:23,510.9,350.0,198400.0,450,4.25,LB,98.45,950.0,200050.0,1500,-0.2000000000000028,SB,0.0,1500.0,1500.0,51100,450.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,1500.0,-6900,44200
02-02: 11:26,508.6,200.0,198450.0,50,-2.2999999999999545,SB,98.5,1450.0,200800.0,750,0.0499999999999971,LB,-50.0,0.0,-50.0,51050,0.0,50.0,0.0,0.0,750.0,0.0,0.0,0.0,50.0,0.0,-6850,44200
02-02: 11:29,510.0,300.0,198300.0,-150,1.3999999999999773,SC,98.05,2150.0,200300.0,-500,-0.4500000000000028,LC,150.0,-0.0,150.0,51200,0.0,0.0,0.0,-150.0,0.0,0.0,-500.0,0.0,-150.0,0.0,-7000,44200
02-02: 11:32,521.0,1350.0,198300.0,0,11.0,0,96.95,4050.0,199100.0,-1200,-1.0999999999999943,LC,0.0,-0.0,0.0,51200,0.0,0.0,0.0,0.0,0.0,0.0,-1200.0,0.0,0.0,0.0,-7000,44200
02-02: 11:33,517.25,350.0,194750.0,-3550,-3.75,LC,97.5,1250.0,199100.0,0,0.5499999999999972,0,-0.0,0.0,0.0,51200,0.0,0.0,-3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000,44200
02-02: 11:35,522.75,450.0,194250.0,-500,5.5,SC,96.2,1200.0,197850.0,-1250,-1.2999999999999972,LC,500.0,-0.0,500.0,51700,0.0,0.0,0.0,-500.0,0.0,0.0,-1250.0,0.0,-500.0,0.0,-7500,44200
02-02: 11:38,539.0,400.0,194250.0,0,16.25,0,95.6,2800.0,200000.0,2150,-0.6000000000000085,SB,0.0,2150.0,2150.0,53850,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,2150.0,-7500,46350
02-02: 11:41,554.65,0.0,194250.0,0,15.649999999999975,0,95.6,3950.0,200800.0,800,0.0,0,0.0,0.0,0.0,53850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7500,46350
02-02: 11:42,556.5,450.0,193950.0,-300,1.8500000000000227,SC,96.05,5300.0,200800.0,0,0.4500000000000028,0,300.0,0.0,300.0,54150,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,0.0,-300.0,0.0,-7800,46350
02-02: 11:44,532.25,1950.0,190850.0,-3100,-24.25,LC,97.7,3650.0,203300.0,2500,1.6500000000000057,LB,-0.0,0.0,0.0,54150,0.0,0.0,-3100.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,-7800,46350
02-02: 11:47,540.8,550.0,192200.0,1350,8.549999999999955,LB,97.0,1550.0,205800.0,2500,-0.7000000000000028,SB,0.0,2500.0,2500.0,56650,1350.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,2500.0,-7800,48850
02-02: 11:50,528.55,1400.0,192000.0,-200,-12.25,LC,97.3,2750.0,206350.0,550,0.2999999999999971,LB,-0.0,0.0,0.0,56650,0.0,0.0,-200.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,-7800,48850
02-02: 11:53,513.5,150.0,191650.0,-350,-15.049999999999956,LC,98.25,50.0,205700.0,-650,0.9500000000000028,SC,-0.0,-650.0,-650.0,56000,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,-650.0,0.0,-650.0,-7800,48200
02-02: 11:56,533.0,50.0,191400.0,-250,19.5,SC,94.85,2500.0,204850.0,-850,-3.4000000000000057,LC,250.0,-0.0,250.0,56250,0.0,0.0,0.0,-250.0,0.0,0.0,-850.0,0.0,-250.0,0.0,-8050,48200
02-02: 11:59,543.95,1350.0,190350.0,-1050,10.950000000000044,SC,93.05,5700.0,204850.0,0,-1.7999999999999972,0,1050.0,0.0,1050.0,57300,0.0,0.0,0.0,-1050.0,0.0,0.0,0.0,0.0,-1050.0,0.0,-9100,48200
02-02: 12:02,547.0,750.0,189950.0,-400,3.0499999999999545,SC,91.95,1700.0,205600.0,750,-1.0999999999999943,SB,400.0,750.0,1150.0,58450,0.0,0.0,0.0,-400.0,0.0,750.0,0.0,0.0,-400.0,750.0,-9500,48950
02-02: 12:06,530.0,1800.0,188750.0,-1200,-17.0,LC,94.2,2900.0,204800.0,-800,2.25,SC,-0.0,-800.0,-800.0,57650,0.0,0.0,-1200.0,0.0,0.0,0.0,0.0,-800.0,0.0,-800.0,-9500,48150
02-02: 12:08,528.15,250.0,188400.0,-350,-1.8500000000000227,LC,95.3,2300.0,202500.0,-2300,1.0999999999999943,SC,-0.0,-2300.0,-2300.0,55350,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,-2300.0,0.0,-2300.0,-9500,45850
02-02: 12:11,519.45,550.0,188550.0,150,-8.699999999999932,SB,95.35,1550.0,201950.0,-550,0.0499999999999971,SC,-150.0,-550.0,-700.0,54650,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-550.0,150.0,-550.0,-9350,45300
02-02: 12:14,511.75,200.0,188550.0,0,-7.700000000000045,0,96.55,850.0,202200.0,250,1.2000000000000028,LB,0.0,0.0,0.0,54650,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-9350,45300
02-02: 12:15,517.0,100.0,188400.0,-150,5.25,SC,96.5,1200.0,202200.0,0,-0.0499999999999971,0,150.0,0.0,150.0,54800,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,-9500,45300
02-02: 12:17,514.5,500.0,188250.0,-150,-2.5,LC,97.1,1150.0,203450.0,1250,0.5999999999999943,LB,-0.0,0.0,0.0,54800,0.0,0.0,-150.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,-9500,45300
02-02: 12:20,517.1,250.0,188250.0,0,2.6000000000000227,0,97.65,1800.0,204350.0,900,0.5500000000000114,LB,0.0,0.0,0.0,54800,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,-9500,45300
02-02: 12:21,510.55,800.0,187450.0,-800,-6.550000000000011,LC,98.0,3400.0,204350.0,0,0.3499999999999943,0,-0.0,0.0,0.0,54800,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9500,45300
02-02: 12:23,510.4,400.0,187050.0,-400,-0.1500000000000341,LC,98.45,1550.0,203650.0,-700,0.4500000000000028,SC,-0.0,-700.0,-700.0,54100,0.0,0.0,-400.0,0.0,0.0,0.0,0.0,-700.0,0.0,-700.0,-9500,44600
02-02: 12:26,490.4,1300.0,184850.0,-2200,-20.0,LC,100.05,3800.0,204100.0,450,1.5999999999999943,LB,-0.0,0.0,0.0,54100,0.0,0.0,-2200.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,-9500,44600
02-02: 12:29,447.8,3750.0,182650.0,-2200,-42.599999999999966,LC,110.9,10250.0,197650.0,-6450,10.850000000000009,SC,-0.0,-6450.0,-6450.0,47650,0.0,0.0,-2200.0,0.0,0.0,0.0,0.0,-6450.0,0.0,-6450.0,-9500,38150
02-02: 12:32,402.35,7750.0,176150.0,-6500,-45.44999999999999,LC,126.65,13750.0,192550.0,-5100,15.75,SC,-0.0,-5100.0,-5100.0,42550,0.0,0.0,-6500.0,0.0,0.0,0.0,0.0,-5100.0,0.0,-5100.0,-9500,33050
02-02: 12:35,377.65,13050.0,167950.0,-8200,-24.700000000000045,LC,135.05,23350.0,186900.0,-5650,8.400000000000006,SC,-0.0,-5650.0,-5650.0,36900,0.0,0.0,-8200.0,0.0,0.0,0.0,0.0,-5650.0,0.0,-5650.0,-9500,27400
02-02: 12:38,386.0,3350.0,160350.0,-7600,8.350000000000023,SC,128.5,4900.0,173300.0,-13600,-6.550000000000011,LC,7600.0,-0.0,7600.0,44500,0.0,0.0,0.0,-7600.0,0.0,0.0,-13600.0,0.0,-7600.0,0.0,-17100,27400
02-02: 12:41,411.8,4050.0,151400.0,-8950,25.80000000000001,SC,122.7,14200.0,173300.0,0,-5.799999999999997,0,8950.0,0.0,8950.0,53450,0.0,0.0,0.0,-8950.0,0.0,0.0,0.0,0.0,-8950.0,0.0,-26050,27400
02-02: 12:44,418.4,2700.0,151650.0,250,6.599999999999966,LB,120.25,2150.0,169300.0,-4000,-2.450000000000003,LC,0.0,-0.0,0.0,53450,250.0,0.0,0.0,0.0,0.0,0.0,-4000.0,0.0,0.0,0.0,-26050,27400
02-02: 12:47,400.0,850.0,153950.0,2300,-18.399999999999977,SB,132.25,6350.0,169350.0,50,12.0,LB,-2300.0,0.0,-2300.0,51150,0.0,2300.0,0.0,0.0,50.0,0.0,0.0,0.0,2300.0,0.0,-23750,27400
02-02: 12:50,390.15,1350.0,154800.0,850,-9.850000000000025,SB,137.8,8550.0,169500.0,150,5.550000000000011,LB,-850.0,0.0,-850.0,50300,0.0,850.0,0.0,0.0,150.0,0.0,0.0,0.0,850.0,0.0,-22900,27400
02-02: 12:53,400.55,200.0,155250.0,450,10.400000000000034,LB,129.95,1050.0,170500.0,1000,-7.850000000000023,SB,0.0,1000.0,1000.0,51300,450.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,-22900,28400
02-02: 12:56,403.1,8850.0,154200.0,-1050,2.550000000000012,SC,128.85,13150.0,171450.0,950,-1.0999999999999943,SB,1050.0,950.0,2000.0,53300,0.0,0.0,0.0,-1050.0,0.0,950.0,0.0,0.0,-1050.0,950.0,-23950,29350
02-02: 12:59,400.0,100.0,154200.0,0,-3.1000000000000227,0,132.0,5200.0,172000.0,550,3.1500000000000057,LB,0.0,0.0,0.0,53300,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,-23950,29350
02-02: 13:00,397.0,500.0,153300.0,-900,-3.0,LC,132.4,4300.0,172000.0,0,0.4000000000000057,0,-0.0,0.0,0.0,53300,0.0,0.0,-900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23950,29350
02-02: 13:02,405.4,50.0,153600.0,300,8.399999999999977,LB,127.0,1100.0,172950.0,950,-5.400000000000006,SB,0.0,950.0,950.0,54250,300.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,950.0,-23950,30300
02-02: 13:05,408.6,0.0,153600.0,0,3.200000000000045,0,130.05,1300.0,174350.0,1400,3.050000000000012,LB,0.0,0.0,0.0,54250,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,-23950,30300
02-02: 13:06,399.45,150.0,153050.0,-550,-9.150000000000034,LC,128.3,850.0,174350.0,0,-1.75,0,-0.0,0.0,0.0,54250,0.0,0.0,-550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23950,30300
02-02: 13:08,402.9,200.0,152950.0,-100,3.4499999999999886,SC,131.0,100.0,174350.0,0,2.6999999999999886,0,100.0,0.0,100.0,54350,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-100.0,0.0,-24050,30300
02-02: 13:09,394.95,250.0,152950.0,0,-7.949999999999989,0,135.45,1900.0,173850.0,-500,4.449999999999989,SC,0.0,-500.0,-500.0,53850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,-500.0,-24050,29800
02-02: 13:11,393.05,1100.0,153500.0,550,-1.8999999999999773,SB,135.75,2500.0,173700.0,-150,0.3000000000000113,SC,-550.0,-150.0,-700.0,53150,0.0,550.0,0.0,0.0,0.0,0.0,0.0,-150.0,550.0,-150.0,-23500,29650
02-02: 13:14,375.3,1900.0,153600.0,100,-17.75,SB,145.8,7350.0,171350.0,-2350,10.050000000000011,SC,-100.0,-2350.0,-2450.0,50700,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-2350.0,100.0,-2350.0,-23400,27300
02-02: 13:17,378.35,550.0,153600.0,0,3.050000000000012,0,146.1,10750.0,195350.0,24000,0.2999999999999829,LB,0.0,0.0,0.0,50700,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,-23400,27300
02-02: 13:18,380.8,3050.0,150500.0,-3100,2.4499999999999886,SC,143.4,8400.0,195350.0,0,-2.6999999999999886,0,3100.0,0.0,3100.0,53800,0.0,0.0,0.0,-3100.0,0.0,0.0,0.0,0.0,-3100.0,0.0,-26500,27300
02-02: 13:20,377.0,350.0,151000.0,500,-3.8000000000000114,SB,144.9,1700.0,195350.0,0,1.5,0,-500.0,0.0,-500.0,53300,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,-26000,27300
02-02: 13:21,374.0,1500.0,151000.0,0,-3.0,0,150.3,3450.0,196500.0,1150,5.400000000000006,LB,0.0,0.0,0.0,53300,0.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,-26000,27300
02-02: 13:23,370.5,1150.0,151800.0,800,-3.5,SB,152.35,1750.0,194100.0,-2400,2.049999999999983,SC,-800.0,-2400.0,-3200.0,50100,0.0,800.0,0.0,0.0,0.0,0.0,0.0,-2400.0,800.0,-2400.0,-25200,24900
02-02: 13:26,364.1,2800.0,152800.0,1000,-6.399999999999977,SB,154.45,7150.0,192600.0,-1500,2.0999999999999943,SC,-1000.0,-1500.0,-2500.0,47600,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-1500.0,1000.0,-1500.0,-24200,23400
02-02: 13:29,376.0,3550.0,155950.0,3150,11.899999999999975,LB,152.2,2900.0,192600.0,0,-2.25,0,0.0,0.0,0.0,47600,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24200,23400
02-02: 13:30,376.6,800.0,155950.0,0,0.6000000000000227,0,154.85,2750.0,196750.0,4150,2.6500000000000057,LB,0.0,0.0,0.0,47600,0.0,0.0,0.0,0.0,4150.0,0.0,0.0,0.0,0.0,0.0,-24200,23400
02-02: 13:32,361.0,900.0,154950.0,-1000,-15.600000000000025,LC,160.95,4300.0,195250.0,-1500,6.099999999999994,SC,-0.0,-1500.0,-1500.0,46100,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,-1500.0,0.0,-1500.0,-24200,21900
02-02: 13:35,373.8,550.0,154850.0,-100,12.800000000000011,SC,149.7,2050.0,196300.0,1050,-11.25,SB,100.0,1050.0,1150.0,47250,0.0,0.0,0.0,-100.0,0.0,1050.0,0.0,0.0,-100.0,1050.0,-24300,22950
02-02: 13:38,378.4,1650.0,155400.0,550,4.599999999999966,LB,143.35,5050.0,195800.0,-500,-6.349999999999994,LC,0.0,-0.0,0.0,47250,550.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,-24300,22950
