Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
05-01: 10:09,60.45,50,164650,0,-0.2999999999999971,0,379.95,100.0,4900.0,150.0,-2.050000000000012,SB,0.0,150.0,150.0,-35550,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,36300,750
05-01: 10:11,60.5,2050,164800,150,0.0499999999999971,LB,379.55,0.0,4900.0,0.0,-0.3999999999999772,0,0.0,0.0,0.0,-35550,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36300,750
05-01: 10:14,59.5,4100,165150,350,-1.0,SB,379.55,0.0,4900.0,0.0,0.0,0,-350.0,0.0,-350.0,-35900,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,36650,750
05-01: 10:15,60.05,4000,165150,0,0.5499999999999972,0,387.65,50.0,5000.0,100.0,8.099999999999966,LB,0.0,0.0,0.0,-35900,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,36650,750
05-01: 10:17,58.95,1350,165150,0,-1.0999999999999943,0,386.85,150.0,5050.0,50.0,-0.7999999999999545,SB,0.0,50.0,50.0,-35850,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,36650,800
05-01: 10:18,56.8,1050,169750,4600,-2.1500000000000057,SB,386.85,0.0,5050.0,0.0,0.0,0,-4600.0,0.0,-4600.0,-40450,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.0,41250,800
05-01: 10:20,58.0,450,169600,-150,1.2000000000000028,SC,386.85,0.0,5050.0,0.0,0.0,0,150.0,0.0,150.0,-40300,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,41100,800
05-01: 10:22,58.1,1350,169600,0,0.1000000000000014,0,387.25,250.0,5100.0,50.0,0.3999999999999772,LB,0.0,0.0,0.0,-40300,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,41100,800
05-01: 10:24,58.15,550,170750,1150,0.0499999999999971,LB,387.25,0.0,5100.0,0.0,0.0,0,0.0,0.0,0.0,-40300,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41100,800
05-01: 10:29,57.95,650,170450,-300,-0.1999999999999957,LC,385.05,50.0,5350.0,250.0,-2.1999999999999886,SB,-0.0,250.0,250.0,-40050,0.0,0.0,-300.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,41100,1050
05-01: 10:31,58.45,600,170450,0,0.5,0,382.75,50.0,5300.0,-50.0,-2.300000000000012,LC,0.0,-0.0,0.0,-40050,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,41100,1050
05-01: 10:33,58.65,150,170550,100,0.1999999999999957,LB,382.0,50.0,5300.0,0.0,-0.75,0,0.0,0.0,0.0,-40050,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41100,1050
05-01: 10:35,60.05,2500,170600,50,1.3999999999999986,LB,382.0,0.0,5300.0,0.0,0.0,0,0.0,0.0,0.0,-40050,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41100,1050
05-01: 10:38,59.55,1150,171100,500,-0.5,SB,382.0,0.0,5300.0,0.0,0.0,0,-500.0,0.0,-500.0,-40550,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,41600,1050
05-01: 10:41,59.15,550,171550,450,-0.3999999999999986,SB,382.0,650.0,5300.0,0.0,0.0,0,-450.0,0.0,-450.0,-41000,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,42050,1050
05-01: 10:43,54.7,5050,171550,0,-4.449999999999996,0,388.0,1000.0,5950.0,650.0,6.0,LB,0.0,0.0,0.0,-41000,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,42050,1050
05-01: 10:44,53.3,6150,169750,-1800,-1.4000000000000057,LC,388.0,0.0,5950.0,0.0,0.0,0,-0.0,0.0,0.0,-41000,0.0,0.0,-1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42050,1050
05-01: 10:47,49.6,8000,168350,-1400,-3.699999999999996,LC,416.0,250.0,6150.0,200.0,28.0,LB,-0.0,0.0,0.0,-41000,0.0,0.0,-1400.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,42050,1050
05-01: 10:50,49.6,3850,163750,-4600,0.0,0,419.15,50.0,6250.0,100.0,3.1499999999999773,LB,0.0,0.0,0.0,-41000,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,42050,1050
05-01: 10:53,48.5,5850,174850,11100,-1.1000000000000014,SB,419.15,0.0,6250.0,0.0,0.0,0,-11100.0,0.0,-11100.0,-52100,0.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,11100.0,0.0,53150,1050
05-01: 10:56,47.15,5800,176400,1550,-1.3500000000000014,SB,419.15,0.0,6250.0,0.0,0.0,0,-1550.0,0.0,-1550.0,-53650,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,54700,1050
05-01: 10:59,46.25,5850,178050,1650,-0.8999999999999986,SB,419.15,0.0,6250.0,0.0,0.0,0,-1650.0,0.0,-1650.0,-55300,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,0.0,56350,1050
05-01: 11:02,47.7,3250,178950,900,1.4500000000000028,LB,419.15,0.0,6250.0,0.0,0.0,0,0.0,0.0,0.0,-55300,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56350,1050
05-01: 11:05,49.75,1050,177750,-1200,2.049999999999997,SC,419.15,0.0,6250.0,0.0,0.0,0,1200.0,0.0,1200.0,-54100,0.0,0.0,0.0,-1200.0,0.0,0.0,0.0,0.0,-1200.0,0.0,55150,1050
05-01: 11:08,50.6,50,178200,450,0.8500000000000014,LB,413.5,200.0,6350.0,100.0,-5.649999999999977,SB,0.0,100.0,100.0,-54000,450.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,55150,1150
05-01: 11:11,51.0,2400,178150,-50,0.3999999999999986,SC,406.0,200.0,7000.0,650.0,-7.5,SB,50.0,650.0,700.0,-53300,0.0,0.0,0.0,-50.0,0.0,650.0,0.0,0.0,-50.0,650.0,55100,1800
05-01: 11:14,49.45,2950,176600,-1550,-1.5499999999999972,LC,408.0,0.0,7000.0,0.0,2.0,0,-0.0,0.0,0.0,-53300,0.0,0.0,-1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55100,1800
05-01: 11:17,46.7,4900,172600,-4000,-2.75,LC,408.0,0.0,7000.0,0.0,0.0,0,-0.0,0.0,0.0,-53300,0.0,0.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55100,1800
05-01: 11:18,47.1,1550,172600,0,0.3999999999999986,0,431.5,150.0,7200.0,200.0,23.5,LB,0.0,0.0,0.0,-53300,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,55100,1800
05-01: 11:20,48.6,4850,171900,-700,1.5,SC,426.0,100.0,6900.0,-300.0,-5.5,LC,700.0,-0.0,700.0,-52600,0.0,0.0,0.0,-700.0,0.0,0.0,-300.0,0.0,-700.0,0.0,54400,1800
05-01: 11:23,49.85,1900,174650,2750,1.25,LB,424.3,250.0,7200.0,300.0,-1.6999999999999886,SB,0.0,300.0,300.0,-52300,2750.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,54400,2100
05-01: 11:26,48.95,100,175550,900,-0.8999999999999986,SB,424.3,0.0,7200.0,0.0,0.0,0,-900.0,0.0,-900.0,-53200,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,55300,2100
05-01: 11:29,49.5,20750,176250,700,0.5499999999999972,LB,424.3,0.0,7200.0,0.0,0.0,0,0.0,0.0,0.0,-53200,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55300,2100
05-01: 11:33,49.4,600,198850,22600,-0.1000000000000014,SB,424.3,0.0,7200.0,0.0,0.0,0,-22600.0,0.0,-22600.0,-75800,0.0,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,0.0,77900,2100
05-01: 11:35,48.5,3400,199050,200,-0.8999999999999986,SB,424.3,0.0,7200.0,0.0,0.0,0,-200.0,0.0,-200.0,-76000,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,78100,2100
05-01: 11:39,46.9,7100,215200,16150,-1.6000000000000014,SB,424.3,0.0,7200.0,0.0,0.0,0,-16150.0,0.0,-16150.0,-92150,0.0,16150.0,0.0,0.0,0.0,0.0,0.0,0.0,16150.0,0.0,94250,2100
05-01: 11:40,46.25,25550,215200,0,-0.6499999999999986,0,426.0,2000.0,7250.0,50.0,1.6999999999999886,LB,0.0,0.0,0.0,-92150,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,94250,2100
05-01: 11:41,45.4,3450,241900,26700,-0.8500000000000014,SB,426.0,0.0,7250.0,0.0,0.0,0,-26700.0,0.0,-26700.0,-118850,0.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,26700.0,0.0,120950,2100
05-01: 11:44,46.3,1150,242200,300,0.8999999999999986,LB,426.0,0.0,7250.0,0.0,0.0,0,0.0,0.0,0.0,-118850,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120950,2100
05-01: 11:47,43.6,5150,242350,150,-2.699999999999996,SB,426.0,0.0,7250.0,0.0,0.0,0,-150.0,0.0,-150.0,-119000,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,121100,2100
05-01: 11:50,46.75,950,244700,2350,3.1499999999999986,LB,426.0,0.0,7250.0,0.0,0.0,0,0.0,0.0,0.0,-119000,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121100,2100
05-01: 11:53,47.0,650,247850,3150,0.25,LB,426.0,0.0,7250.0,0.0,0.0,0,0.0,0.0,0.0,-119000,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121100,2100
05-01: 11:54,47.0,1750,247850,0,0.0,0,422.05,6000.0,8450.0,1200.0,-3.9499999999999886,SB,0.0,1200.0,1200.0,-117800,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1200.0,121100,3300
05-01: 11:56,46.6,4000,247800,-50,-0.3999999999999986,LC,421.5,4050.0,14850.0,6400.0,-0.5500000000000114,SB,-0.0,6400.0,6400.0,-111400,0.0,0.0,-50.0,0.0,0.0,6400.0,0.0,0.0,0.0,6400.0,121100,9700
05-01: 11:59,47.1,100,247150,-650,0.5,SC,420.6,0.0,14850.0,0.0,-0.8999999999999773,0,650.0,0.0,650.0,-110750,0.0,0.0,0.0,-650.0,0.0,0.0,0.0,0.0,-650.0,0.0,120450,9700
05-01: 12:01,47.7,3200,247150,0,0.6000000000000014,0,419.25,550.0,27500.0,12650.0,-1.3500000000000227,SB,0.0,12650.0,12650.0,-98100,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,0.0,12650.0,120450,22350
05-01: 12:02,47.25,150,245800,-1350,-0.4500000000000028,LC,420.6,150.0,27500.0,0.0,1.3500000000000227,0,-0.0,0.0,0.0,-98100,0.0,0.0,-1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120450,22350
05-01: 12:04,48.15,600,245800,0,0.8999999999999986,0,415.0,700.0,28000.0,500.0,-5.600000000000023,SB,0.0,500.0,500.0,-97600,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,120450,22850
05-01: 12:05,48.95,9750,245000,-800,0.8000000000000043,SC,415.0,0.0,28000.0,0.0,0.0,0,800.0,0.0,800.0,-96800,0.0,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,-800.0,0.0,119650,22850
05-01: 12:08,48.8,1000,245150,150,-0.1500000000000056,SB,415.0,0.0,28000.0,0.0,0.0,0,-150.0,0.0,-150.0,-96950,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,119800,22850
05-01: 12:12,50.5,250,244500,-650,1.7000000000000028,SC,404.35,0.0,28000.0,0.0,-10.649999999999975,0,650.0,0.0,650.0,-96300,0.0,0.0,0.0,-650.0,0.0,0.0,0.0,0.0,-650.0,0.0,119150,22850
05-01: 12:14,50.35,350,244450,-50,-0.1499999999999985,LC,404.35,0.0,28000.0,0.0,0.0,0,-0.0,0.0,0.0,-96300,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119150,22850
05-01: 12:17,52.4,1800,244600,150,2.049999999999997,LB,405.55,0.0,28000.0,0.0,1.1999999999999886,0,0.0,0.0,0.0,-96300,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119150,22850
05-01: 12:20,52.15,900,245100,500,-0.25,SB,405.55,0.0,28000.0,0.0,0.0,0,-500.0,0.0,-500.0,-96800,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,119650,22850
05-01: 12:23,53.25,2550,244700,-400,1.1000000000000014,SC,405.55,0.0,28000.0,0.0,0.0,0,400.0,0.0,400.0,-96400,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,0.0,-400.0,0.0,119250,22850
05-01: 12:29,51.7,2100,248950,4250,-1.5499999999999972,SB,405.55,0.0,28000.0,0.0,0.0,0,-4250.0,0.0,-4250.0,-100650,0.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,0.0,123500,22850
05-01: 12:33,51.05,50,247950,-1000,-0.6500000000000057,LC,405.55,0.0,28000.0,0.0,0.0,0,-0.0,0.0,0.0,-100650,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123500,22850
05-01: 12:34,50.0,1600,247950,0,-1.0499999999999972,0,401.65,750.0,26550.0,-1450.0,-3.900000000000034,LC,0.0,-0.0,0.0,-100650,0.0,0.0,0.0,0.0,0.0,0.0,-1450.0,0.0,0.0,0.0,123500,22850
05-01: 12:35,49.25,1000,249450,1500,-0.75,SB,401.65,0.0,26550.0,0.0,0.0,0,-1500.0,0.0,-1500.0,-102150,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,125000,22850
05-01: 12:38,50.8,450,251300,1850,1.5499999999999972,LB,401.65,0.0,26550.0,0.0,0.0,0,0.0,0.0,0.0,-102150,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000,22850
05-01: 12:41,49.9,650,251700,400,-0.8999999999999986,SB,401.65,0.0,26550.0,0.0,0.0,0,-400.0,0.0,-400.0,-102550,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,125400,22850
05-01: 12:44,48.7,16000,272400,20700,-1.1999999999999955,SB,401.65,0.0,26550.0,0.0,0.0,0,-20700.0,0.0,-20700.0,-123250,0.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,0.0,146100,22850
05-01: 12:45,48.3,9700,272400,0,-0.4000000000000057,0,409.1,6000.0,26600.0,50.0,7.450000000000045,LB,0.0,0.0,0.0,-123250,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,146100,22850
05-01: 12:47,48.4,5300,299950,27550,0.1000000000000014,LB,411.4,3000.0,26600.0,0.0,2.2999999999999545,0,0.0,0.0,0.0,-123250,27550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146100,22850
05-01: 12:49,50.55,6600,299950,0,2.1499999999999986,0,402.9,6000.0,41400.0,14800.0,-8.5,SB,0.0,14800.0,14800.0,-108450,0.0,0.0,0.0,0.0,0.0,14800.0,0.0,0.0,0.0,14800.0,146100,37650
05-01: 12:51,48.9,7900,308400,8450,-1.6499999999999986,SB,409.0,12900.0,47400.0,6000.0,6.100000000000023,LB,-8450.0,0.0,-8450.0,-116900,0.0,8450.0,0.0,0.0,6000.0,0.0,0.0,0.0,8450.0,0.0,154550,37650
05-01: 12:53,48.5,7250,325650,17250,-0.3999999999999986,SB,409.35,0.0,47400.0,0.0,0.3500000000000227,0,-17250.0,0.0,-17250.0,-134150,0.0,17250.0,0.0,0.0,0.0,0.0,0.0,0.0,17250.0,0.0,171800,37650
05-01: 12:54,48.45,3850,325650,0,-0.0499999999999971,0,410.85,2500.0,59900.0,12500.0,1.5,LB,0.0,0.0,0.0,-134150,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,171800,37650
05-01: 12:56,48.4,5500,334050,8400,-0.0500000000000042,SB,412.6,950.0,59900.0,0.0,1.75,0,-8400.0,0.0,-8400.0,-142550,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,180200,37650
05-01: 12:57,48.25,3050,334050,0,-0.1499999999999985,0,412.6,1050.0,63350.0,3450.0,0.0,0,0.0,0.0,0.0,-142550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180200,37650
05-01: 12:59,46.3,7400,338100,4050,-1.9500000000000028,SB,419.0,2050.0,64400.0,1050.0,6.399999999999977,LB,-4050.0,0.0,-4050.0,-146600,0.0,4050.0,0.0,0.0,1050.0,0.0,0.0,0.0,4050.0,0.0,184250,37650
05-01: 13:02,48.6,1450,339800,1700,2.3000000000000043,LB,409.2,150.0,64400.0,0.0,-9.800000000000011,0,0.0,0.0,0.0,-146600,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184250,37650
05-01: 13:03,48.2,1300,339800,0,-0.3999999999999986,0,409.5,200.0,72450.0,8050.0,0.3000000000000113,LB,0.0,0.0,0.0,-146600,0.0,0.0,0.0,0.0,8050.0,0.0,0.0,0.0,0.0,0.0,184250,37650
05-01: 13:05,48.6,1400,341850,2050,0.3999999999999986,LB,411.45,0.0,72450.0,0.0,1.9499999999999889,0,0.0,0.0,0.0,-146600,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184250,37650
05-01: 13:08,49.25,2450,340800,-1050,0.6499999999999986,SC,411.45,0.0,72450.0,0.0,0.0,0,1050.0,0.0,1050.0,-145550,0.0,0.0,0.0,-1050.0,0.0,0.0,0.0,0.0,-1050.0,0.0,183200,37650
05-01: 13:09,48.9,1550,340800,0,-0.3500000000000014,0,405.5,650.0,74400.0,1950.0,-5.949999999999989,SB,0.0,1950.0,1950.0,-143600,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,0.0,0.0,1950.0,183200,39600
05-01: 13:12,49.25,1650,340850,50,0.3500000000000014,LB,405.5,0.0,74400.0,0.0,0.0,0,0.0,0.0,0.0,-143600,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183200,39600
05-01: 13:15,48.3,3100,338700,-2150,-0.9500000000000028,LC,405.5,0.0,74400.0,0.0,0.0,0,-0.0,0.0,0.0,-143600,0.0,0.0,-2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183200,39600
05-01: 13:17,48.1,450,340250,1550,-0.1999999999999957,SB,405.5,0.0,74400.0,0.0,0.0,0,-1550.0,0.0,-1550.0,-145150,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,184750,39600
05-01: 13:21,49.4,1000,340350,100,1.2999999999999972,LB,405.5,0.0,74400.0,0.0,0.0,0,0.0,0.0,0.0,-145150,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184750,39600
05-01: 13:23,49.75,1350,340000,-350,0.3500000000000014,SC,406.2,100.0,74400.0,0.0,0.6999999999999886,0,350.0,0.0,350.0,-144800,0.0,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,-350.0,0.0,184400,39600
05-01: 13:29,47.55,450,340900,900,-2.200000000000003,SB,406.05,0.0,74400.0,0.0,-0.1499999999999772,0,-900.0,0.0,-900.0,-145700,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,185300,39600
05-01: 13:32,47.05,650,342500,1600,-0.5,SB,414.25,300.0,74400.0,0.0,8.199999999999989,0,-1600.0,0.0,-1600.0,-147300,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,186900,39600
05-01: 13:33,45.95,3400,342500,0,-1.0999999999999943,0,415.65,750.0,76700.0,2300.0,1.3999999999999773,LB,0.0,0.0,0.0,-147300,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,186900,39600
05-01: 13:35,46.0,650,339950,-2550,0.0499999999999971,SC,416.85,250.0,76700.0,0.0,1.2000000000000457,0,2550.0,0.0,2550.0,-144750,0.0,0.0,0.0,-2550.0,0.0,0.0,0.0,0.0,-2550.0,0.0,184350,39600
05-01: 13:36,45.9,300,339950,0,-0.1000000000000014,0,419.55,950.0,77900.0,1200.0,2.6999999999999886,LB,0.0,0.0,0.0,-144750,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,184350,39600
05-01: 13:39,46.15,500,340550,600,0.25,LB,420.2,150.0,77900.0,0.0,0.6499999999999773,0,0.0,0.0,0.0,-144750,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184350,39600
