Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
02-02: 10:05,334.0,150,24850,0,6.100000000000023,0,155.0,150.0,35550.0,-100.0,-3.1999999999999886,LC,0.0,-0.0,0.0,30100,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-950,29150
02-02: 10:08,330.0,550,24800,-50,-4.0,LC,157.35,350.0,35650.0,100.0,2.3499999999999943,LB,-0.0,0.0,0.0,30100,0.0,0.0,-50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-950,29150
02-02: 10:12,335.9,750,24800,0,5.899999999999977,0,156.3,100.0,35800.0,150.0,-1.049999999999983,SB,0.0,150.0,150.0,30250,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,-950,29300
02-02: 10:14,331.0,1050,23900,-900,-4.899999999999977,LC,157.25,100.0,35800.0,0.0,0.9499999999999886,0,-0.0,0.0,0.0,30250,0.0,0.0,-900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950,29300
02-02: 10:17,328.95,100,22950,-950,-2.050000000000012,LC,159.4,150.0,35850.0,50.0,2.1500000000000057,LB,-0.0,0.0,0.0,30250,0.0,0.0,-950.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-950,29300
02-02: 10:20,325.8,0,22950,0,-3.1499999999999773,0,162.7,150.0,36100.0,250.0,3.299999999999983,LB,0.0,0.0,0.0,30250,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-950,29300
02-02: 10:22,324.65,1450,22900,-50,-1.150000000000034,LC,162.7,0.0,36100.0,0.0,0.0,0,-0.0,0.0,0.0,30250,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950,29300
02-02: 10:23,325.0,450,22600,-300,0.3500000000000227,SC,159.9,100.0,36200.0,100.0,-2.799999999999983,SB,300.0,100.0,400.0,30650,0.0,0.0,0.0,-300.0,0.0,100.0,0.0,0.0,-300.0,100.0,-1250,29400
02-02: 10:26,330.6,50,22700,100,5.600000000000023,LB,156.75,450.0,36300.0,100.0,-3.1500000000000057,SB,0.0,100.0,100.0,30750,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-1250,29500
02-02: 10:29,334.3,250,22600,-100,3.6999999999999886,SC,154.9,150.0,36350.0,50.0,-1.8499999999999943,SB,100.0,50.0,150.0,30900,0.0,0.0,0.0,-100.0,0.0,50.0,0.0,0.0,-100.0,50.0,-1350,29550
02-02: 10:33,328.8,250,23100,500,-5.5,SB,156.3,0.0,36350.0,0.0,1.4000000000000057,0,-500.0,0.0,-500.0,30400,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,-850,29550
02-02: 10:36,328.8,0,23100,0,0.0,0,161.1,1800.0,36300.0,-50.0,4.799999999999983,SC,0.0,-50.0,-50.0,30350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-850,29500
02-02: 10:37,325.3,150,22850,-250,-3.5,LC,160.5,150.0,36300.0,0.0,-0.5999999999999943,0,-0.0,0.0,0.0,30350,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-850,29500
02-02: 10:38,321.3,100,22850,0,-4.0,0,162.25,250.0,36500.0,200.0,1.75,LB,0.0,0.0,0.0,30350,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,-850,29500
02-02: 10:41,317.55,550,22700,-150,-3.75,LC,164.25,200.0,36650.0,150.0,2.0,LB,-0.0,0.0,0.0,30350,0.0,0.0,-150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-850,29500
02-02: 10:44,320.05,0,22700,0,2.5,0,162.5,550.0,36000.0,-650.0,-1.75,LC,0.0,-0.0,0.0,30350,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,0.0,0.0,0.0,-850,29500
02-02: 10:45,318.8,300,22000,-700,-1.25,LC,163.75,50.0,36000.0,0.0,1.25,0,-0.0,0.0,0.0,30350,0.0,0.0,-700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-850,29500
02-02: 10:50,317.9,50,22000,0,-0.9000000000000341,0,163.05,50.0,35950.0,-50.0,-0.6999999999999886,LC,0.0,-0.0,0.0,30350,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-850,29500
02-02: 10:51,320.15,50,21950,-50,2.25,SC,162.35,50.0,35950.0,0.0,-0.700000000000017,0,50.0,0.0,50.0,30400,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-900,29500
02-02: 10:53,316.1,100,21750,-200,-4.0499999999999545,LC,162.75,0.0,35950.0,0.0,0.4000000000000057,0,-0.0,0.0,0.0,30400,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900,29500
02-02: 10:54,316.1,0,21750,0,0.0,0,160.0,100.0,36050.0,100.0,-2.75,SB,0.0,100.0,100.0,30500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-900,29600
02-02: 10:57,325.0,100,21700,-50,8.899999999999977,SC,155.0,250.0,36200.0,150.0,-5.0,SB,50.0,150.0,200.0,30700,0.0,0.0,0.0,-50.0,0.0,150.0,0.0,0.0,-50.0,150.0,-950,29750
02-02: 11:00,334.75,200,21650,-50,9.75,SC,152.3,0.0,36200.0,0.0,-2.6999999999999886,0,50.0,0.0,50.0,30750,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-1000,29750
02-02: 11:01,334.75,0,21650,0,0.0,0,153.65,150.0,36550.0,350.0,1.3499999999999943,LB,0.0,0.0,0.0,30750,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-1000,29750
02-02: 11:02,331.5,350,21650,0,-3.25,0,153.65,1000.0,36900.0,350.0,0.0,0,0.0,0.0,0.0,30750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,29750
02-02: 11:03,340.0,1200,21850,200,8.5,LB,151.65,800.0,36900.0,0.0,-2.0,0,0.0,0.0,0.0,30750,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,29750
02-02: 11:05,338.95,150,21400,-450,-1.0500000000000114,LC,151.45,250.0,37800.0,900.0,-0.200000000000017,SB,-0.0,900.0,900.0,31650,0.0,0.0,-450.0,0.0,0.0,900.0,0.0,0.0,0.0,900.0,-1000,30650
02-02: 11:09,338.95,0,21400,0,0.0,0,152.8,150.0,38000.0,200.0,1.3500000000000227,LB,0.0,0.0,0.0,31650,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,-1000,30650
02-02: 11:11,337.15,300,21300,-100,-1.8000000000000114,LC,151.75,350.0,38000.0,0.0,-1.0500000000000114,0,-0.0,0.0,0.0,31650,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,30650
02-02: 11:14,358.55,1350,20500,-800,21.400000000000038,SC,143.1,1250.0,38100.0,100.0,-8.650000000000006,SB,800.0,100.0,900.0,32550,0.0,0.0,0.0,-800.0,0.0,100.0,0.0,0.0,-800.0,100.0,-1800,30750
02-02: 11:17,390.0,250,19800,-700,31.44999999999999,SC,138.6,1600.0,38650.0,550.0,-4.5,SB,700.0,550.0,1250.0,33800,0.0,0.0,0.0,-700.0,0.0,550.0,0.0,0.0,-700.0,550.0,-2500,31300
02-02: 11:20,388.75,0,19800,0,-1.25,0,137.0,450.0,39850.0,1200.0,-1.5999999999999943,SB,0.0,1200.0,1200.0,35000,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1200.0,-2500,32500
02-02: 11:21,389.4,150,18850,-950,0.6499999999999773,SC,136.45,2950.0,39850.0,0.0,-0.5500000000000114,0,950.0,0.0,950.0,35950,0.0,0.0,0.0,-950.0,0.0,0.0,0.0,0.0,-950.0,0.0,-3450,32500
02-02: 11:23,397.55,600,17950,-900,8.150000000000034,SC,137.75,150.0,38550.0,-1300.0,1.3000000000000114,SC,900.0,-1300.0,-400.0,35550,0.0,0.0,0.0,-900.0,0.0,0.0,0.0,-1300.0,-900.0,-1300.0,-4350,31200
02-02: 11:27,393.0,150,17700,-250,-4.550000000000011,LC,135.35,8000.0,38550.0,0.0,-2.4000000000000057,0,-0.0,0.0,0.0,35550,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4350,31200
02-02: 11:29,397.05,900,17550,-150,4.050000000000011,SC,135.7,7300.0,44050.0,5500.0,0.3499999999999943,LB,150.0,0.0,150.0,35700,0.0,0.0,0.0,-150.0,5500.0,0.0,0.0,0.0,-150.0,0.0,-4500,31200
02-02: 11:32,405.0,1900,16800,-750,7.949999999999989,SC,134.95,950.0,44500.0,450.0,-0.75,SB,750.0,450.0,1200.0,36900,0.0,0.0,0.0,-750.0,0.0,450.0,0.0,0.0,-750.0,450.0,-5250,31650
02-02: 11:35,407.45,0,16800,0,2.4499999999999886,0,133.95,1100.0,44700.0,200.0,-1.0,SB,0.0,200.0,200.0,37100,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,-5250,31850
02-02: 11:36,413.05,150,17250,450,5.600000000000023,LB,133.0,350.0,44700.0,0.0,-0.9499999999999886,0,0.0,0.0,0.0,37100,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5250,31850
02-02: 11:38,424.2,200,17350,100,11.149999999999975,LB,131.7,2900.0,45750.0,1050.0,-1.3000000000000114,SB,0.0,1050.0,1050.0,38150,100.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,1050.0,-5250,32900
02-02: 11:41,437.45,150,17350,0,13.25,0,131.55,1350.0,47100.0,1350.0,-0.1499999999999772,SB,0.0,1350.0,1350.0,39500,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,1350.0,-5250,34250
02-02: 11:42,438.25,1350,16650,-700,0.8000000000000114,SC,132.0,350.0,47100.0,0.0,0.4499999999999886,0,700.0,0.0,700.0,40200,0.0,0.0,0.0,-700.0,0.0,0.0,0.0,0.0,-700.0,0.0,-5950,34250
02-02: 11:44,424.9,200,16650,0,-13.350000000000025,0,134.05,1300.0,47600.0,500.0,2.050000000000012,LB,0.0,0.0,0.0,40200,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,-5950,34250
02-02: 11:45,418.3,150,17100,450,-6.599999999999966,SB,135.85,2350.0,47600.0,0.0,1.799999999999983,0,-450.0,0.0,-450.0,39750,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,-5500,34250
02-02: 11:47,419.75,0,17100,0,1.4499999999999886,0,134.0,300.0,48250.0,650.0,-1.8499999999999943,SB,0.0,650.0,650.0,40400,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,-5500,34900
02-02: 11:49,416.7,50,17050,-50,-3.050000000000012,LC,136.15,950.0,48250.0,0.0,2.1500000000000057,0,-0.0,0.0,0.0,40400,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5500,34900
02-02: 11:50,410.15,250,17000,-50,-6.550000000000011,LC,134.0,1050.0,48200.0,-50.0,-2.1500000000000057,LC,-0.0,-0.0,-0.0,40400,0.0,0.0,-50.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-5500,34900
02-02: 11:54,410.15,0,17000,0,0.0,0,134.1,200.0,49000.0,800.0,0.0999999999999943,LB,0.0,0.0,0.0,40400,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,-5500,34900
02-02: 11:56,410.55,0,17000,0,0.4000000000000341,0,131.4,1150.0,48400.0,-600.0,-2.6999999999999886,LC,0.0,-0.0,0.0,40400,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,-5500,34900
02-02: 11:57,418.6,50,16950,-50,8.050000000000011,SC,130.0,650.0,48400.0,0.0,-1.4000000000000057,0,50.0,0.0,50.0,40450,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-5550,34900
02-02: 11:59,424.6,0,16950,0,6.0,0,129.0,450.0,48250.0,-150.0,-1.0,LC,0.0,-0.0,0.0,40450,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-5550,34900
02-02: 12:00,432.0,100,16900,-50,7.399999999999977,SC,127.0,450.0,48250.0,0.0,-2.0,0,50.0,0.0,50.0,40500,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-5600,34900
02-02: 12:02,432.0,0,16900,0,0.0,0,127.0,400.0,47750.0,-500.0,0.0,0,0.0,0.0,0.0,40500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5600,34900
02-02: 12:04,432.0,50,16850,-50,0.0,0,128.1,900.0,47750.0,0.0,1.0999999999999943,0,0.0,0.0,0.0,40500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5600,34900
02-02: 12:06,414.0,400,16850,0,-18.0,0,130.95,800.0,47500.0,-250.0,2.8499999999999943,SC,0.0,-250.0,-250.0,40250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0.0,-250.0,-5600,34650
02-02: 12:08,412.2,100,16350,-500,-1.8000000000000114,LC,132.4,1000.0,47650.0,150.0,1.450000000000017,LB,-0.0,0.0,0.0,40250,0.0,0.0,-500.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-5600,34650
02-02: 12:11,409.5,1050,16350,0,-2.6999999999999886,0,133.05,500.0,47450.0,-200.0,0.6500000000000057,SC,0.0,-200.0,-200.0,40050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,-200.0,-5600,34450
02-02: 12:14,409.5,0,16350,0,0.0,0,134.4,150.0,47500.0,50.0,1.3499999999999943,LB,0.0,0.0,0.0,40050,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-5600,34450
02-02: 12:16,407.05,50,16200,-150,-2.4499999999999886,LC,133.35,150.0,47500.0,0.0,-1.0500000000000114,0,-0.0,0.0,0.0,40050,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5600,34450
02-02: 12:18,407.05,0,16200,0,0.0,0,133.7,2750.0,47200.0,-300.0,0.3499999999999943,SC,0.0,-300.0,-300.0,39750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,-300.0,-5600,34150
02-02: 12:21,407.05,0,16200,0,0.0,0,136.15,950.0,47150.0,-50.0,2.450000000000017,SC,0.0,-50.0,-50.0,39700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-5600,34100
02-02: 12:23,396.0,100,16250,50,-11.050000000000011,SB,137.0,250.0,47700.0,550.0,0.8499999999999943,LB,-50.0,0.0,-50.0,39650,0.0,50.0,0.0,0.0,550.0,0.0,0.0,0.0,50.0,0.0,-5550,34100
02-02: 12:24,387.35,200,16150,-100,-8.649999999999977,LC,141.5,1900.0,47700.0,0.0,4.5,0,-0.0,0.0,0.0,39650,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5550,34100
02-02: 12:26,381.0,200,15900,-250,-6.350000000000023,LC,140.0,3400.0,43950.0,-3750.0,-1.5,LC,-0.0,-0.0,-0.0,39650,0.0,0.0,-250.0,0.0,0.0,0.0,-3750.0,0.0,0.0,0.0,-5550,34100
02-02: 12:29,344.55,550,15550,-350,-36.44999999999999,LC,154.15,4100.0,44100.0,150.0,14.150000000000006,LB,-0.0,0.0,0.0,39650,0.0,0.0,-350.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,-5550,34100
02-02: 12:32,301.55,4800,14050,-1500,-43.0,LC,175.95,14300.0,46350.0,2250.0,21.799999999999983,LB,-0.0,0.0,0.0,39650,0.0,0.0,-1500.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,-5550,34100
02-02: 12:35,281.5,1550,17750,3700,-20.05000000000001,SB,187.6,20300.0,55100.0,8750.0,11.650000000000006,LB,-3700.0,0.0,-3700.0,35950,0.0,3700.0,0.0,0.0,8750.0,0.0,0.0,0.0,3700.0,0.0,-1850,34100
02-02: 12:38,284.25,5150,18900,1150,2.75,LB,180.05,15900.0,69800.0,14700.0,-7.549999999999983,SB,0.0,14700.0,14700.0,50650,1150.0,0.0,0.0,0.0,0.0,14700.0,0.0,0.0,0.0,14700.0,-1850,48800
02-02: 12:41,311.2,1300,22050,3150,26.94999999999999,LB,170.7,4650.0,66300.0,-3500.0,-9.350000000000025,LC,0.0,-0.0,0.0,50650,3150.0,0.0,0.0,0.0,0.0,0.0,-3500.0,0.0,0.0,0.0,-1850,48800
02-02: 12:44,315.05,350,22050,0,3.850000000000023,0,167.4,2500.0,61250.0,-5050.0,-3.299999999999983,LC,0.0,-0.0,0.0,50650,0.0,0.0,0.0,0.0,0.0,0.0,-5050.0,0.0,0.0,0.0,-1850,48800
02-02: 12:45,316.5,750,22800,750,1.4499999999999886,LB,173.7,3050.0,61250.0,0.0,6.299999999999983,0,0.0,0.0,0.0,50650,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850,48800
02-02: 12:47,299.6,550,22700,-100,-16.899999999999977,LC,182.0,4400.0,60550.0,-700.0,8.300000000000011,SC,-0.0,-700.0,-700.0,49950,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-700.0,0.0,-700.0,-1850,48100
02-02: 12:50,293.4,2500,23550,850,-6.2000000000000455,SB,189.95,6550.0,60000.0,-550.0,7.949999999999989,SC,-850.0,-550.0,-1400.0,48550,0.0,850.0,0.0,0.0,0.0,0.0,0.0,-550.0,850.0,-550.0,-1000,47550
02-02: 12:53,300.8,600,24350,800,7.400000000000034,LB,176.0,2050.0,60000.0,0.0,-13.949999999999989,0,0.0,0.0,0.0,48550,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,47550
02-02: 12:54,303.85,100,24350,0,3.050000000000012,0,177.75,2350.0,62200.0,2200.0,1.75,LB,0.0,0.0,0.0,48550,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,-1000,47550
02-02: 12:56,303.85,0,24350,0,0.0,0,177.3,550.0,60600.0,-1600.0,-0.4499999999999886,LC,0.0,-0.0,0.0,48550,0.0,0.0,0.0,0.0,0.0,0.0,-1600.0,0.0,0.0,0.0,-1000,47550
02-02: 12:57,307.5,50,24500,150,3.649999999999977,LB,175.4,1500.0,60600.0,0.0,-1.9000000000000057,0,0.0,0.0,0.0,48550,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,47550
02-02: 12:59,298.8,150,24500,0,-8.699999999999989,0,181.25,1450.0,58900.0,-1700.0,5.849999999999994,SC,0.0,-1700.0,-1700.0,46850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700.0,0.0,-1700.0,-1000,45850
02-02: 13:00,290.0,450,24000,-500,-8.800000000000011,LC,184.3,3450.0,58900.0,0.0,3.050000000000012,0,-0.0,0.0,0.0,46850,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,45850
02-02: 13:02,306.2,200,24400,400,16.19999999999999,LB,176.0,50.0,58500.0,-400.0,-8.300000000000011,LC,0.0,-0.0,0.0,46850,400.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-1000,45850
02-02: 13:06,297.85,500,26550,2150,-8.349999999999966,SB,179.25,100.0,58500.0,0.0,3.25,0,-2150.0,0.0,-2150.0,44700,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,1150,45850
02-02: 13:08,303.2,150,27050,500,5.349999999999966,LB,179.5,500.0,58600.0,100.0,0.25,LB,0.0,0.0,0.0,44700,500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1150,45850
02-02: 13:11,295.0,2050,27850,800,-8.199999999999989,SB,186.0,2300.0,59600.0,1000.0,6.5,LB,-800.0,0.0,-800.0,43900,0.0,800.0,0.0,0.0,1000.0,0.0,0.0,0.0,800.0,0.0,1950,45850
02-02: 13:14,281.3,2450,29050,1200,-13.699999999999989,SB,199.2,19150.0,55850.0,-3750.0,13.199999999999989,SC,-1200.0,-3750.0,-4950.0,38950,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,-3750.0,1200.0,-3750.0,3150,42100
02-02: 13:17,284.5,1200,33150,4100,3.1999999999999886,LB,202.35,13000.0,37450.0,-18400.0,3.1500000000000057,SC,0.0,-18400.0,-18400.0,20550,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,-18400.0,0.0,-18400.0,3150,23700
02-02: 13:20,280.45,550,33200,50,-4.050000000000011,SB,205.0,4650.0,31550.0,-5900.0,2.6500000000000057,SC,-50.0,-5900.0,-5950.0,14600,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-5900.0,50.0,-5900.0,3200,17800
02-02: 13:23,277.0,1450,32650,-550,-3.4499999999999886,LC,210.75,2050.0,30900.0,-650.0,5.75,SC,-0.0,-650.0,-650.0,13950,0.0,0.0,-550.0,0.0,0.0,0.0,0.0,-650.0,0.0,-650.0,3200,17150
02-02: 13:26,270.4,1250,34850,2200,-6.600000000000023,SB,212.5,3150.0,30900.0,0.0,1.75,0,-2200.0,0.0,-2200.0,11750,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,5400,17150
02-02: 13:27,268.35,1650,34850,0,-2.0499999999999545,0,215.6,1850.0,30800.0,-100.0,3.0999999999999943,SC,0.0,-100.0,-100.0,11650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,5400,17050
02-02: 13:29,279.1,800,35200,350,10.75,LB,205.85,800.0,30900.0,100.0,-9.75,SB,0.0,100.0,100.0,11750,350.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5400,17150
02-02: 13:32,268.4,500,34350,-850,-10.700000000000044,LC,218.15,2100.0,31100.0,200.0,12.300000000000011,LB,-0.0,0.0,0.0,11750,0.0,0.0,-850.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,5400,17150
