Datetime,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
02-02: 09:53,507.95,300.0,51300.0,-150,5.949999999999989,SC,90.95,2500.0,117300.0,-3400,-1.1499999999999917,LC,150.0,-0.0,150.0,44950,0.0,0.0,0.0,-150.0,0.0,0.0,-3400.0,0.0,-150.0,0.0,-900,44050
02-02: 09:56,500.0,2400.0,51000.0,-300,-7.949999999999989,LC,91.05,2400.0,119000.0,1700,0.0999999999999943,LB,-0.0,0.0,0.0,44950,0.0,0.0,-300.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,-900,44050
02-02: 09:59,495.0,1250.0,50550.0,-450,-5.0,LC,90.3,8100.0,123650.0,4650,-0.75,SB,-0.0,4650.0,4650.0,49600,0.0,0.0,-450.0,0.0,0.0,4650.0,0.0,0.0,0.0,4650.0,-900,48700
02-02: 10:02,508.0,100.0,49250.0,-1300,13.0,SC,87.05,7700.0,129400.0,5750,-3.25,SB,1300.0,5750.0,7050.0,56650,0.0,0.0,0.0,-1300.0,0.0,5750.0,0.0,0.0,-1300.0,5750.0,-2200,54450
02-02: 10:05,511.45,250.0,49150.0,-100,3.4499999999999886,SC,85.85,4650.0,130800.0,1400,-1.2000000000000028,SB,100.0,1400.0,1500.0,58150,0.0,0.0,0.0,-100.0,0.0,1400.0,0.0,0.0,-100.0,1400.0,-2300,55850
02-02: 10:08,511.2,0.0,49150.0,0,-0.25,0,87.25,5050.0,136650.0,5850,1.4000000000000057,LB,0.0,0.0,0.0,58150,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,-2300,55850
02-02: 10:09,515.0,1800.0,49000.0,-150,3.8000000000000114,SC,86.15,1950.0,136650.0,0,-1.0999999999999943,0,150.0,0.0,150.0,58300,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,-2450,55850
02-02: 10:11,514.75,100.0,49000.0,0,-0.25,0,87.45,2700.0,139500.0,2850,1.2999999999999972,LB,0.0,0.0,0.0,58300,0.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,-2450,55850
02-02: 10:13,511.45,150.0,47250.0,-1750,-3.300000000000012,LC,88.6,300.0,139500.0,0,1.1499999999999917,0,-0.0,0.0,0.0,58300,0.0,0.0,-1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2450,55850
02-02: 10:14,512.2,200.0,47250.0,0,0.7500000000000568,0,88.15,2600.0,139900.0,400,-0.4499999999999886,SB,0.0,400.0,400.0,58700,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,-2450,56250
02-02: 10:17,510.55,0.0,47250.0,0,-1.650000000000034,0,89.2,600.0,138950.0,-950,1.0499999999999972,SC,0.0,-950.0,-950.0,57750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950.0,0.0,-950.0,-2450,55300
02-02: 10:18,504.15,200.0,46650.0,-600,-6.400000000000034,LC,90.55,2800.0,138950.0,0,1.3499999999999943,0,-0.0,0.0,0.0,57750,0.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2450,55300
02-02: 10:20,502.7,0.0,46650.0,0,-1.4499999999999886,0,91.55,700.0,138250.0,-700,1.0,SC,0.0,-700.0,-700.0,57050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,0.0,-700.0,-2450,54600
02-02: 10:21,501.45,100.0,46400.0,-250,-1.25,LC,91.3,1150.0,138250.0,0,-0.25,0,-0.0,0.0,0.0,57050,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2450,54600
02-02: 10:23,504.15,50.0,46400.0,0,2.6999999999999886,0,89.4,4800.0,138200.0,-50,-1.8999999999999917,LC,0.0,-0.0,0.0,57050,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-2450,54600
02-02: 10:24,508.25,100.0,46350.0,-50,4.100000000000023,SC,88.8,1050.0,138200.0,0,-0.6000000000000085,0,50.0,0.0,50.0,57100,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,0.0,-2500,54600
02-02: 10:26,508.25,0.0,46350.0,0,0.0,0,87.85,1000.0,138450.0,250,-0.9500000000000028,SB,0.0,250.0,250.0,57350,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,-2500,54850
02-02: 10:29,508.25,0.0,46350.0,0,0.0,0,86.9,2050.0,139750.0,1300,-0.9499999999999886,SB,0.0,1300.0,1300.0,58650,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,1300.0,-2500,56150
02-02: 10:32,507.1,100.0,46300.0,-50,-1.1499999999999773,LC,88.55,2700.0,140800.0,1050,1.6499999999999917,LB,-0.0,0.0,0.0,58650,0.0,0.0,-50.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,-2500,56150
02-02: 10:35,504.0,50.0,46200.0,-100,-3.1000000000000227,LC,88.45,1300.0,140750.0,-50,-0.0999999999999943,LC,-0.0,-0.0,-0.0,58650,0.0,0.0,-100.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-2500,56150
02-02: 10:38,504.0,0.0,46200.0,0,0.0,0,90.25,2300.0,140800.0,50,1.7999999999999972,LB,0.0,0.0,0.0,58650,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-2500,56150
02-02: 10:39,502.2,50.0,46150.0,-50,-1.8000000000000114,LC,91.05,3050.0,140800.0,0,0.7999999999999972,0,-0.0,0.0,0.0,58650,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2500,56150
02-02: 10:41,502.2,0.0,46150.0,0,0.0,0,91.75,900.0,140000.0,-800,0.7000000000000028,SC,0.0,-800.0,-800.0,57850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-800.0,0.0,-800.0,-2500,55350
02-02: 10:42,492.85,150.0,46100.0,-50,-9.349999999999966,LC,91.55,1950.0,140000.0,0,-0.2000000000000028,0,-0.0,0.0,0.0,57850,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2500,55350
02-02: 10:45,492.85,0.0,46100.0,0,0.0,0,91.0,550.0,139950.0,-50,-0.5499999999999972,LC,0.0,-0.0,0.0,57850,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-2500,55350
02-02: 10:47,494.0,50.0,46000.0,-100,1.1499999999999773,SC,90.0,100.0,139800.0,-150,-1.0,LC,100.0,-0.0,100.0,57950,0.0,0.0,0.0,-100.0,0.0,0.0,-150.0,0.0,-100.0,0.0,-2600,55350
02-02: 10:48,500.25,150.0,46050.0,50,6.25,LB,91.0,250.0,139800.0,0,1.0,0,0.0,0.0,0.0,57950,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600,55350
02-02: 10:53,491.4,100.0,46000.0,-50,-8.850000000000023,LC,90.0,150.0,139400.0,-400,-1.0,LC,-0.0,-0.0,-0.0,57950,0.0,0.0,-50.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-2600,55350
02-02: 10:56,491.4,0.0,46000.0,0,0.0,0,87.95,300.0,141800.0,2400,-2.049999999999997,SB,0.0,2400.0,2400.0,60350,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,2400.0,-2600,57750
02-02: 10:59,516.1,0.0,46000.0,0,24.700000000000045,0,85.75,50.0,141900.0,100,-2.200000000000003,SB,0.0,100.0,100.0,60450,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-2600,57850
02-02: 11:00,516.25,50.0,46050.0,50,0.1499999999999772,LB,86.25,1250.0,141900.0,0,0.5,0,0.0,0.0,0.0,60450,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600,57850
02-02: 11:02,511.35,50.0,46050.0,0,-4.899999999999977,0,85.75,400.0,142800.0,900,-0.5,SB,0.0,900.0,900.0,61350,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,900.0,-2600,58750
02-02: 11:05,523.0,250.0,46000.0,-50,11.649999999999975,SC,84.75,1350.0,143300.0,500,-1.0,SB,50.0,500.0,550.0,61900,0.0,0.0,0.0,-50.0,0.0,500.0,0.0,0.0,-50.0,500.0,-2650,59250
02-02: 11:08,523.0,0.0,46000.0,0,0.0,0,85.6,300.0,143550.0,250,0.8499999999999943,LB,0.0,0.0,0.0,61900,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,-2650,59250
02-02: 11:11,519.95,100.0,46000.0,0,-3.0499999999999545,0,85.05,450.0,144050.0,500,-0.5499999999999972,SB,0.0,500.0,500.0,62400,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,-2650,59750
02-02: 11:14,550.0,150.0,46050.0,50,30.049999999999955,LB,81.0,9550.0,148850.0,4800,-4.049999999999997,SB,0.0,4800.0,4800.0,67200,50.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,4800.0,-2650,64550
02-02: 11:17,577.45,700.0,45900.0,-150,27.450000000000045,SC,79.2,3850.0,155150.0,6300,-1.7999999999999972,SB,150.0,6300.0,6450.0,73650,0.0,0.0,0.0,-150.0,0.0,6300.0,0.0,0.0,-150.0,6300.0,-2800,70850
02-02: 11:20,580.1,0.0,45900.0,0,2.6499999999999773,0,78.7,800.0,159000.0,3850,-0.5,SB,0.0,3850.0,3850.0,77500,0.0,0.0,0.0,0.0,0.0,3850.0,0.0,0.0,0.0,3850.0,-2800,74700
02-02: 11:21,583.0,100.0,45700.0,-200,2.8999999999999773,SC,78.5,2050.0,159000.0,0,-0.2000000000000028,0,200.0,0.0,200.0,77700,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,-200.0,0.0,-3000,74700
02-02: 11:23,588.0,0.0,45700.0,0,5.0,0,78.3,1050.0,161400.0,2400,-0.2000000000000028,SB,0.0,2400.0,2400.0,80100,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,2400.0,-3000,77100
02-02: 11:24,587.3,50.0,45600.0,-100,-0.7000000000000455,LC,78.0,2400.0,161400.0,0,-0.2999999999999971,0,-0.0,0.0,0.0,80100,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000,77100
02-02: 11:26,586.55,50.0,45550.0,-50,-0.75,LC,78.55,9350.0,162550.0,1150,0.5499999999999972,LB,-0.0,0.0,0.0,80100,0.0,0.0,-50.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,-3000,77100
02-02: 11:29,586.55,0.0,45550.0,0,0.0,0,78.4,17550.0,207350.0,44800,-0.1499999999999914,SB,0.0,44800.0,44800.0,124900,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,44800.0,-3000,121900
02-02: 11:32,599.0,200.0,45550.0,0,12.450000000000044,0,77.95,5000.0,246700.0,39350,-0.4500000000000028,SB,0.0,39350.0,39350.0,164250,0.0,0.0,0.0,0.0,0.0,39350.0,0.0,0.0,0.0,39350.0,-3000,161250
02-02: 11:35,604.55,50.0,45550.0,0,5.5499999999999545,0,77.8,4250.0,260550.0,13850,-0.1500000000000056,SB,0.0,13850.0,13850.0,178100,0.0,0.0,0.0,0.0,0.0,13850.0,0.0,0.0,0.0,13850.0,-3000,175100
02-02: 11:37,609.2,50.0,45600.0,50,4.650000000000091,LB,76.55,13850.0,260550.0,0,-1.25,0,0.0,0.0,0.0,178100,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000,175100
02-02: 11:38,619.65,850.0,45550.0,-50,10.449999999999932,SC,76.4,8950.0,280800.0,20250,-0.1499999999999914,SB,50.0,20250.0,20300.0,198400,0.0,0.0,0.0,-50.0,0.0,20250.0,0.0,0.0,-50.0,20250.0,-3050,195350
02-02: 11:41,639.2,150.0,45650.0,100,19.550000000000068,LB,77.05,3650.0,294000.0,13200,0.6499999999999915,LB,0.0,0.0,0.0,198400,100.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,-3050,195350
02-02: 11:44,614.9,0.0,45650.0,0,-24.300000000000068,0,79.05,4250.0,294800.0,800,2.0,LB,0.0,0.0,0.0,198400,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,-3050,195350
02-02: 11:45,607.3,0.0,45700.0,50,-7.600000000000023,SB,80.0,4150.0,294800.0,0,0.9500000000000028,0,-50.0,0.0,-50.0,198350,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-3000,195350
02-02: 11:47,621.7,300.0,45650.0,-50,14.400000000000093,SC,78.4,1150.0,295650.0,850,-1.5999999999999943,SB,50.0,850.0,900.0,199250,0.0,0.0,0.0,-50.0,0.0,850.0,0.0,0.0,-50.0,850.0,-3050,196200
02-02: 11:50,602.35,50.0,45650.0,0,-19.350000000000023,0,78.35,5100.0,295450.0,-200,-0.0500000000000113,LC,0.0,-0.0,0.0,199250,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,-3050,196200
02-02: 11:53,594.1,400.0,45750.0,100,-8.25,SB,79.2,1550.0,296500.0,1050,0.8500000000000085,LB,-100.0,0.0,-100.0,199150,0.0,100.0,0.0,0.0,1050.0,0.0,0.0,0.0,100.0,0.0,-2950,196200
02-02: 11:56,594.1,0.0,45750.0,0,0.0,0,76.3,1550.0,296550.0,50,-2.9000000000000057,SB,0.0,50.0,50.0,199200,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-2950,196250
02-02: 11:57,619.6,300.0,45600.0,-150,25.5,SC,75.45,1300.0,296550.0,0,-0.8499999999999943,0,150.0,0.0,150.0,199350,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,-3100,196250
02-02: 11:59,621.6,100.0,45550.0,-50,2.0,SC,75.05,550.0,296950.0,400,-0.4000000000000057,SB,50.0,400.0,450.0,199800,0.0,0.0,0.0,-50.0,0.0,400.0,0.0,0.0,-50.0,400.0,-3150,196650
02-02: 12:02,621.6,0.0,45550.0,0,0.0,0,74.05,1600.0,296900.0,-50,-1.0,LC,0.0,-0.0,0.0,199800,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-3150,196650
02-02: 12:05,621.6,0.0,45550.0,0,0.0,0,75.2,750.0,297250.0,350,1.1500000000000057,LB,0.0,0.0,0.0,199800,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-3150,196650
02-02: 12:06,613.55,50.0,45450.0,-100,-8.050000000000068,LC,75.85,3350.0,297250.0,0,0.6499999999999915,0,-0.0,0.0,0.0,199800,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3150,196650
02-02: 12:08,613.55,0.0,45450.0,0,0.0,0,76.65,4450.0,299750.0,2500,0.8000000000000114,LB,0.0,0.0,0.0,199800,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,-3150,196650
02-02: 12:11,605.0,50.0,45400.0,-50,-8.549999999999955,LC,76.85,1750.0,299650.0,-100,0.1999999999999886,SC,-0.0,-100.0,-100.0,199700,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,-3150,196550
02-02: 12:14,590.1,100.0,45400.0,0,-14.899999999999975,0,77.0,1350.0,301500.0,1850,0.1500000000000056,LB,0.0,0.0,0.0,199700,0.0,0.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,-3150,196550
02-02: 12:17,590.1,0.0,45400.0,0,0.0,0,77.95,2700.0,304250.0,2750,0.9500000000000028,LB,0.0,0.0,0.0,199700,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0,0.0,0.0,-3150,196550
02-02: 12:20,590.1,0.0,45400.0,0,0.0,0,78.65,2450.0,304700.0,450,0.7000000000000028,LB,0.0,0.0,0.0,199700,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,-3150,196550
02-02: 12:23,590.1,0.0,45400.0,0,0.0,0,79.4,1000.0,305050.0,350,0.75,LB,0.0,0.0,0.0,199700,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-3150,196550
02-02: 12:26,567.85,0.0,45400.0,0,-22.25,0,80.35,4100.0,302950.0,-2100,0.9499999999999886,SC,0.0,-2100.0,-2100.0,197600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2100.0,0.0,-2100.0,-3150,194450
02-02: 12:29,522.05,500.0,45250.0,-150,-45.80000000000007,LC,88.5,12200.0,300000.0,-2950,8.150000000000006,SC,-0.0,-2950.0,-2950.0,194650,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-2950.0,0.0,-2950.0,-3150,191500
02-02: 12:30,490.95,650.0,45100.0,-150,-31.09999999999997,LC,93.25,10700.0,300000.0,0,4.75,0,-0.0,0.0,0.0,194650,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3150,191500
02-02: 12:32,475.1,650.0,45000.0,-100,-15.849999999999966,LC,101.0,10100.0,296700.0,-3300,7.75,SC,-0.0,-3300.0,-3300.0,191350,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-3300.0,0.0,-3300.0,-3150,188200
02-02: 12:35,448.0,2500.0,43400.0,-1600,-27.100000000000023,LC,107.8,12050.0,292750.0,-3950,6.799999999999997,SC,-0.0,-3950.0,-3950.0,187400,0.0,0.0,-1600.0,0.0,0.0,0.0,0.0,-3950.0,0.0,-3950.0,-3150,184250
02-02: 12:38,456.7,200.0,43300.0,-100,8.699999999999989,SC,102.5,7450.0,290050.0,-2700,-5.299999999999997,LC,100.0,-0.0,100.0,187500,0.0,0.0,0.0,-100.0,0.0,0.0,-2700.0,0.0,-100.0,0.0,-3250,184250
02-02: 12:41,483.5,550.0,43250.0,-50,26.80000000000001,SC,97.55,2200.0,289700.0,-350,-4.950000000000003,LC,50.0,-0.0,50.0,187550,0.0,0.0,0.0,-50.0,0.0,0.0,-350.0,0.0,-50.0,0.0,-3300,184250
02-02: 12:44,497.25,50.0,43200.0,-50,13.75,SC,97.6,1150.0,289400.0,-300,0.0499999999999971,SC,50.0,-300.0,-250.0,187300,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-300.0,-50.0,-300.0,-3350,183950
02-02: 12:47,472.65,300.0,43200.0,0,-24.600000000000023,0,106.1,6100.0,289000.0,-400,8.5,SC,0.0,-400.0,-400.0,186900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,-400.0,-3350,183550
02-02: 12:49,473.05,50.0,43050.0,-150,0.4000000000000341,SC,108.75,3850.0,289000.0,0,2.6500000000000057,0,150.0,0.0,150.0,187050,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,-3500,183550
02-02: 12:50,457.2,600.0,43100.0,50,-15.850000000000025,SB,110.0,8200.0,289850.0,850,1.25,LB,-50.0,0.0,-50.0,187000,0.0,50.0,0.0,0.0,850.0,0.0,0.0,0.0,50.0,0.0,-3450,183550
02-02: 12:53,472.5,100.0,43350.0,250,15.300000000000011,LB,103.7,3250.0,290700.0,850,-6.299999999999997,SB,0.0,850.0,850.0,187850,250.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,850.0,-3450,184400
02-02: 12:56,472.5,0.0,43350.0,0,0.0,0,102.45,900.0,292050.0,1350,-1.25,SB,0.0,1350.0,1350.0,189200,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,1350.0,-3450,185750
02-02: 12:59,480.75,0.0,43350.0,0,8.25,0,105.0,1400.0,290950.0,-1100,2.549999999999997,SC,0.0,-1100.0,-1100.0,188100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1100.0,0.0,-1100.0,-3450,184650
02-02: 13:00,459.75,600.0,43550.0,200,-21.0,SB,106.9,1500.0,290950.0,0,1.9000000000000057,0,-200.0,0.0,-200.0,187900,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-3250,184650
02-02: 13:02,480.75,50.0,43550.0,0,21.0,0,100.45,2000.0,290500.0,-450,-6.450000000000003,LC,0.0,-0.0,0.0,187900,0.0,0.0,0.0,0.0,0.0,0.0,-450.0,0.0,0.0,0.0,-3250,184650
02-02: 13:05,480.75,0.0,43550.0,0,0.0,0,103.9,1800.0,291250.0,750,3.450000000000003,LB,0.0,0.0,0.0,187900,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,-3250,184650
02-02: 13:06,471.9,50.0,43500.0,-50,-8.850000000000023,LC,103.3,2650.0,291250.0,0,-0.6000000000000085,0,-0.0,0.0,0.0,187900,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3250,184650
02-02: 13:09,464.95,50.0,43250.0,-250,-6.949999999999989,LC,107.5,5000.0,292200.0,950,4.200000000000003,LB,-0.0,0.0,0.0,187900,0.0,0.0,-250.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,-3250,184650
02-02: 13:11,474.1,0.0,43250.0,0,9.150000000000034,0,108.4,6500.0,298050.0,5850,0.9000000000000057,LB,0.0,0.0,0.0,187900,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,-3250,184650
02-02: 13:12,465.95,450.0,43400.0,150,-8.150000000000034,SB,109.7,19500.0,298050.0,0,1.2999999999999972,0,-150.0,0.0,-150.0,187750,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,-3100,184650
02-02: 13:14,445.55,350.0,44100.0,700,-20.399999999999977,SB,118.0,13300.0,297800.0,-250,8.299999999999997,SC,-700.0,-250.0,-950.0,186800,0.0,700.0,0.0,0.0,0.0,0.0,0.0,-250.0,700.0,-250.0,-2400,184400
02-02: 13:17,449.95,200.0,44950.0,850,4.399999999999977,LB,117.85,3200.0,294100.0,-3700,-0.1500000000000056,LC,0.0,-0.0,0.0,186800,850.0,0.0,0.0,0.0,0.0,0.0,-3700.0,0.0,0.0,0.0,-2400,184400
02-02: 13:20,450.0,200.0,44950.0,0,0.0500000000000113,0,120.45,5350.0,289800.0,-4300,2.6000000000000085,SC,0.0,-4300.0,-4300.0,182500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4300.0,0.0,-4300.0,-2400,180100
02-02: 13:21,450.0,100.0,45150.0,200,0.0,0,120.5,1200.0,289800.0,0,0.0499999999999971,0,0.0,0.0,0.0,182500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2400,180100
02-02: 13:23,444.6,100.0,45150.0,0,-5.399999999999977,0,124.05,2750.0,289450.0,-350,3.549999999999997,SC,0.0,-350.0,-350.0,182150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.0,0.0,-350.0,-2400,179750
