Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,13:34,112.45,75650,1224150,-21150,-2.799999999999997,LC,220.9,52850,686150,-13500,4.849999999999994,SC,-0.0,-13500.0,-13500.0,-229050,0.0,0.0,-21150.0,0.0,0.0,0.0,0.0,-13500.0,0.0,-13500.0,346350,117300
2024-02-09,13:37,108.45,77700,1227850,3700,-4.0,SB,229.3,37400,681300,-4850,8.400000000000006,SC,-3700.0,-4850.0,-8550.0,-237600,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,-4850.0,3700.0,-4850.0,350050,112450
2024-02-09,13:40,107.15,51600,1253350,25500,-1.2999999999999972,SB,231.9,25350,677450,-3850,2.5999999999999943,SC,-25500.0,-3850.0,-29350.0,-266950,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,-3850.0,25500.0,-3850.0,375550,108600
2024-02-09,13:43,114.95,148000,1264950,11600,7.799999999999997,LB,215.5,60900,666000,-11450,-16.400000000000006,LC,0.0,-0.0,0.0,-266950,11600.0,0.0,0.0,0.0,0.0,0.0,-11450.0,0.0,0.0,0.0,375550,108600
2024-02-09,13:46,112.55,45950,1261050,-3900,-2.4000000000000057,LC,217.35,57650,699850,33850,1.8499999999999943,LB,-0.0,0.0,0.0,-266950,0.0,0.0,-3900.0,0.0,33850.0,0.0,0.0,0.0,0.0,0.0,375550,108600
2024-02-09,13:49,114.45,36300,1259650,-1400,1.9000000000000057,SC,214.15,9850,699500,-350,-3.1999999999999886,LC,1400.0,-0.0,1400.0,-265550,0.0,0.0,0.0,-1400.0,0.0,0.0,-350.0,0.0,-1400.0,0.0,374150,108600
2024-02-09,13:52,116.0,40900,1253950,-5700,1.5499999999999972,SC,211.75,17350,698550,-950,-2.4000000000000057,LC,5700.0,-0.0,5700.0,-259850,0.0,0.0,0.0,-5700.0,0.0,0.0,-950.0,0.0,-5700.0,0.0,368450,108600
2024-02-09,13:55,117.0,59550,1240650,-13300,1.0,SC,209.35,22850,696150,-2400,-2.4000000000000057,LC,13300.0,-0.0,13300.0,-246550,0.0,0.0,0.0,-13300.0,0.0,0.0,-2400.0,0.0,-13300.0,0.0,355150,108600
2024-02-09,13:58,120.3,95950,1236550,-4100,3.299999999999997,SC,204.85,44100,683650,-12500,-4.5,LC,4100.0,-0.0,4100.0,-242450,0.0,0.0,0.0,-4100.0,0.0,0.0,-12500.0,0.0,-4100.0,0.0,351050,108600
2024-02-09,14:01,116.8,52250,1232750,-3800,-3.5,LC,209.9,54000,657800,-25850,5.050000000000011,SC,-0.0,-25850.0,-25850.0,-268300,0.0,0.0,-3800.0,0.0,0.0,0.0,0.0,-25850.0,0.0,-25850.0,351050,82750
2024-02-09,14:04,120.6,42300,1229400,-3350,3.799999999999997,SC,205.65,12450,657750,-50,-4.25,LC,3350.0,-0.0,3350.0,-264950,0.0,0.0,0.0,-3350.0,0.0,0.0,-50.0,0.0,-3350.0,0.0,347700,82750
2024-02-09,14:07,120.6,47000,1231950,2550,0.0,0,207.3,10800,650600,-7150,1.6500000000000057,SC,0.0,-7150.0,-7150.0,-272100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7150.0,0.0,-7150.0,347700,75600
2024-02-09,14:10,120.35,41550,1217750,-14200,-0.25,LC,205.95,12050,649650,-950,-1.3500000000000227,LC,-0.0,-0.0,-0.0,-272100,0.0,0.0,-14200.0,0.0,0.0,0.0,-950.0,0.0,0.0,0.0,347700,75600
