Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,10:22,153.9,122350,4673700,-26800,-3.5,LC,191.05,91200,3782850,76100,3.450000000000017,LB,-0.0,0.0,0.0,-790900,0.0,0.0,-26800.0,0.0,76100.0,0.0,0.0,0.0,0.0,0.0,1218250,427350
2024-02-09,10:25,146.95,305650,4706550,32850,-6.950000000000017,SB,201.5,291000,3846000,63150,10.449999999999989,LB,-32850.0,0.0,-32850.0,-823750,0.0,32850.0,0.0,0.0,63150.0,0.0,0.0,0.0,32850.0,0.0,1251100,427350
2024-02-09,10:28,145.95,147600,4745850,39300,-1.0,SB,200.7,142300,3889000,43000,-0.8000000000000114,SB,-39300.0,43000.0,3700.0,-820050,0.0,39300.0,0.0,0.0,0.0,43000.0,0.0,0.0,39300.0,43000.0,1290400,470350
2024-02-09,10:31,141.0,166750,4754200,8350,-4.949999999999989,SB,209.35,283950,3955700,66700,8.650000000000006,LB,-8350.0,0.0,-8350.0,-828400,0.0,8350.0,0.0,0.0,66700.0,0.0,0.0,0.0,8350.0,0.0,1298750,470350
2024-02-09,10:34,146.1,316750,4820600,66400,5.099999999999994,LB,199.2,234350,3957100,1400,-10.150000000000006,SB,0.0,1400.0,1400.0,-827000,66400.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,1400.0,1298750,471750
2024-02-09,10:37,140.0,131000,4856550,35950,-6.099999999999994,SB,208.9,110200,3933300,-23800,9.700000000000015,SC,-35950.0,-23800.0,-59750.0,-886750,0.0,35950.0,0.0,0.0,0.0,0.0,0.0,-23800.0,35950.0,-23800.0,1334700,447950
2024-02-09,10:40,141.3,138700,4901800,45250,1.3000000000000114,LB,204.65,114900,3939250,5950,-4.25,SB,0.0,5950.0,5950.0,-880800,45250.0,0.0,0.0,0.0,0.0,5950.0,0.0,0.0,0.0,5950.0,1334700,453900
2024-02-09,10:43,136.2,86000,4892550,-9250,-5.100000000000023,LC,211.1,65900,3923900,-15350,6.449999999999989,SC,-0.0,-15350.0,-15350.0,-896150,0.0,0.0,-9250.0,0.0,0.0,0.0,0.0,-15350.0,0.0,-15350.0,1334700,438550
2024-02-09,10:46,134.0,231500,4883500,-9050,-2.1999999999999886,LC,217.05,310050,3920050,-3850,5.950000000000017,SC,-0.0,-3850.0,-3850.0,-900000,0.0,0.0,-9050.0,0.0,0.0,0.0,0.0,-3850.0,0.0,-3850.0,1334700,434700
2024-02-09,10:49,133.0,143900,4864600,-18900,-1.0,LC,215.8,129150,3790600,-129450,-1.25,LC,-0.0,-0.0,-0.0,-900000,0.0,0.0,-18900.0,0.0,0.0,0.0,-129450.0,0.0,0.0,0.0,1334700,434700
2024-02-09,10:52,126.0,186350,4850650,-13950,-7.0,LC,227.9,168500,3731750,-58850,12.099999999999994,SC,-0.0,-58850.0,-58850.0,-958850,0.0,0.0,-13950.0,0.0,0.0,0.0,0.0,-58850.0,0.0,-58850.0,1334700,375850
2024-02-09,10:55,120.65,248950,4836200,-14450,-5.349999999999994,LC,241.45,231700,3611450,-120300,13.549999999999985,SC,-0.0,-120300.0,-120300.0,-1079150,0.0,0.0,-14450.0,0.0,0.0,0.0,0.0,-120300.0,0.0,-120300.0,1334700,255550
2024-02-09,10:58,123.1,199750,4800650,-35550,2.4499999999999886,SC,235.95,151650,3558150,-53300,-5.5,LC,35550.0,-0.0,35550.0,-1043600,0.0,0.0,0.0,-35550.0,0.0,0.0,-53300.0,0.0,-35550.0,0.0,1299150,255550
2024-02-09,11:01,123.9,210900,4793850,-6800,0.8000000000000114,SC,237.2,216900,3518900,-39250,1.25,SC,6800.0,-39250.0,-32450.0,-1076050,0.0,0.0,0.0,-6800.0,0.0,0.0,0.0,-39250.0,-6800.0,-39250.0,1292350,216300
2024-02-09,11:04,114.1,370400,4821850,28000,-9.800000000000011,SB,268.0,402000,3453650,-65250,30.80000000000001,SC,-28000.0,-65250.0,-93250.0,-1169300,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,-65250.0,28000.0,-65250.0,1320350,151050
2024-02-09,11:07,111.45,269050,4819550,-2300,-2.6499999999999915,LC,265.8,189000,3309700,-143950,-2.1999999999999886,LC,-0.0,-0.0,-0.0,-1169300,0.0,0.0,-2300.0,0.0,0.0,0.0,-143950.0,0.0,0.0,0.0,1320350,151050
2024-02-09,11:10,119.05,170300,4787500,-32050,7.599999999999994,SC,244.0,116900,3232350,-77350,-21.80000000000001,LC,32050.0,-0.0,32050.0,-1137250,0.0,0.0,0.0,-32050.0,0.0,0.0,-77350.0,0.0,-32050.0,0.0,1288300,151050
2024-02-09,11:13,121.85,188500,4763200,-24300,2.799999999999997,SC,235.8,119250,3161450,-70900,-8.199999999999989,LC,24300.0,-0.0,24300.0,-1112950,0.0,0.0,0.0,-24300.0,0.0,0.0,-70900.0,0.0,-24300.0,0.0,1264000,151050
2024-02-09,11:16,118.2,207750,4796100,32900,-3.649999999999992,SB,241.8,160500,3183000,21550,6.0,LB,-32900.0,0.0,-32900.0,-1145850,0.0,32900.0,0.0,0.0,21550.0,0.0,0.0,0.0,32900.0,0.0,1296900,151050
2024-02-09,11:19,122.1,97250,4824100,28000,3.899999999999992,LB,232.0,58950,3216800,33800,-9.800000000000011,SB,0.0,33800.0,33800.0,-1112050,28000.0,0.0,0.0,0.0,0.0,33800.0,0.0,0.0,0.0,33800.0,1296900,184850
2024-02-09,11:22,115.3,111750,4860400,36300,-6.799999999999997,SB,246.0,91800,3258750,41950,14.0,LB,-36300.0,0.0,-36300.0,-1148350,0.0,36300.0,0.0,0.0,41950.0,0.0,0.0,0.0,36300.0,0.0,1333200,184850
2024-02-09,11:25,114.8,91800,4908150,47750,-0.5,SB,249.4,72850,3252950,-5800,3.4000000000000057,SC,-47750.0,-5800.0,-53550.0,-1201900,0.0,47750.0,0.0,0.0,0.0,0.0,0.0,-5800.0,47750.0,-5800.0,1380950,179050
2024-02-09,11:28,115.6,212300,4904100,-4050,0.7999999999999972,SC,246.65,183250,3233500,-19450,-2.75,LC,4050.0,-0.0,4050.0,-1197850,0.0,0.0,0.0,-4050.0,0.0,0.0,-19450.0,0.0,-4050.0,0.0,1376900,179050
2024-02-09,11:31,118.65,221050,4877300,-26800,3.050000000000012,SC,237.35,118400,3185750,-47750,-9.300000000000011,LC,26800.0,-0.0,26800.0,-1171050,0.0,0.0,0.0,-26800.0,0.0,0.0,-47750.0,0.0,-26800.0,0.0,1350100,179050
2024-02-09,11:34,123.45,237250,4859850,-17450,4.799999999999997,SC,227.4,142300,3178850,-6900,-9.949999999999989,LC,17450.0,-0.0,17450.0,-1153600,0.0,0.0,0.0,-17450.0,0.0,0.0,-6900.0,0.0,-17450.0,0.0,1332650,179050
2024-02-09,11:37,124.65,185900,4779350,-80500,1.2000000000000028,SC,223.8,89800,3085500,-93350,-3.5999999999999943,LC,80500.0,-0.0,80500.0,-1073100,0.0,0.0,0.0,-80500.0,0.0,0.0,-93350.0,0.0,-80500.0,0.0,1252150,179050
2024-02-09,11:40,139.9,510500,4641900,-137450,15.25,SC,204.25,206000,3011050,-74450,-19.55000000000001,LC,137450.0,-0.0,137450.0,-935650,0.0,0.0,0.0,-137450.0,0.0,0.0,-74450.0,0.0,-137450.0,0.0,1114700,179050
2024-02-09,11:43,135.75,221850,4536000,-105900,-4.150000000000006,LC,207.95,153800,2995500,-15550,3.6999999999999886,SC,-0.0,-15550.0,-15550.0,-951200,0.0,0.0,-105900.0,0.0,0.0,0.0,0.0,-15550.0,0.0,-15550.0,1114700,163500
2024-02-09,11:46,136.7,149950,4511000,-25000,0.9499999999999886,SC,208.9,79900,3017850,22350,0.950000000000017,LB,25000.0,0.0,25000.0,-926200,0.0,0.0,0.0,-25000.0,22350.0,0.0,0.0,0.0,-25000.0,0.0,1089700,163500
2024-02-09,11:49,145.0,370100,4510750,-250,8.300000000000011,SC,198.1,150500,3021350,3500,-10.800000000000011,SB,250.0,3500.0,3750.0,-922450,0.0,0.0,0.0,-250.0,0.0,3500.0,0.0,0.0,-250.0,3500.0,1089450,167000
2024-02-09,11:52,142.95,208600,4445000,-65750,-2.050000000000012,LC,199.85,80400,3021550,200,1.75,LB,-0.0,0.0,0.0,-922450,0.0,0.0,-65750.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1089450,167000
2024-02-09,11:55,141.05,147600,4480900,35900,-1.8999999999999773,SB,202.9,60800,3026950,5400,3.050000000000012,LB,-35900.0,0.0,-35900.0,-958350,0.0,35900.0,0.0,0.0,5400.0,0.0,0.0,0.0,35900.0,0.0,1125350,167000
2024-02-09,11:58,141.0,181950,4514350,33450,-0.0500000000000113,SB,202.8,88950,3041400,14450,-0.0999999999999943,SB,-33450.0,14450.0,-19000.0,-977350,0.0,33450.0,0.0,0.0,0.0,14450.0,0.0,0.0,33450.0,14450.0,1158800,181450
2024-02-09,12:01,145.95,555550,4517450,3100,4.949999999999989,LB,196.3,185900,3032200,-9200,-6.5,LC,0.0,-0.0,0.0,-977350,3100.0,0.0,0.0,0.0,0.0,0.0,-9200.0,0.0,0.0,0.0,1158800,181450
2024-02-09,12:04,142.4,215300,4557100,39650,-3.549999999999983,SB,199.4,129950,3026200,-6000,3.0999999999999943,SC,-39650.0,-6000.0,-45650.0,-1023000,0.0,39650.0,0.0,0.0,0.0,0.0,0.0,-6000.0,39650.0,-6000.0,1198450,175450
2024-02-09,12:07,144.9,160850,4561550,4450,2.5,LB,197.75,54300,3021550,-4650,-1.6500000000000057,LC,0.0,-0.0,0.0,-1023000,4450.0,0.0,0.0,0.0,0.0,0.0,-4650.0,0.0,0.0,0.0,1198450,175450
2024-02-09,12:10,150.35,314850,4487200,-74350,5.449999999999989,SC,189.8,125200,2999200,-22350,-7.949999999999989,LC,74350.0,-0.0,74350.0,-948650,0.0,0.0,0.0,-74350.0,0.0,0.0,-22350.0,0.0,-74350.0,0.0,1124100,175450
2024-02-09,12:13,142.15,215050,4508350,21150,-8.199999999999989,SB,198.6,131950,3017950,18750,8.799999999999983,LB,-21150.0,0.0,-21150.0,-969800,0.0,21150.0,0.0,0.0,18750.0,0.0,0.0,0.0,21150.0,0.0,1145250,175450
2024-02-09,12:16,140.05,128900,4525000,16650,-2.0999999999999943,SB,202.25,90550,3011000,-6950,3.6500000000000057,SC,-16650.0,-6950.0,-23600.0,-993400,0.0,16650.0,0.0,0.0,0.0,0.0,0.0,-6950.0,16650.0,-6950.0,1161900,168500
2024-02-09,12:19,148.7,224400,4518050,-6950,8.649999999999977,SC,192.0,99200,3015000,4000,-10.25,SB,6950.0,4000.0,10950.0,-982450,0.0,0.0,0.0,-6950.0,0.0,4000.0,0.0,0.0,-6950.0,4000.0,1154950,172500
2024-02-09,12:22,149.6,113300,4486000,-32050,0.9000000000000057,SC,189.6,60950,3044950,29950,-2.4000000000000057,SB,32050.0,29950.0,62000.0,-920450,0.0,0.0,0.0,-32050.0,0.0,29950.0,0.0,0.0,-32050.0,29950.0,1122900,202450
2024-02-09,12:25,149.75,164100,4498100,12100,0.1500000000000056,LB,189.8,158050,3062500,17550,0.200000000000017,LB,0.0,0.0,0.0,-920450,12100.0,0.0,0.0,0.0,17550.0,0.0,0.0,0.0,0.0,0.0,1122900,202450
2024-02-09,12:28,147.6,103900,4499050,950,-2.1500000000000057,SB,190.2,66950,3075550,13050,0.3999999999999772,LB,-950.0,0.0,-950.0,-921400,0.0,950.0,0.0,0.0,13050.0,0.0,0.0,0.0,950.0,0.0,1123850,202450
2024-02-09,12:31,147.05,474200,4497350,-1700,-0.549999999999983,LC,188.55,320200,3081700,6150,-1.6499999999999773,SB,-0.0,6150.0,6150.0,-915250,0.0,0.0,-1700.0,0.0,0.0,6150.0,0.0,0.0,0.0,6150.0,1123850,208600
2024-02-09,12:34,152.4,258800,4472200,-25150,5.349999999999994,SC,179.75,162800,3091800,10100,-8.800000000000011,SB,25150.0,10100.0,35250.0,-880000,0.0,0.0,0.0,-25150.0,0.0,10100.0,0.0,0.0,-25150.0,10100.0,1098700,218700
2024-02-09,12:37,146.1,158300,4470800,-1400,-6.300000000000011,LC,186.6,143150,3103000,11200,6.849999999999994,LB,-0.0,0.0,0.0,-880000,0.0,0.0,-1400.0,0.0,11200.0,0.0,0.0,0.0,0.0,0.0,1098700,218700
2024-02-09,12:40,146.6,96450,4460100,-10700,0.5,SC,187.0,66550,3102800,-200,0.4000000000000057,SC,10700.0,-200.0,10500.0,-869500,0.0,0.0,0.0,-10700.0,0.0,0.0,0.0,-200.0,-10700.0,-200.0,1088000,218500
2024-02-09,12:43,151.0,132950,4469850,9750,4.400000000000006,LB,183.05,68550,3096900,-5900,-3.9499999999999886,LC,0.0,-0.0,0.0,-869500,9750.0,0.0,0.0,0.0,0.0,0.0,-5900.0,0.0,0.0,0.0,1088000,218500
2024-02-09,12:46,152.15,220950,4487750,17900,1.1500000000000057,LB,180.85,92350,3169600,72700,-2.200000000000017,SB,0.0,72700.0,72700.0,-796800,17900.0,0.0,0.0,0.0,0.0,72700.0,0.0,0.0,0.0,72700.0,1088000,291200
2024-02-09,12:49,153.75,303300,4475450,-12300,1.5999999999999943,SC,177.5,173200,3249700,80100,-3.3499999999999943,SB,12300.0,80100.0,92400.0,-704400,0.0,0.0,0.0,-12300.0,0.0,80100.0,0.0,0.0,-12300.0,80100.0,1075700,371300
2024-02-09,12:52,147.3,180000,4461450,-14000,-6.449999999999989,LC,183.05,123450,3333450,83750,5.550000000000011,LB,-0.0,0.0,0.0,-704400,0.0,0.0,-14000.0,0.0,83750.0,0.0,0.0,0.0,0.0,0.0,1075700,371300
2024-02-09,12:55,141.55,223900,4454950,-6500,-5.75,LC,190.15,234950,3369950,36500,7.099999999999994,LB,-0.0,0.0,0.0,-704400,0.0,0.0,-6500.0,0.0,36500.0,0.0,0.0,0.0,0.0,0.0,1075700,371300
2024-02-09,12:58,146.95,184450,4420150,-34800,5.399999999999977,SC,183.1,129250,3364850,-5100,-7.050000000000011,LC,34800.0,-0.0,34800.0,-669600,0.0,0.0,0.0,-34800.0,0.0,0.0,-5100.0,0.0,-34800.0,0.0,1040900,371300
2024-02-09,13:01,150.9,110600,4440450,20300,3.950000000000017,LB,178.0,97800,3382350,17500,-5.099999999999994,SB,0.0,17500.0,17500.0,-652100,20300.0,0.0,0.0,0.0,0.0,17500.0,0.0,0.0,0.0,17500.0,1040900,388800
2024-02-09,13:04,149.15,155400,4482150,41700,-1.75,SB,178.35,99100,3448700,66350,0.3499999999999943,LB,-41700.0,0.0,-41700.0,-693800,0.0,41700.0,0.0,0.0,66350.0,0.0,0.0,0.0,41700.0,0.0,1082600,388800
2024-02-09,13:07,147.45,100750,4448100,-34050,-1.700000000000017,LC,182.2,104800,3464900,16200,3.8499999999999934,LB,-0.0,0.0,0.0,-693800,0.0,0.0,-34050.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,1082600,388800
2024-02-09,13:10,145.25,117950,4422650,-25450,-2.1999999999999886,LC,182.85,98800,3424750,-40150,0.6500000000000057,SC,-0.0,-40150.0,-40150.0,-733950,0.0,0.0,-25450.0,0.0,0.0,0.0,0.0,-40150.0,0.0,-40150.0,1082600,348650
2024-02-09,13:13,148.65,136950,4415450,-7200,3.4000000000000057,SC,178.25,132450,3429450,4700,-4.599999999999994,SB,7200.0,4700.0,11900.0,-722050,0.0,0.0,0.0,-7200.0,0.0,4700.0,0.0,0.0,-7200.0,4700.0,1075400,353350
2024-02-09,13:16,145.25,137450,4403850,-11600,-3.4000000000000057,LC,182.15,128300,3409550,-19900,3.9000000000000057,SC,-0.0,-19900.0,-19900.0,-741950,0.0,0.0,-11600.0,0.0,0.0,0.0,0.0,-19900.0,0.0,-19900.0,1075400,333450
2024-02-09,13:19,137.55,186000,4387600,-16250,-7.699999999999989,LC,190.6,178850,3379550,-30000,8.449999999999989,SC,-0.0,-30000.0,-30000.0,-771950,0.0,0.0,-16250.0,0.0,0.0,0.0,0.0,-30000.0,0.0,-30000.0,1075400,303450
2024-02-09,13:22,138.8,152400,4391350,3750,1.25,LB,190.5,144500,3403450,23900,-0.0999999999999943,SB,0.0,23900.0,23900.0,-748050,3750.0,0.0,0.0,0.0,0.0,23900.0,0.0,0.0,0.0,23900.0,1075400,327350
2024-02-09,13:25,141.4,184250,4334950,-56400,2.5999999999999943,SC,189.3,91900,3413850,10400,-1.1999999999999886,SB,56400.0,10400.0,66800.0,-681250,0.0,0.0,0.0,-56400.0,0.0,10400.0,0.0,0.0,-56400.0,10400.0,1019000,337750
2024-02-09,13:28,142.9,125750,4294850,-40100,1.5,SC,183.2,66300,3371400,-42450,-6.100000000000023,LC,40100.0,-0.0,40100.0,-641150,0.0,0.0,0.0,-40100.0,0.0,0.0,-42450.0,0.0,-40100.0,0.0,978900,337750
2024-02-09,13:31,138.0,169700,4303950,9100,-4.900000000000006,SB,188.85,124600,3380150,8750,5.650000000000006,LB,-9100.0,0.0,-9100.0,-650250,0.0,9100.0,0.0,0.0,8750.0,0.0,0.0,0.0,9100.0,0.0,988000,337750
2024-02-09,13:34,134.65,201600,4219750,-84200,-3.3499999999999943,LC,192.9,227400,3382300,2150,4.050000000000011,LB,-0.0,0.0,0.0,-650250,0.0,0.0,-84200.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,988000,337750
2024-02-09,13:37,130.45,180550,4213650,-6100,-4.200000000000017,LC,201.55,226650,3379100,-3200,8.650000000000006,SC,-0.0,-3200.0,-3200.0,-653450,0.0,0.0,-6100.0,0.0,0.0,0.0,0.0,-3200.0,0.0,-3200.0,988000,334550
2024-02-09,13:40,129.15,109950,4226050,12400,-1.299999999999983,SB,203.35,161900,3362450,-16650,1.799999999999983,SC,-12400.0,-16650.0,-29050.0,-682500,0.0,12400.0,0.0,0.0,0.0,0.0,0.0,-16650.0,12400.0,-16650.0,1000400,317900
2024-02-09,13:43,137.55,615350,4088600,-137450,8.400000000000006,SC,188.5,555800,3117700,-244750,-14.849999999999994,LC,137450.0,-0.0,137450.0,-545050,0.0,0.0,0.0,-137450.0,0.0,0.0,-244750.0,0.0,-137450.0,0.0,862950,317900
2024-02-09,13:46,134.0,181000,4112150,23550,-3.550000000000012,SB,190.65,108300,3175600,57900,2.1500000000000057,LB,-23550.0,0.0,-23550.0,-568600,0.0,23550.0,0.0,0.0,57900.0,0.0,0.0,0.0,23550.0,0.0,886500,317900
2024-02-09,13:49,137.15,80950,4118750,6600,3.1500000000000057,LB,187.1,73550,3186950,11350,-3.550000000000012,SB,0.0,11350.0,11350.0,-557250,6600.0,0.0,0.0,0.0,0.0,11350.0,0.0,0.0,0.0,11350.0,886500,329250
2024-02-09,13:52,138.55,173050,4100600,-18150,1.4000000000000057,SC,185.7,118800,3192350,5400,-1.4000000000000057,SB,18150.0,5400.0,23550.0,-533700,0.0,0.0,0.0,-18150.0,0.0,5400.0,0.0,0.0,-18150.0,5400.0,868350,334650
2024-02-09,13:55,140.45,187750,4141900,41300,1.8999999999999773,LB,182.95,134600,3261650,69300,-2.75,SB,0.0,69300.0,69300.0,-464400,41300.0,0.0,0.0,0.0,0.0,69300.0,0.0,0.0,0.0,69300.0,868350,403950
2024-02-09,13:58,143.75,268650,4172200,30300,3.300000000000012,LB,178.35,192900,3273400,11750,-4.599999999999994,SB,0.0,11750.0,11750.0,-452650,30300.0,0.0,0.0,0.0,0.0,11750.0,0.0,0.0,0.0,11750.0,868350,415700
2024-02-09,14:01,139.4,120700,4215950,43750,-4.349999999999994,SB,184.35,106600,3256500,-16900,6.0,SC,-43750.0,-16900.0,-60650.0,-513300,0.0,43750.0,0.0,0.0,0.0,0.0,0.0,-16900.0,43750.0,-16900.0,912100,398800
2024-02-09,14:04,143.95,142050,4262650,46700,4.549999999999983,LB,179.1,105100,3261100,4600,-5.25,SB,0.0,4600.0,4600.0,-508700,46700.0,0.0,0.0,0.0,0.0,4600.0,0.0,0.0,0.0,4600.0,912100,403400
2024-02-09,14:07,143.7,107950,4265350,2700,-0.25,SB,180.3,163200,3303950,42850,1.200000000000017,LB,-2700.0,0.0,-2700.0,-511400,0.0,2700.0,0.0,0.0,42850.0,0.0,0.0,0.0,2700.0,0.0,914800,403400
2024-02-09,14:10,143.85,111800,4250250,-15100,0.1500000000000056,SC,179.1,82250,3348350,44400,-1.200000000000017,SB,15100.0,44400.0,59500.0,-451900,0.0,0.0,0.0,-15100.0,0.0,44400.0,0.0,0.0,-15100.0,44400.0,899700,447800
2024-02-09,14:13,155.0,588250,4324200,73950,11.150000000000006,LB,163.65,314400,3348350,0,-15.449999999999989,0,0.0,0.0,0.0,-451900,73950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899700,447800
2024-02-09,14:14,149.45,391700,4324200,0,-5.550000000000011,0,168.95,208850,3315500,-32850,5.299999999999983,SC,0.0,-32850.0,-32850.0,-484750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32850.0,0.0,-32850.0,899700,414950
