Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,10:37,164.25,82700,2219700,59550,-7.650000000000006,SB,183.4,99100,2118000,30800,9.099999999999994,LB,-59550.0,0.0,-59550.0,-482850,0.0,59550.0,0.0,0.0,30800.0,0.0,0.0,0.0,59550.0,0.0,1019550,536700
2024-02-09,10:40,165.85,95650,2245750,26050,1.5999999999999943,LB,180.05,99500,2126100,8100,-3.3499999999999943,SB,0.0,8100.0,8100.0,-474750,26050.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,8100.0,1019550,544800
2024-02-09,10:43,160.5,52500,2249600,3850,-5.349999999999994,SB,185.3,58550,2116750,-9350,5.25,SC,-3850.0,-9350.0,-13200.0,-487950,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,-9350.0,3850.0,-9350.0,1023400,535450
2024-02-09,10:46,158.05,181550,2252700,3100,-2.4499999999999886,SB,190.7,233850,2140100,23350,5.399999999999977,LB,-3100.0,0.0,-3100.0,-491050,0.0,3100.0,0.0,0.0,23350.0,0.0,0.0,0.0,3100.0,0.0,1026500,535450
2024-02-09,10:49,156.55,113650,2222600,-30100,-1.5,LC,189.7,109600,2061400,-78700,-1.0,LC,-0.0,-0.0,-0.0,-491050,0.0,0.0,-30100.0,0.0,0.0,0.0,-78700.0,0.0,0.0,0.0,1026500,535450
2024-02-09,10:52,148.95,119850,2216550,-6050,-7.600000000000023,LC,200.3,145450,1984100,-77300,10.600000000000025,SC,-0.0,-77300.0,-77300.0,-568350,0.0,0.0,-6050.0,0.0,0.0,0.0,0.0,-77300.0,0.0,-77300.0,1026500,458150
2024-02-09,10:55,142.95,187150,2220500,3950,-6.0,SB,213.4,238500,1929300,-54800,13.099999999999994,SC,-3950.0,-54800.0,-58750.0,-627100,0.0,3950.0,0.0,0.0,0.0,0.0,0.0,-54800.0,3950.0,-54800.0,1030450,403350
2024-02-09,10:58,145.5,107050,2210750,-9750,2.550000000000012,SC,208.25,120200,1843250,-86050,-5.150000000000006,LC,9750.0,-0.0,9750.0,-617350,0.0,0.0,0.0,-9750.0,0.0,0.0,-86050.0,0.0,-9750.0,0.0,1020700,403350
2024-02-09,11:01,146.15,125000,2236550,25800,0.6500000000000057,LB,209.75,171950,1846300,3050,1.5,LB,0.0,0.0,0.0,-617350,25800.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,1020700,403350
2024-02-09,11:04,134.65,214750,2240700,4150,-11.5,SB,238.95,353250,1798400,-47900,29.19999999999999,SC,-4150.0,-47900.0,-52050.0,-669400,0.0,4150.0,0.0,0.0,0.0,0.0,0.0,-47900.0,4150.0,-47900.0,1024850,355450
2024-02-09,11:07,131.65,155450,2181400,-59300,-3.0,LC,236.2,121850,1673650,-124750,-2.75,LC,-0.0,-0.0,-0.0,-669400,0.0,0.0,-59300.0,0.0,0.0,0.0,-124750.0,0.0,0.0,0.0,1024850,355450
2024-02-09,11:10,140.55,105500,2198000,16600,8.900000000000006,LB,215.65,67850,1663850,-9800,-20.549999999999983,LC,0.0,-0.0,0.0,-669400,16600.0,0.0,0.0,0.0,0.0,0.0,-9800.0,0.0,0.0,0.0,1024850,355450
2024-02-09,11:13,144.05,162200,2213900,15900,3.5,LB,207.95,144450,1669100,5250,-7.700000000000017,SB,0.0,5250.0,5250.0,-664150,15900.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,5250.0,1024850,360700
2024-02-09,11:16,139.15,146550,2228100,14200,-4.900000000000006,SB,213.2,174300,1702650,33550,5.25,LB,-14200.0,0.0,-14200.0,-678350,0.0,14200.0,0.0,0.0,33550.0,0.0,0.0,0.0,14200.0,0.0,1039050,360700
2024-02-09,11:19,144.5,67550,2213050,-15050,5.349999999999994,SC,204.3,49500,1722250,19600,-8.899999999999977,SB,15050.0,19600.0,34650.0,-643700,0.0,0.0,0.0,-15050.0,0.0,19600.0,0.0,0.0,-15050.0,19600.0,1024000,380300
2024-02-09,11:22,136.75,69800,2227550,14500,-7.75,SB,217.95,59350,1728450,6200,13.649999999999975,LB,-14500.0,0.0,-14500.0,-658200,0.0,14500.0,0.0,0.0,6200.0,0.0,0.0,0.0,14500.0,0.0,1038500,380300
2024-02-09,11:25,135.8,50200,2237550,10000,-0.9499999999999886,SB,220.7,57300,1712250,-16200,2.75,SC,-10000.0,-16200.0,-26200.0,-684400,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,-16200.0,10000.0,-16200.0,1048500,364100
2024-02-09,11:28,137.0,106000,2240950,3400,1.1999999999999886,LB,218.0,107400,1701950,-10300,-2.6999999999999886,LC,0.0,-0.0,0.0,-684400,3400.0,0.0,0.0,0.0,0.0,0.0,-10300.0,0.0,0.0,0.0,1048500,364100
2024-02-09,11:31,140.55,116100,2231000,-9950,3.550000000000012,SC,209.65,106700,1698800,-3150,-8.349999999999994,LC,9950.0,-0.0,9950.0,-674450,0.0,0.0,0.0,-9950.0,0.0,0.0,-3150.0,0.0,-9950.0,0.0,1038550,364100
2024-02-09,11:34,145.95,90150,2216450,-14550,5.399999999999977,SC,200.1,79450,1699250,450,-9.550000000000011,SB,14550.0,450.0,15000.0,-659450,0.0,0.0,0.0,-14550.0,0.0,450.0,0.0,0.0,-14550.0,450.0,1024000,364550
2024-02-09,11:37,147.15,110850,2238550,22100,1.200000000000017,LB,196.7,51300,1699750,500,-3.4000000000000057,SB,0.0,500.0,500.0,-658950,22100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,1024000,365050
2024-02-09,11:40,164.25,447550,2226400,-12150,17.099999999999994,SC,178.55,142950,1710900,11150,-18.149999999999977,SB,12150.0,11150.0,23300.0,-635650,0.0,0.0,0.0,-12150.0,0.0,11150.0,0.0,0.0,-12150.0,11150.0,1011850,376200
2024-02-09,11:43,159.7,213100,2222350,-4050,-4.550000000000011,LC,181.75,144050,1805500,94600,3.1999999999999886,LB,-0.0,0.0,0.0,-635650,0.0,0.0,-4050.0,0.0,94600.0,0.0,0.0,0.0,0.0,0.0,1011850,376200
2024-02-09,11:46,160.85,134800,2231550,9200,1.1500000000000057,LB,183.05,86050,1832450,26950,1.3000000000000114,LB,0.0,0.0,0.0,-635650,9200.0,0.0,0.0,0.0,26950.0,0.0,0.0,0.0,0.0,0.0,1011850,376200
2024-02-09,11:49,169.85,312650,2219350,-12200,9.0,SC,172.7,79700,1850850,18400,-10.350000000000025,SB,12200.0,18400.0,30600.0,-605050,0.0,0.0,0.0,-12200.0,0.0,18400.0,0.0,0.0,-12200.0,18400.0,999650,394600
2024-02-09,11:52,167.8,114700,2216250,-3100,-2.049999999999983,LC,174.8,76800,1909250,58400,2.1000000000000227,LB,-0.0,0.0,0.0,-605050,0.0,0.0,-3100.0,0.0,58400.0,0.0,0.0,0.0,0.0,0.0,999650,394600
2024-02-09,11:55,165.95,115850,2208850,-7400,-1.8500000000000227,LC,177.7,76450,1938800,29550,2.8999999999999773,LB,-0.0,0.0,0.0,-605050,0.0,0.0,-7400.0,0.0,29550.0,0.0,0.0,0.0,0.0,0.0,999650,394600
2024-02-09,11:58,165.6,127850,2233800,24950,-0.3499999999999943,SB,176.95,60700,1952850,14050,-0.75,SB,-24950.0,14050.0,-10900.0,-615950,0.0,24950.0,0.0,0.0,0.0,14050.0,0.0,0.0,24950.0,14050.0,1024600,408650
2024-02-09,12:01,171.4,556350,2195250,-38550,5.800000000000011,SC,170.95,233800,1952100,-750,-6.0,LC,38550.0,-0.0,38550.0,-577400,0.0,0.0,0.0,-38550.0,0.0,0.0,-750.0,0.0,-38550.0,0.0,986050,408650
2024-02-09,12:04,167.2,141300,2232900,37650,-4.200000000000017,SB,174.35,111750,1935800,-16300,3.4000000000000057,SC,-37650.0,-16300.0,-53950.0,-631350,0.0,37650.0,0.0,0.0,0.0,0.0,0.0,-16300.0,37650.0,-16300.0,1023700,392350
2024-02-09,12:07,170.0,80500,2218450,-14450,2.800000000000012,SC,172.5,61700,1930100,-5700,-1.8499999999999943,LC,14450.0,-0.0,14450.0,-616900,0.0,0.0,0.0,-14450.0,0.0,0.0,-5700.0,0.0,-14450.0,0.0,1009250,392350
2024-02-09,12:10,175.85,311250,2223400,4950,5.849999999999994,LB,165.55,129750,1962050,31950,-6.949999999999989,SB,0.0,31950.0,31950.0,-584950,4950.0,0.0,0.0,0.0,0.0,31950.0,0.0,0.0,0.0,31950.0,1009250,424300
2024-02-09,12:13,167.45,179700,2220500,-2900,-8.400000000000006,LC,173.0,164450,1959900,-2150,7.449999999999989,SC,-0.0,-2150.0,-2150.0,-587100,0.0,0.0,-2900.0,0.0,0.0,0.0,0.0,-2150.0,0.0,-2150.0,1009250,422150
2024-02-09,12:16,164.55,75900,2221900,1400,-2.8999999999999773,SB,176.85,82000,1959100,-800,3.8499999999999934,SC,-1400.0,-800.0,-2200.0,-589300,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,-800.0,1400.0,-800.0,1010650,421350
2024-02-09,12:19,174.5,183800,2231300,9400,9.949999999999989,LB,167.1,118950,1959600,500,-9.75,SB,0.0,500.0,500.0,-588800,9400.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,500.0,1010650,421850
2024-02-09,12:22,175.4,125150,2214700,-16600,0.9000000000000057,SC,165.1,83650,2007250,47650,-2.0,SB,16600.0,47650.0,64250.0,-524550,0.0,0.0,0.0,-16600.0,0.0,47650.0,0.0,0.0,-16600.0,47650.0,994050,469500
2024-02-09,12:25,175.65,122250,2202700,-12000,0.25,SC,165.55,82700,2038000,30750,0.450000000000017,LB,12000.0,0.0,12000.0,-512550,0.0,0.0,0.0,-12000.0,30750.0,0.0,0.0,0.0,-12000.0,0.0,982050,469500
2024-02-09,12:28,173.2,69750,2194650,-8050,-2.450000000000017,LC,166.2,64900,2049900,11900,0.6499999999999773,LB,-0.0,0.0,0.0,-512550,0.0,0.0,-8050.0,0.0,11900.0,0.0,0.0,0.0,0.0,0.0,982050,469500
2024-02-09,12:31,172.3,393350,2175800,-18850,-0.8999999999999773,LC,164.15,220800,2079650,29750,-2.049999999999983,SB,-0.0,29750.0,29750.0,-482800,0.0,0.0,-18850.0,0.0,0.0,29750.0,0.0,0.0,0.0,29750.0,982050,499250
2024-02-09,12:34,179.05,193200,2156850,-18950,6.75,SC,156.4,149850,2111250,31600,-7.75,SB,18950.0,31600.0,50550.0,-432250,0.0,0.0,0.0,-18950.0,0.0,31600.0,0.0,0.0,-18950.0,31600.0,963100,530850
2024-02-09,12:37,171.2,119900,2143800,-13050,-7.850000000000023,LC,162.8,95700,2134650,23400,6.400000000000006,LB,-0.0,0.0,0.0,-432250,0.0,0.0,-13050.0,0.0,23400.0,0.0,0.0,0.0,0.0,0.0,963100,530850
2024-02-09,12:40,172.0,108600,2179300,35500,0.8000000000000114,LB,162.65,114550,2162100,27450,-0.1500000000000056,SB,0.0,27450.0,27450.0,-404800,35500.0,0.0,0.0,0.0,0.0,27450.0,0.0,0.0,0.0,27450.0,963100,558300
2024-02-09,12:43,176.85,82300,2210700,31400,4.849999999999994,LB,158.85,75400,2175850,13750,-3.8000000000000114,SB,0.0,13750.0,13750.0,-391050,31400.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0.0,13750.0,963100,572050
2024-02-09,12:46,178.45,161150,2223650,12950,1.5999999999999943,LB,157.05,101200,2203100,27250,-1.799999999999983,SB,0.0,27250.0,27250.0,-363800,12950.0,0.0,0.0,0.0,0.0,27250.0,0.0,0.0,0.0,27250.0,963100,599300
2024-02-09,12:49,180.2,247800,2183850,-39800,1.75,SC,153.9,159900,2215850,12750,-3.1500000000000057,SB,39800.0,12750.0,52550.0,-311250,0.0,0.0,0.0,-39800.0,0.0,12750.0,0.0,0.0,-39800.0,12750.0,923300,612050
2024-02-09,12:52,173.65,103550,2096350,-87500,-6.549999999999983,LC,159.35,117450,2208550,-7300,5.449999999999989,SC,-0.0,-7300.0,-7300.0,-318550,0.0,0.0,-87500.0,0.0,0.0,0.0,0.0,-7300.0,0.0,-7300.0,923300,604750
2024-02-09,12:55,166.65,180500,2112400,16050,-7.0,SB,165.95,245150,2229800,21250,6.599999999999994,LB,-16050.0,0.0,-16050.0,-334600,0.0,16050.0,0.0,0.0,21250.0,0.0,0.0,0.0,16050.0,0.0,939350,604750
2024-02-09,12:58,172.45,178900,2089800,-22600,5.799999999999983,SC,159.3,139000,2212650,-17150,-6.649999999999977,LC,22600.0,-0.0,22600.0,-312000,0.0,0.0,0.0,-22600.0,0.0,0.0,-17150.0,0.0,-22600.0,0.0,916750,604750
2024-02-09,13:01,177.35,83850,2101800,12000,4.900000000000006,LB,154.5,84650,2225250,12600,-4.800000000000011,SB,0.0,12600.0,12600.0,-299400,12000.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,12600.0,916750,617350
2024-02-09,13:04,175.6,81000,2088250,-13550,-1.75,LC,154.6,109150,2249700,24450,0.0999999999999943,LB,-0.0,0.0,0.0,-299400,0.0,0.0,-13550.0,0.0,24450.0,0.0,0.0,0.0,0.0,0.0,916750,617350
2024-02-09,13:07,173.5,66450,2097250,9000,-2.0999999999999943,SB,158.15,96850,2262550,12850,3.550000000000012,LB,-9000.0,0.0,-9000.0,-308400,0.0,9000.0,0.0,0.0,12850.0,0.0,0.0,0.0,9000.0,0.0,925750,617350
2024-02-09,13:10,171.75,102000,2089300,-7950,-1.75,LC,158.8,103750,2232450,-30100,0.6500000000000057,SC,-0.0,-30100.0,-30100.0,-338500,0.0,0.0,-7950.0,0.0,0.0,0.0,0.0,-30100.0,0.0,-30100.0,925750,587250
2024-02-09,13:13,175.0,118550,2074150,-15150,3.25,SC,155.05,109950,2224150,-8300,-3.75,LC,15150.0,-0.0,15150.0,-323350,0.0,0.0,0.0,-15150.0,0.0,0.0,-8300.0,0.0,-15150.0,0.0,910600,587250
2024-02-09,13:16,171.1,80400,2075450,1300,-3.9000000000000057,SB,158.6,95200,2214700,-9450,3.549999999999983,SC,-1300.0,-9450.0,-10750.0,-334100,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,-9450.0,1300.0,-9450.0,911900,577800
2024-02-09,13:19,162.45,142500,2098150,22700,-8.650000000000006,SB,165.5,170250,2207200,-7500,6.900000000000006,SC,-22700.0,-7500.0,-30200.0,-364300,0.0,22700.0,0.0,0.0,0.0,0.0,0.0,-7500.0,22700.0,-7500.0,934600,570300
2024-02-09,13:22,164.4,81900,2086500,-11650,1.950000000000017,SC,166.25,114750,2228700,21500,0.75,LB,11650.0,0.0,11650.0,-352650,0.0,0.0,0.0,-11650.0,21500.0,0.0,0.0,0.0,-11650.0,0.0,922950,570300
2024-02-09,13:25,166.6,76850,2088900,2400,2.1999999999999886,LB,165.05,80600,2196700,-32000,-1.1999999999999886,LC,0.0,-0.0,0.0,-352650,2400.0,0.0,0.0,0.0,0.0,0.0,-32000.0,0.0,0.0,0.0,922950,570300
2024-02-09,13:28,168.3,82250,2091950,3050,1.700000000000017,LB,159.1,111250,2159000,-37700,-5.950000000000017,LC,0.0,-0.0,0.0,-352650,3050.0,0.0,0.0,0.0,0.0,0.0,-37700.0,0.0,0.0,0.0,922950,570300
2024-02-09,13:31,163.5,122500,2097250,5300,-4.800000000000011,SB,164.05,128050,2167000,8000,4.950000000000017,LB,-5300.0,0.0,-5300.0,-357950,0.0,5300.0,0.0,0.0,8000.0,0.0,0.0,0.0,5300.0,0.0,928250,570300
2024-02-09,13:34,159.7,152900,2046500,-50750,-3.8000000000000114,LC,168.0,279350,2125550,-41450,3.9499999999999886,SC,-0.0,-41450.0,-41450.0,-399400,0.0,0.0,-50750.0,0.0,0.0,0.0,0.0,-41450.0,0.0,-41450.0,928250,528850
2024-02-09,13:37,154.7,102950,2061200,14700,-5.0,SB,175.75,176350,2086000,-39550,7.75,SC,-14700.0,-39550.0,-54250.0,-453650,0.0,14700.0,0.0,0.0,0.0,0.0,0.0,-39550.0,14700.0,-39550.0,942950,489300
2024-02-09,13:40,152.95,80000,2050500,-10700,-1.75,LC,177.35,233950,2051800,-34200,1.5999999999999943,SC,-0.0,-34200.0,-34200.0,-487850,0.0,0.0,-10700.0,0.0,0.0,0.0,0.0,-34200.0,0.0,-34200.0,942950,455100
2024-02-09,13:43,162.55,381900,2076800,26300,9.600000000000025,LB,163.95,427500,1991950,-59850,-13.400000000000006,LC,0.0,-0.0,0.0,-487850,26300.0,0.0,0.0,0.0,0.0,0.0,-59850.0,0.0,0.0,0.0,942950,455100
2024-02-09,13:46,158.75,117950,2075500,-1300,-3.8000000000000114,LC,165.65,132100,1997000,5050,1.700000000000017,LB,-0.0,0.0,0.0,-487850,0.0,0.0,-1300.0,0.0,5050.0,0.0,0.0,0.0,0.0,0.0,942950,455100
2024-02-09,13:49,162.25,64100,2075850,350,3.5,LB,162.55,94600,2015750,18750,-3.0999999999999943,SB,0.0,18750.0,18750.0,-469100,350.0,0.0,0.0,0.0,0.0,18750.0,0.0,0.0,0.0,18750.0,942950,473850
2024-02-09,13:52,164.2,124200,2080950,5100,1.9499999999999889,LB,161.25,128750,2018850,3100,-1.3000000000000114,SB,0.0,3100.0,3100.0,-466000,5100.0,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,0.0,3100.0,942950,476950
2024-02-09,13:55,166.0,134350,2068750,-12200,1.8000000000000114,SC,158.8,125200,2002800,-16050,-2.4499999999999886,LC,12200.0,-0.0,12200.0,-453800,0.0,0.0,0.0,-12200.0,0.0,0.0,-16050.0,0.0,-12200.0,0.0,930750,476950
2024-02-09,13:58,169.7,207850,2074450,5700,3.6999999999999886,LB,154.05,220850,1973350,-29450,-4.75,LC,0.0,-0.0,0.0,-453800,5700.0,0.0,0.0,0.0,0.0,0.0,-29450.0,0.0,0.0,0.0,930750,476950
2024-02-09,14:01,165.2,116650,2075700,1250,-4.5,SB,159.95,130000,1969450,-3900,5.899999999999977,SC,-1250.0,-3900.0,-5150.0,-458950,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,-3900.0,1250.0,-3900.0,932000,473050
2024-02-09,14:04,170.0,141150,2113000,37300,4.800000000000011,LB,154.65,88500,1969750,300,-5.299999999999983,SB,0.0,300.0,300.0,-458650,37300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,932000,473350
2024-02-09,14:07,169.3,104900,2122850,9850,-0.6999999999999886,SB,156.05,74850,1968050,-1700,1.4000000000000057,SC,-9850.0,-1700.0,-11550.0,-470200,0.0,9850.0,0.0,0.0,0.0,0.0,0.0,-1700.0,9850.0,-1700.0,941850,471650
2024-02-09,14:10,169.4,113200,2101800,-21050,0.0999999999999943,SC,155.15,110550,2004850,36800,-0.9000000000000057,SB,21050.0,36800.0,57850.0,-412350,0.0,0.0,0.0,-21050.0,0.0,36800.0,0.0,0.0,-21050.0,36800.0,920800,508450
2024-02-09,14:13,182.1,412200,2058500,-43300,12.699999999999989,SC,140.8,298500,2004850,0,-14.349999999999994,0,43300.0,0.0,43300.0,-369050,0.0,0.0,0.0,-43300.0,0.0,0.0,0.0,0.0,-43300.0,0.0,877500,508450
2024-02-09,14:14,176.05,262400,2058500,0,-6.049999999999983,0,145.65,199250,1993250,-11600,4.849999999999994,SC,0.0,-11600.0,-11600.0,-380650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11600.0,0.0,-11600.0,877500,496850
2024-02-09,14:16,171.7,183300,2041100,-17400,-4.350000000000023,LC,148.7,192750,1993250,0,3.049999999999983,0,-0.0,0.0,0.0,-380650,0.0,0.0,-17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877500,496850
2024-02-09,14:17,172.05,105300,2041100,0,0.3500000000000227,0,148.5,97900,1989750,-3500,-0.1999999999999886,LC,0.0,-0.0,0.0,-380650,0.0,0.0,0.0,0.0,0.0,0.0,-3500.0,0.0,0.0,0.0,877500,496850
