Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,09:15,201.3,482750,1499600,1600,-27.69999999999999,SB,159.5,1029300,2030750,-70450,19.75,SC,-1600.0,-70450.0,-72050.0,-72050,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,-70450.0,1600.0,-70450.0,1600,-70450
2024-02-09,09:16,193.8,355350,1650700,151100,-7.5,SB,159.35,588500,2293700,262950,-0.1500000000000056,SB,-151100.0,262950.0,111850.0,39800,0.0,151100.0,0.0,0.0,0.0,262950.0,0.0,0.0,151100.0,262950.0,152700,192500
2024-02-09,09:19,192.4,476200,2101850,451150,-1.4000000000000057,SB,163.55,570800,2594450,300750,4.200000000000017,LB,-451150.0,0.0,-451150.0,-411350,0.0,451150.0,0.0,0.0,300750.0,0.0,0.0,0.0,451150.0,0.0,603850,192500
2024-02-09,09:22,215.0,681900,2436800,334950,22.599999999999994,LB,142.4,588600,2946250,351800,-21.15000000000001,SB,0.0,351800.0,351800.0,-59550,334950.0,0.0,0.0,0.0,0.0,351800.0,0.0,0.0,0.0,351800.0,603850,544300
2024-02-09,09:25,216.0,563650,2547600,110800,1.0,LB,144.9,582750,3071400,125150,2.5,LB,0.0,0.0,0.0,-59550,110800.0,0.0,0.0,0.0,125150.0,0.0,0.0,0.0,0.0,0.0,603850,544300
2024-02-09,09:28,231.25,934400,2655200,107600,15.25,LB,132.1,636100,3131450,60050,-12.800000000000011,SB,0.0,60050.0,60050.0,500,107600.0,0.0,0.0,0.0,0.0,60050.0,0.0,0.0,0.0,60050.0,603850,604350
2024-02-09,09:31,218.85,339550,2696400,41200,-12.400000000000006,SB,137.15,391000,3258700,127250,5.050000000000011,LB,-41200.0,0.0,-41200.0,-40700,0.0,41200.0,0.0,0.0,127250.0,0.0,0.0,0.0,41200.0,0.0,645050,604350
2024-02-09,09:34,218.45,161750,2722100,25700,-0.4000000000000057,SB,137.4,197750,3341800,83100,0.25,LB,-25700.0,0.0,-25700.0,-66400,0.0,25700.0,0.0,0.0,83100.0,0.0,0.0,0.0,25700.0,0.0,670750,604350
2024-02-09,09:37,212.85,287650,2668250,-53850,-5.599999999999994,LC,142.35,363900,3416300,74500,4.949999999999989,LB,-0.0,0.0,0.0,-66400,0.0,0.0,-53850.0,0.0,74500.0,0.0,0.0,0.0,0.0,0.0,670750,604350
2024-02-09,09:40,206.9,537050,2610750,-57500,-5.949999999999989,LC,150.8,1019350,3579450,163150,8.450000000000017,LB,-0.0,0.0,0.0,-66400,0.0,0.0,-57500.0,0.0,163150.0,0.0,0.0,0.0,0.0,0.0,670750,604350
2024-02-09,09:43,213.8,200700,2749150,138400,6.900000000000006,LB,146.0,425250,4053300,473850,-4.800000000000011,SB,0.0,473850.0,473850.0,407450,138400.0,0.0,0.0,0.0,0.0,473850.0,0.0,0.0,0.0,473850.0,670750,1078200
2024-02-09,09:46,210.8,132350,2805250,56100,-3.0,SB,144.7,278000,4256200,202900,-1.3000000000000114,SB,-56100.0,202900.0,146800.0,554250,0.0,56100.0,0.0,0.0,0.0,202900.0,0.0,0.0,56100.0,202900.0,726850,1281100
2024-02-09,09:49,201.5,173450,2823800,18550,-9.300000000000011,SB,154.5,467500,4286950,30750,9.800000000000011,LB,-18550.0,0.0,-18550.0,535700,0.0,18550.0,0.0,0.0,30750.0,0.0,0.0,0.0,18550.0,0.0,745400,1281100
2024-02-09,09:52,194.7,506450,2950750,126950,-6.800000000000011,SB,162.4,1042150,4475750,188800,7.900000000000006,LB,-126950.0,0.0,-126950.0,408750,0.0,126950.0,0.0,0.0,188800.0,0.0,0.0,0.0,126950.0,0.0,872350,1281100
2024-02-09,09:55,186.4,448700,3128100,177350,-8.299999999999983,SB,173.2,835550,4371200,-104550,10.799999999999985,SC,-177350.0,-104550.0,-281900.0,126850,0.0,177350.0,0.0,0.0,0.0,0.0,0.0,-104550.0,177350.0,-104550.0,1049700,1176550
2024-02-09,09:58,184.6,277900,3292950,164850,-1.8000000000000114,SB,175.4,477000,4396050,24850,2.200000000000017,LB,-164850.0,0.0,-164850.0,-38000,0.0,164850.0,0.0,0.0,24850.0,0.0,0.0,0.0,164850.0,0.0,1214550,1176550
2024-02-09,10:01,178.75,645200,3385600,92650,-5.849999999999994,SB,188.05,1808900,4414200,18150,12.650000000000006,LB,-92650.0,0.0,-92650.0,-130650,0.0,92650.0,0.0,0.0,18150.0,0.0,0.0,0.0,92650.0,0.0,1307200,1176550
2024-02-09,10:04,194.9,532200,3496100,110500,16.150000000000006,LB,162.7,650300,4386650,-27550,-25.350000000000023,LC,0.0,-0.0,0.0,-130650,110500.0,0.0,0.0,0.0,0.0,0.0,-27550.0,0.0,0.0,0.0,1307200,1176550
2024-02-09,10:07,198.6,384700,3401400,-94700,3.6999999999999886,SC,156.4,406150,4358150,-28500,-6.299999999999983,LC,94700.0,-0.0,94700.0,-35950,0.0,0.0,0.0,-94700.0,0.0,0.0,-28500.0,0.0,-94700.0,0.0,1212500,1176550
2024-02-09,10:10,203.6,418650,3245000,-156400,5.0,SC,147.6,440100,4363950,5800,-8.800000000000011,SB,156400.0,5800.0,162200.0,126250,0.0,0.0,0.0,-156400.0,0.0,5800.0,0.0,0.0,-156400.0,5800.0,1056100,1182350
2024-02-09,10:13,208.15,159050,3207300,-37700,4.550000000000011,SC,146.05,244950,4336100,-27850,-1.549999999999983,LC,37700.0,-0.0,37700.0,163950,0.0,0.0,0.0,-37700.0,0.0,0.0,-27850.0,0.0,-37700.0,0.0,1018400,1182350
2024-02-09,10:16,203.0,320000,3146400,-60900,-5.150000000000006,LC,151.25,561950,4385950,49850,5.199999999999989,LB,-0.0,0.0,0.0,163950,0.0,0.0,-60900.0,0.0,49850.0,0.0,0.0,0.0,0.0,0.0,1018400,1182350
2024-02-09,10:19,212.6,278100,3201100,54700,9.599999999999994,LB,143.15,315050,4532400,146450,-8.099999999999994,SB,0.0,146450.0,146450.0,310400,54700.0,0.0,0.0,0.0,0.0,146450.0,0.0,0.0,0.0,146450.0,1018400,1328800
2024-02-09,10:22,208.0,172300,3222050,20950,-4.599999999999994,SB,145.9,210600,4595450,63050,2.75,LB,-20950.0,0.0,-20950.0,289450,0.0,20950.0,0.0,0.0,63050.0,0.0,0.0,0.0,20950.0,0.0,1039350,1328800
2024-02-09,10:25,199.35,398350,3268950,46900,-8.650000000000006,SB,154.5,708300,4690050,94600,8.599999999999994,LB,-46900.0,0.0,-46900.0,242550,0.0,46900.0,0.0,0.0,94600.0,0.0,0.0,0.0,46900.0,0.0,1086250,1328800
2024-02-09,10:28,198.85,168900,3344600,75650,-0.5,SB,153.8,268300,4802650,112600,-0.6999999999999886,SB,-75650.0,112600.0,36950.0,279500,0.0,75650.0,0.0,0.0,0.0,112600.0,0.0,0.0,75650.0,112600.0,1161900,1441400
2024-02-09,10:31,192.55,214800,3373250,28650,-6.299999999999983,SB,161.45,604550,4999400,196750,7.649999999999977,LB,-28650.0,0.0,-28650.0,250850,0.0,28650.0,0.0,0.0,196750.0,0.0,0.0,0.0,28650.0,0.0,1190550,1441400
2024-02-09,10:34,199.2,404900,3463800,90550,6.649999999999977,LB,152.6,572150,4971350,-28050,-8.849999999999994,LC,0.0,-0.0,0.0,250850,90550.0,0.0,0.0,0.0,0.0,0.0,-28050.0,0.0,0.0,0.0,1190550,1441400
2024-02-09,10:37,191.05,174000,3524700,60900,-8.149999999999977,SB,161.25,305450,5030900,59550,8.650000000000006,LB,-60900.0,0.0,-60900.0,189950,0.0,60900.0,0.0,0.0,59550.0,0.0,0.0,0.0,60900.0,0.0,1251450,1441400
2024-02-09,10:40,193.2,163550,3613150,88450,2.1499999999999773,LB,157.7,270850,5085750,54850,-3.550000000000012,SB,0.0,54850.0,54850.0,244800,88450.0,0.0,0.0,0.0,0.0,54850.0,0.0,0.0,0.0,54850.0,1251450,1496250
2024-02-09,10:43,187.55,126950,3578000,-35150,-5.649999999999977,LC,162.6,190400,5010200,-75550,4.900000000000006,SC,-0.0,-75550.0,-75550.0,169250,0.0,0.0,-35150.0,0.0,0.0,0.0,0.0,-75550.0,0.0,-75550.0,1251450,1420700
2024-02-09,10:46,184.5,330200,3594450,16450,-3.050000000000012,SB,168.45,716700,5008450,-1750,5.849999999999994,SC,-16450.0,-1750.0,-18200.0,151050,0.0,16450.0,0.0,0.0,0.0,0.0,0.0,-1750.0,16450.0,-1750.0,1267900,1418950
2024-02-09,10:49,183.0,304000,3578750,-15700,-1.5,LC,165.75,322950,4739050,-269400,-2.6999999999999886,LC,-0.0,-0.0,-0.0,151050,0.0,0.0,-15700.0,0.0,0.0,0.0,-269400.0,0.0,0.0,0.0,1267900,1418950
2024-02-09,10:52,174.8,293100,3672550,93800,-8.199999999999989,SB,176.0,423200,4512700,-226350,10.25,SC,-93800.0,-226350.0,-320150.0,-169100,0.0,93800.0,0.0,0.0,0.0,0.0,0.0,-226350.0,93800.0,-226350.0,1361700,1192600
2024-02-09,10:55,167.15,455600,3927150,254600,-7.650000000000006,SB,188.1,835850,4516500,3800,12.099999999999994,LB,-254600.0,0.0,-254600.0,-423700,0.0,254600.0,0.0,0.0,3800.0,0.0,0.0,0.0,254600.0,0.0,1616300,1192600
2024-02-09,10:58,170.4,285500,4043300,116150,3.25,LB,183.3,456200,4504050,-12450,-4.799999999999983,LC,0.0,-0.0,0.0,-423700,116150.0,0.0,0.0,0.0,0.0,0.0,-12450.0,0.0,0.0,0.0,1616300,1192600
2024-02-09,11:01,171.25,238750,4167800,124500,0.8499999999999943,LB,184.3,538850,4472250,-31800,1.0,SC,0.0,-31800.0,-31800.0,-455500,124500.0,0.0,0.0,0.0,0.0,0.0,0.0,-31800.0,0.0,-31800.0,1616300,1160800
2024-02-09,11:04,157.1,622900,4355850,188050,-14.150000000000006,SB,211.9,1277650,4484650,12400,27.599999999999994,LB,-188050.0,0.0,-188050.0,-643550,0.0,188050.0,0.0,0.0,12400.0,0.0,0.0,0.0,188050.0,0.0,1804350,1160800
2024-02-09,11:07,154.85,347200,4790350,434500,-2.25,SB,208.8,445200,4647200,162550,-3.0999999999999943,SB,-434500.0,162550.0,-271950.0,-915500,0.0,434500.0,0.0,0.0,0.0,162550.0,0.0,0.0,434500.0,162550.0,2238850,1323350
2024-02-09,11:10,165.0,300100,4734300,-56050,10.150000000000006,SC,190.45,345450,4620350,-26850,-18.350000000000023,LC,56050.0,-0.0,56050.0,-859450,0.0,0.0,0.0,-56050.0,0.0,0.0,-26850.0,0.0,-56050.0,0.0,2182800,1323350
2024-02-09,11:13,168.8,353050,4678450,-55850,3.8000000000000114,SC,182.55,451750,4481900,-138450,-7.899999999999977,LC,55850.0,-0.0,55850.0,-803600,0.0,0.0,0.0,-55850.0,0.0,0.0,-138450.0,0.0,-55850.0,0.0,2126950,1323350
2024-02-09,11:16,163.75,334100,4665750,-12700,-5.050000000000011,LC,188.1,527700,4452350,-29550,5.549999999999983,SC,-0.0,-29550.0,-29550.0,-833150,0.0,0.0,-12700.0,0.0,0.0,0.0,0.0,-29550.0,0.0,-29550.0,2126950,1293800
2024-02-09,11:19,169.7,183400,4636850,-28900,5.949999999999989,SC,179.6,166900,4479450,27100,-8.5,SB,28900.0,27100.0,56000.0,-777150,0.0,0.0,0.0,-28900.0,0.0,27100.0,0.0,0.0,-28900.0,27100.0,2098050,1320900
