Date,Time,close CE,volume CE,oi CE,COI CE,COP CE,Conclusion CE,close PE,volume PE,oi PE,COI PE,COP PE,Conclusion PE,Bullishness CE,Bullishness PE,Over All Bullishness,Cumulative Bullishness,LB CE,SB CE,LC CE,SC CE,LB PE,SB PE,LC PE,SC PE,Net_SB_call,Net_SB_put,Cumulative SB call,Cumulative SB put
2024-02-09,10:16,233.15,54550,490900,-5950,-5.25,LC,131.4,219100,1358450,-1550,4.5,SC,-0.0,-1550.0,-1550.0,33450,0.0,0.0,-5950.0,0.0,0.0,0.0,0.0,-1550.0,0.0,-1550.0,298450,331900
2024-02-09,10:19,243.5,33150,483200,-7700,10.349999999999994,SC,123.75,130050,1406600,48150,-7.650000000000006,SB,7700.0,48150.0,55850.0,89300,0.0,0.0,0.0,-7700.0,0.0,48150.0,0.0,0.0,-7700.0,48150.0,290750,380050
2024-02-09,10:22,238.7,19600,446000,-37200,-4.800000000000011,LC,126.15,52600,1444000,37400,2.4000000000000057,LB,-0.0,0.0,0.0,89300,0.0,0.0,-37200.0,0.0,37400.0,0.0,0.0,0.0,0.0,0.0,290750,380050
2024-02-09,10:25,229.25,57900,437300,-8700,-9.449999999999989,LC,134.15,221950,1458900,14900,8.0,LB,-0.0,0.0,0.0,89300,0.0,0.0,-8700.0,0.0,14900.0,0.0,0.0,0.0,0.0,0.0,290750,380050
2024-02-09,10:28,228.7,31300,445400,8100,-0.5500000000000114,SB,133.55,102350,1452250,-6650,-0.5999999999999943,LC,-8100.0,-0.0,-8100.0,81200,0.0,8100.0,0.0,0.0,0.0,0.0,-6650.0,0.0,8100.0,0.0,298850,380050
2024-02-09,10:31,221.75,57600,458450,13050,-6.949999999999989,SB,140.7,214400,1500500,48250,7.149999999999977,LB,-13050.0,0.0,-13050.0,68150,0.0,13050.0,0.0,0.0,48250.0,0.0,0.0,0.0,13050.0,0.0,311900,380050
2024-02-09,10:34,229.25,79550,476000,17550,7.5,LB,132.3,219350,1505450,4950,-8.399999999999977,SB,0.0,4950.0,4950.0,73100,17550.0,0.0,0.0,0.0,0.0,4950.0,0.0,0.0,0.0,4950.0,311900,385000
2024-02-09,10:37,221.15,42550,505750,29750,-8.099999999999994,SB,140.45,137900,1493400,-12050,8.149999999999977,SC,-29750.0,-12050.0,-41800.0,31300,0.0,29750.0,0.0,0.0,0.0,0.0,0.0,-12050.0,29750.0,-12050.0,341650,372950
2024-02-09,10:40,222.9,74750,552350,46600,1.75,LB,137.25,124500,1507600,14200,-3.1999999999999886,SB,0.0,14200.0,14200.0,45500,46600.0,0.0,0.0,0.0,0.0,14200.0,0.0,0.0,0.0,14200.0,341650,387150
2024-02-09,10:43,217.0,24150,581050,28700,-5.900000000000006,SB,141.45,66450,1519400,11800,4.199999999999989,LB,-28700.0,0.0,-28700.0,16800,0.0,28700.0,0.0,0.0,11800.0,0.0,0.0,0.0,28700.0,0.0,370350,387150
2024-02-09,10:46,213.25,157300,625600,44550,-3.75,SB,146.9,269650,1543950,24550,5.450000000000017,LB,-44550.0,0.0,-44550.0,-27750,0.0,44550.0,0.0,0.0,24550.0,0.0,0.0,0.0,44550.0,0.0,414900,387150
2024-02-09,10:49,211.6,69900,681900,56300,-1.6500000000000057,SB,144.55,149800,1468450,-75500,-2.3499999999999943,LC,-56300.0,-0.0,-56300.0,-84050,0.0,56300.0,0.0,0.0,0.0,0.0,-75500.0,0.0,56300.0,0.0,471200,387150
2024-02-09,10:52,202.0,63600,735550,53650,-9.599999999999994,SB,154.2,181700,1456350,-12100,9.649999999999975,SC,-53650.0,-12100.0,-65750.0,-149800,0.0,53650.0,0.0,0.0,0.0,0.0,0.0,-12100.0,53650.0,-12100.0,524850,375050
2024-02-09,10:55,194.3,122200,802850,67300,-7.699999999999989,SB,164.8,385050,1473550,17200,10.600000000000025,LB,-67300.0,0.0,-67300.0,-217100,0.0,67300.0,0.0,0.0,17200.0,0.0,0.0,0.0,67300.0,0.0,592150,375050
2024-02-09,10:58,197.35,114250,911050,108200,3.049999999999983,LB,160.55,242900,1494200,20650,-4.25,SB,0.0,20650.0,20650.0,-196450,108200.0,0.0,0.0,0.0,0.0,20650.0,0.0,0.0,0.0,20650.0,592150,395700
2024-02-09,11:01,197.9,98550,963700,52650,0.5500000000000114,LB,161.55,314300,1537050,42850,1.0,LB,0.0,0.0,0.0,-196450,52650.0,0.0,0.0,0.0,42850.0,0.0,0.0,0.0,0.0,0.0,592150,395700
2024-02-09,11:04,182.3,206150,1024200,60500,-15.599999999999994,SB,187.4,762550,1649400,112350,25.849999999999994,LB,-60500.0,0.0,-60500.0,-256950,0.0,60500.0,0.0,0.0,112350.0,0.0,0.0,0.0,60500.0,0.0,652650,395700
2024-02-09,11:07,180.15,152350,1175500,151300,-2.1500000000000057,SB,184.75,350300,1940000,290600,-2.6500000000000057,SB,-151300.0,290600.0,139300.0,-117650,0.0,151300.0,0.0,0.0,0.0,290600.0,0.0,0.0,151300.0,290600.0,803950,686300
2024-02-09,11:10,191.05,125350,1206850,31350,10.900000000000006,LB,166.95,229500,1962800,22800,-17.80000000000001,SB,0.0,22800.0,22800.0,-94850,31350.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,22800.0,803950,709100
2024-02-09,11:13,195.2,109450,1194800,-12050,4.149999999999977,SC,159.8,247100,1818400,-144400,-7.149999999999977,LC,12050.0,-0.0,12050.0,-82800,0.0,0.0,0.0,-12050.0,0.0,0.0,-144400.0,0.0,-12050.0,0.0,791900,709100
2024-02-09,11:16,190.45,151900,1197950,3150,-4.75,SB,164.95,349750,1842750,24350,5.149999999999977,LB,-3150.0,0.0,-3150.0,-85950,0.0,3150.0,0.0,0.0,24350.0,0.0,0.0,0.0,3150.0,0.0,795050,709100
2024-02-09,11:19,196.95,95800,1206150,8200,6.5,LB,157.0,99050,1874350,31600,-7.949999999999989,SB,0.0,31600.0,31600.0,-54350,8200.0,0.0,0.0,0.0,0.0,31600.0,0.0,0.0,0.0,31600.0,795050,740700
2024-02-09,11:22,187.3,86500,1222000,15850,-9.649999999999975,SB,168.8,177600,1929350,55000,11.800000000000011,LB,-15850.0,0.0,-15850.0,-70200,0.0,15850.0,0.0,0.0,55000.0,0.0,0.0,0.0,15850.0,0.0,810900,740700
2024-02-09,11:25,185.75,61500,1236850,14850,-1.5500000000000114,SB,171.05,212550,1969300,39950,2.25,LB,-14850.0,0.0,-14850.0,-85050,0.0,14850.0,0.0,0.0,39950.0,0.0,0.0,0.0,14850.0,0.0,825750,740700
2024-02-09,11:28,187.6,136650,1281450,44600,1.8499999999999943,LB,169.0,331300,1958300,-11000,-2.050000000000012,LC,0.0,-0.0,0.0,-85050,44600.0,0.0,0.0,0.0,0.0,0.0,-11000.0,0.0,0.0,0.0,825750,740700
2024-02-09,11:31,192.55,118600,1260050,-21400,4.950000000000017,SC,161.6,230750,1894050,-64250,-7.400000000000006,LC,21400.0,-0.0,21400.0,-63650,0.0,0.0,0.0,-21400.0,0.0,0.0,-64250.0,0.0,-21400.0,0.0,804350,740700
2024-02-09,11:34,199.25,114650,1250200,-9850,6.699999999999989,SC,153.2,188950,1943050,49000,-8.400000000000006,SB,9850.0,49000.0,58850.0,-4800,0.0,0.0,0.0,-9850.0,0.0,49000.0,0.0,0.0,-9850.0,49000.0,794500,789700
2024-02-09,11:37,200.35,136300,1206850,-43350,1.0999999999999943,SC,150.3,127950,1899000,-44050,-2.8999999999999773,LC,43350.0,-0.0,43350.0,38550,0.0,0.0,0.0,-43350.0,0.0,0.0,-44050.0,0.0,-43350.0,0.0,751150,789700
2024-02-09,11:40,220.8,242650,1080150,-126700,20.450000000000017,SC,134.95,288450,1831750,-67250,-15.350000000000025,LC,126700.0,-0.0,126700.0,165250,0.0,0.0,0.0,-126700.0,0.0,0.0,-67250.0,0.0,-126700.0,0.0,624450,789700
2024-02-09,11:43,215.2,103050,991300,-88850,-5.600000000000023,LC,137.6,128650,1760800,-70950,2.6500000000000057,SC,-0.0,-70950.0,-70950.0,94300,0.0,0.0,-88850.0,0.0,0.0,0.0,0.0,-70950.0,0.0,-70950.0,624450,718750
2024-02-09,11:46,216.1,52900,987550,-3750,0.9000000000000057,SC,139.05,86600,1775600,14800,1.450000000000017,LB,3750.0,0.0,3750.0,98050,0.0,0.0,0.0,-3750.0,14800.0,0.0,0.0,0.0,-3750.0,0.0,620700,718750
2024-02-09,11:49,227.5,95000,984100,-3450,11.400000000000006,SC,130.6,97350,1806900,31300,-8.450000000000017,SB,3450.0,31300.0,34750.0,132800,0.0,0.0,0.0,-3450.0,0.0,31300.0,0.0,0.0,-3450.0,31300.0,617250,750050
2024-02-09,11:52,225.05,41150,945500,-38600,-2.4499999999999886,LC,132.55,65350,1801550,-5350,1.950000000000017,SC,-0.0,-5350.0,-5350.0,127450,0.0,0.0,-38600.0,0.0,0.0,0.0,0.0,-5350.0,0.0,-5350.0,617250,744700
2024-02-09,11:55,222.45,42700,944800,-700,-2.6000000000000227,LC,135.05,61050,1817200,15650,2.5,LB,-0.0,0.0,0.0,127450,0.0,0.0,-700.0,0.0,15650.0,0.0,0.0,0.0,0.0,0.0,617250,744700
2024-02-09,11:58,221.8,74300,920950,-23850,-0.6499999999999773,LC,133.9,53950,1823700,6500,-1.1500000000000057,SB,-0.0,6500.0,6500.0,133950,0.0,0.0,-23850.0,0.0,0.0,6500.0,0.0,0.0,0.0,6500.0,617250,751200
2024-02-09,12:01,229.2,184700,868000,-52950,7.399999999999977,SC,128.95,179550,1796050,-27650,-4.950000000000017,LC,52950.0,-0.0,52950.0,186900,0.0,0.0,0.0,-52950.0,0.0,0.0,-27650.0,0.0,-52950.0,0.0,564300,751200
2024-02-09,12:04,224.2,65500,852200,-15800,-5.0,LC,131.3,81850,1797350,1300,2.3500000000000227,LB,-0.0,0.0,0.0,186900,0.0,0.0,-15800.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,564300,751200
2024-02-09,12:07,227.05,27150,851700,-500,2.8500000000000227,SC,130.25,59100,1811900,14550,-1.0500000000000114,SB,500.0,14550.0,15050.0,201950,0.0,0.0,0.0,-500.0,0.0,14550.0,0.0,0.0,-500.0,14550.0,563800,765750
2024-02-09,12:10,234.15,71400,828700,-23000,7.099999999999994,SC,123.9,100500,1798600,-13300,-6.349999999999994,LC,23000.0,-0.0,23000.0,224950,0.0,0.0,0.0,-23000.0,0.0,0.0,-13300.0,0.0,-23000.0,0.0,540800,765750
2024-02-09,12:13,223.95,49150,827850,-850,-10.200000000000015,LC,130.55,103500,1788450,-10150,6.650000000000006,SC,-0.0,-10150.0,-10150.0,214800,0.0,0.0,-850.0,0.0,0.0,0.0,0.0,-10150.0,0.0,-10150.0,540800,755600
2024-02-09,12:16,221.7,23900,826800,-1050,-2.25,LC,133.9,50700,1784700,-3750,3.3499999999999943,SC,-0.0,-3750.0,-3750.0,211050,0.0,0.0,-1050.0,0.0,0.0,0.0,0.0,-3750.0,0.0,-3750.0,540800,751850
2024-02-09,12:19,232.6,35300,824650,-2150,10.900000000000006,SC,125.65,59900,1801700,17000,-8.25,SB,2150.0,17000.0,19150.0,230200,0.0,0.0,0.0,-2150.0,0.0,17000.0,0.0,0.0,-2150.0,17000.0,538650,768850
2024-02-09,12:22,234.0,28750,816450,-8200,1.4000000000000057,SC,124.65,46450,1796650,-5050,-1.0,LC,8200.0,-0.0,8200.0,238400,0.0,0.0,0.0,-8200.0,0.0,0.0,-5050.0,0.0,-8200.0,0.0,530450,768850
2024-02-09,12:25,234.55,32300,802450,-14000,0.5500000000000114,SC,124.3,39200,1794750,-1900,-0.3500000000000085,LC,14000.0,-0.0,14000.0,252400,0.0,0.0,0.0,-14000.0,0.0,0.0,-1900.0,0.0,-14000.0,0.0,516450,768850
2024-02-09,12:28,231.0,17550,795750,-6700,-3.550000000000012,LC,124.75,25950,1798650,3900,0.4500000000000028,LB,-0.0,0.0,0.0,252400,0.0,0.0,-6700.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,516450,768850
2024-02-09,12:31,231.0,89900,791800,-3950,0.0,0,122.6,138350,1765950,-32700,-2.1500000000000057,LC,0.0,-0.0,0.0,252400,0.0,0.0,0.0,0.0,0.0,0.0,-32700.0,0.0,0.0,0.0,516450,768850
2024-02-09,12:34,238.7,45300,771400,-20400,7.699999999999989,SC,116.05,105350,1803400,37450,-6.549999999999997,SB,20400.0,37450.0,57850.0,310250,0.0,0.0,0.0,-20400.0,0.0,37450.0,0.0,0.0,-20400.0,37450.0,496050,806300
2024-02-09,12:37,230.0,25950,772600,1200,-8.699999999999989,SB,121.9,64300,1830950,27550,5.8500000000000085,LB,-1200.0,0.0,-1200.0,309050,0.0,1200.0,0.0,0.0,27550.0,0.0,0.0,0.0,1200.0,0.0,497250,806300
2024-02-09,12:40,230.3,24300,778150,5550,0.3000000000000113,LB,121.45,48800,1829400,-1550,-0.4500000000000028,LC,0.0,-0.0,0.0,309050,5550.0,0.0,0.0,0.0,0.0,0.0,-1550.0,0.0,0.0,0.0,497250,806300
2024-02-09,12:43,235.5,20350,785800,7650,5.199999999999989,LB,118.7,39950,1826650,-2750,-2.75,LC,0.0,-0.0,0.0,309050,7650.0,0.0,0.0,0.0,0.0,0.0,-2750.0,0.0,0.0,0.0,497250,806300
2024-02-09,12:46,237.75,29750,785200,-600,2.25,SC,117.2,42650,1822400,-4250,-1.5,LC,600.0,-0.0,600.0,309650,0.0,0.0,0.0,-600.0,0.0,0.0,-4250.0,0.0,-600.0,0.0,496650,806300
2024-02-09,12:49,240.55,42950,777150,-8050,2.800000000000012,SC,114.55,63150,1846850,24450,-2.6500000000000057,SB,8050.0,24450.0,32500.0,342150,0.0,0.0,0.0,-8050.0,0.0,24450.0,0.0,0.0,-8050.0,24450.0,488600,830750
2024-02-09,12:52,232.95,13350,759100,-18050,-7.600000000000023,LC,118.7,46900,1841800,-5050,4.150000000000006,SC,-0.0,-5050.0,-5050.0,337100,0.0,0.0,-18050.0,0.0,0.0,0.0,0.0,-5050.0,0.0,-5050.0,488600,825700
2024-02-09,12:55,225.1,41500,755400,-3700,-7.849999999999994,LC,124.35,132800,1841300,-500,5.649999999999992,SC,-0.0,-500.0,-500.0,336600,0.0,0.0,-3700.0,0.0,0.0,0.0,0.0,-500.0,0.0,-500.0,488600,825200
2024-02-09,12:58,231.9,38900,749300,-6100,6.800000000000011,SC,119.1,90350,1854450,13150,-5.25,SB,6100.0,13150.0,19250.0,355850,0.0,0.0,0.0,-6100.0,0.0,13150.0,0.0,0.0,-6100.0,13150.0,482500,838350
2024-02-09,13:01,237.6,25550,749150,-150,5.699999999999989,SC,115.35,43950,1893850,39400,-3.75,SB,150.0,39400.0,39550.0,395400,0.0,0.0,0.0,-150.0,0.0,39400.0,0.0,0.0,-150.0,39400.0,482350,877750
2024-02-09,13:04,236.7,21300,756900,7750,-0.9000000000000057,SB,115.6,54150,1912700,18850,0.25,LB,-7750.0,0.0,-7750.0,387650,0.0,7750.0,0.0,0.0,18850.0,0.0,0.0,0.0,7750.0,0.0,490100,877750
2024-02-09,13:07,233.2,15900,760400,3500,-3.5,SB,118.5,44750,1912450,-250,2.9000000000000057,SC,-3500.0,-250.0,-3750.0,383900,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,-250.0,3500.0,-250.0,493600,877500
2024-02-09,13:10,230.7,16200,772250,11850,-2.5,SB,118.55,65200,1896850,-15600,0.0499999999999971,SC,-11850.0,-15600.0,-27450.0,356450,0.0,11850.0,0.0,0.0,0.0,0.0,0.0,-15600.0,11850.0,-15600.0,505450,861900
2024-02-09,13:13,234.35,28550,771800,-450,3.6500000000000057,SC,115.5,83450,1903350,6500,-3.049999999999997,SB,450.0,6500.0,6950.0,363400,0.0,0.0,0.0,-450.0,0.0,6500.0,0.0,0.0,-450.0,6500.0,505000,868400
2024-02-09,13:16,230.85,13950,775450,3650,-3.5,SB,118.45,54600,1901900,-1450,2.950000000000003,SC,-3650.0,-1450.0,-5100.0,358300,0.0,3650.0,0.0,0.0,0.0,0.0,0.0,-1450.0,3650.0,-1450.0,508650,866950
2024-02-09,13:19,220.1,35550,783550,8100,-10.75,SB,123.85,82550,1875300,-26600,5.399999999999992,SC,-8100.0,-26600.0,-34700.0,323600,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,-26600.0,8100.0,-26600.0,516750,840350
2024-02-09,13:22,222.2,19050,801450,17900,2.0999999999999943,LB,124.7,89350,1878450,3150,0.8500000000000085,LB,0.0,0.0,0.0,323600,17900.0,0.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,516750,840350
2024-02-09,13:25,224.8,9200,806650,5200,2.6000000000000227,LB,123.95,64700,1898400,19950,-0.75,SB,0.0,19950.0,19950.0,343550,5200.0,0.0,0.0,0.0,0.0,19950.0,0.0,0.0,0.0,19950.0,516750,860300
2024-02-09,13:28,227.0,18750,803100,-3550,2.1999999999999886,SC,118.45,41200,1898750,350,-5.5,SB,3550.0,350.0,3900.0,347450,0.0,0.0,0.0,-3550.0,0.0,350.0,0.0,0.0,-3550.0,350.0,513200,860650
2024-02-09,13:31,221.3,29800,802450,-650,-5.699999999999989,LC,122.15,82900,1895100,-3650,3.700000000000003,SC,-0.0,-3650.0,-3650.0,343800,0.0,0.0,-650.0,0.0,0.0,0.0,0.0,-3650.0,0.0,-3650.0,513200,857000
2024-02-09,13:34,216.9,34650,803250,800,-4.400000000000006,SB,125.45,146600,1870050,-25050,3.299999999999997,SC,-800.0,-25050.0,-25850.0,317950,0.0,800.0,0.0,0.0,0.0,0.0,0.0,-25050.0,800.0,-25050.0,514000,831950
2024-02-09,13:37,210.7,42450,809850,6600,-6.200000000000017,SB,132.55,156950,1891050,21000,7.1000000000000085,LB,-6600.0,0.0,-6600.0,311350,0.0,6600.0,0.0,0.0,21000.0,0.0,0.0,0.0,6600.0,0.0,520600,831950
2024-02-09,13:40,208.6,29400,817100,7250,-2.0999999999999943,SB,133.5,111500,1894550,3500,0.9499999999999886,LB,-7250.0,0.0,-7250.0,304100,0.0,7250.0,0.0,0.0,3500.0,0.0,0.0,0.0,7250.0,0.0,527850,831950
2024-02-09,13:43,220.35,115100,817550,450,11.75,LB,122.25,270000,1861400,-33150,-11.25,LC,0.0,-0.0,0.0,304100,450.0,0.0,0.0,0.0,0.0,0.0,-33150.0,0.0,0.0,0.0,527850,831950
2024-02-09,13:46,216.45,21300,806300,-11250,-3.9000000000000057,LC,123.0,76050,1889550,28150,0.75,LB,-0.0,0.0,0.0,304100,0.0,0.0,-11250.0,0.0,28150.0,0.0,0.0,0.0,0.0,0.0,527850,831950
2024-02-09,13:49,220.5,23100,806900,600,4.050000000000011,LB,120.7,56500,1894850,5300,-2.299999999999997,SB,0.0,5300.0,5300.0,309400,600.0,0.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,5300.0,527850,837250
2024-02-09,13:52,222.6,15700,808450,1550,2.0999999999999943,LB,119.65,56700,1900600,5750,-1.0499999999999972,SB,0.0,5750.0,5750.0,315150,1550.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,0.0,5750.0,527850,843000
2024-02-09,13:55,224.95,36250,803600,-4850,2.3499999999999943,SC,118.0,69400,1900550,-50,-1.6500000000000057,LC,4850.0,-0.0,4850.0,320000,0.0,0.0,0.0,-4850.0,0.0,0.0,-50.0,0.0,-4850.0,0.0,523000,843000
2024-02-09,13:58,228.7,54000,806350,2750,3.75,LB,114.0,120300,1878950,-21600,-4.0,LC,0.0,-0.0,0.0,320000,2750.0,0.0,0.0,0.0,0.0,0.0,-21600.0,0.0,0.0,0.0,523000,843000
2024-02-09,14:01,223.0,23650,810200,3850,-5.699999999999989,SB,118.0,51800,1898100,19150,4.0,LB,-3850.0,0.0,-3850.0,316150,0.0,3850.0,0.0,0.0,19150.0,0.0,0.0,0.0,3850.0,0.0,526850,843000
2024-02-09,14:04,229.0,26150,810500,300,6.0,LB,114.55,56800,1903450,5350,-3.450000000000003,SB,0.0,5350.0,5350.0,321500,300.0,0.0,0.0,0.0,0.0,5350.0,0.0,0.0,0.0,5350.0,526850,848350
2024-02-09,14:07,228.2,14650,807400,-3100,-0.8000000000000114,LC,115.2,38950,1899700,-3750,0.6500000000000057,SC,-0.0,-3750.0,-3750.0,317750,0.0,0.0,-3100.0,0.0,0.0,0.0,0.0,-3750.0,0.0,-3750.0,526850,844600
2024-02-09,14:10,228.35,21550,804900,-2500,0.1500000000000056,SC,115.0,40950,1911650,11950,-0.2000000000000028,SB,2500.0,11950.0,14450.0,332200,0.0,0.0,0.0,-2500.0,0.0,11950.0,0.0,0.0,-2500.0,11950.0,524350,856550
2024-02-09,14:13,243.35,73700,805500,600,15.0,LB,102.4,207400,1911650,0,-12.599999999999994,0,0.0,0.0,0.0,332200,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524350,856550
2024-02-09,14:14,236.05,50850,805500,0,-7.299999999999983,0,106.45,78650,1912750,1100,4.049999999999997,LB,0.0,0.0,0.0,332200,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,524350,856550
2024-02-09,14:16,231.65,34350,811550,6050,-4.400000000000006,SB,109.05,95050,1912750,0,2.5999999999999943,0,-6050.0,0.0,-6050.0,326150,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,530400,856550
2024-02-09,14:17,232.1,19250,811550,0,0.4499999999999886,0,108.5,41850,1905050,-7700,-0.5499999999999972,LC,0.0,-0.0,0.0,326150,0.0,0.0,0.0,0.0,0.0,0.0,-7700.0,0.0,0.0,0.0,530400,856550
2024-02-09,14:20,243.65,56950,818250,6700,11.550000000000011,LB,101.9,94600,1875600,-29450,-6.599999999999994,LC,0.0,-0.0,0.0,326150,6700.0,0.0,0.0,0.0,0.0,0.0,-29450.0,0.0,0.0,0.0,530400,856550
